historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HP000356,BR001277,C00050,2025-06-17,07:48,137,Manual,1,69,Completed
HP000357,BR004510,C00095,2025-06-10,16:50,133,Manual,2,67,Completed
HP000358,BR003297,C00007,2025-06-14,09:31,101,Manual,3,75,Completed
HP000359,BR000743,C00006,2025-06-16,06:56,253,Manual,3,60,Completed
HP000360,BR000893,C00047,2025-06-19,09:49,327,Manual,4,78,Completed
HP000361,BR000286,C00051,2025-06-19,15:49,206,Manual,1,66,Completed
HP000362,BR005098,C00035,2025-06-14,10:38,191,Manual,1,74,Completed
HP000363,BR001910,C00034,2025-06-03,07:00,162,Manual,4,62,Completed
HP000364,BR005299,C00069,2025-06-07,18:47,126,Manual,0,47,Completed
HP000365,BR003789,C00045,2025-06-09,09:48,184,Manual,0,56,Completed
HP000366,BR002602,C00086,2025-06-17,02:40,218,Manual,2,56,Completed
HP000367,BR002586,C00005,2025-06-21,12:20,126,Manual,2,71,Completed
HP000368,BR005772,C00090,2025-06-05,08:46,177,Manual,1,51,Completed
HP000369,BR002074,C00008,2025-06-25,07:00,247,Manual,1,82,Completed
HP000370,BR000950,C00057,2025-06-22,02:55,67,Manual,1,69,Completed
HP000371,BR005452,C00074,2025-06-21,04:58,178,Manual,3,48,Completed
HP000372,BR002992,C00022,2025-06-10,00:22,76,Manual,0,74,Completed
HP000373,BR000092,C00032,2025-06-02,12:16,105,Manual,2,46,Completed
HP000374,BR000232,C00093,2025-06-22,03:08,218,Manual,0,47,Completed
HP000375,BR000618,C00029,2025-06-20,12:48,165,Manual,2,74,Completed
HP000376,BR000172,C00003,2025-06-06,00:37,135,Manual,3,61,Completed
HP000377,BR003987,C00017,2025-06-15,07:15,172,Manual,3,71,Completed
HP000378,BR001526,C00020,2025-06-30,15:12,119,Manual,2,48,Completed
HP000379,BR004884,C00052,2025-06-16,01:54,140,Manual,1,80,Completed
HP000380,BR005535,C00059,2025-06-27,05:52,113,Manual,4,46,Completed
HP000381,BR004371,C00013,2025-06-19,08:25,175,Manual,2,79,Completed
HP000382,BR002178,C00068,2025-06-29,05:47,175,Manual,3,81,Completed
HP000383,BR004659,C00062,2025-06-08,09:54,39,Manual,2,61,Completed
HP000384,BR002584,C00024,2025-06-28,16:49,249,Manual,4,62,Completed
HP000385,BR000217,C00086,2025-06-25,17:33,167,Manual,1,63,Completed
HP000386,BR000458,C00043,2025-06-14,06:41,124,Manual,4,67,Completed
HP000387,BR000835,C00046,2025-06-25,11:21,101,Manual,0,52,Completed
HP000388,BR005576,C00012,2025-06-23,13:20,118,Manual,1,68,Completed
HP000389,BR004432,C00033,2025-06-29,08:18,47,Manual,3,61,Completed
HP000390,BR002101,C00025,2025-06-12,17:10,169,Manual,2,55,Completed
HP000391,BR000119,C00010,2025-06-12,10:13,189,Manual,1,81,Completed
HP000392,BR001590,C00080,2025-06-04,14:55,172,Manual,0,56,Completed
HP000393,BR002868,C00067,2025-06-22,00:41,206,Manual,3,59,Completed
HP000394,BR005562,C00060,2025-06-20,11:29,107,Manual,2,51,Completed
HP000395,BR003656,C00020,2025-06-27,16:07,80,Manual,3,79,Completed
HP000396,BR003067,C00031,2025-06-02,17:25,271,Manual,3,53,Completed
HP000397,BR004094,C00095,2025-06-21,12:39,72,Manual,3,58,Completed
HP000398,BR005006,C00007,2025-06-19,11:50,116,Manual,3,63,Completed
HP000399,BR003693,C00007,2025-06-19,07:23,101,Manual,1,76,Completed
HP000400,BR003733,C00078,2025-06-09,10:29,189,Manual,2,51,Completed
HP000401,BR002176,C00098,2025-06-29,00:40,167,Manual,1,45,Completed
HP000402,BR002175,C00027,2025-06-02,14:27,148,Manual,2,51,Completed
HP000403,BR002653,C00035,2025-06-07,17:56,88,Manual,2,58,Completed
HP000404,BR001418,C00059,2025-06-24,11:55,129,Manual,3,67,Completed
HP000405,BR003208,C00083,2025-06-15,11:19,181,Manual,1,72,Completed
HP000406,BR004353,C00062,2025-06-24,10:31,262,Manual,3,72,Completed
HP000407,BR004028,C00060,2025-06-15,12:57,70,Manual,2,51,Completed
HP000408,BR000896,C00051,2025-06-01,12:06,110,Manual,2,52,Completed
HP000409,BR005117,C00098,2025-06-28,08:17,161,Manual,2,70,Completed
HP000410,BR001259,C00098,2025-06-25,16:10,202,Manual,0,76,Completed
HP000411,BR004547,C00053,2025-06-27,02:41,144,Manual,1,81,Completed
HP000412,BR001664,C00064,2025-06-18,12:42,127,Manual,2,67,Completed
HP000413,BR005094,C00037,2025-06-11,04:39,168,Manual,0,65,Completed
HP000414,BR001620,C00018,2025-06-24,10:56,120,Manual,4,84,Completed
HP000415,BR004395,C00008,2025-06-20,01:18,151,Manual,2,50,Completed
HP000416,BR000034,C00081,2025-06-05,12:13,201,Manual,2,59,Completed
HP000417,BR000980,C00052,2025-06-19,12:28,202,Manual,1,47,Completed
HP000418,BR000463,C00041,2025-06-18,19:06,63,Manual,0,61,Completed
HP000419,BR003388,C00041,2025-06-30,01:43,115,Manual,2,55,Completed
HP000420,BR005135,C00047,2025-06-11,18:28,207,Manual,1,75,Completed
HP000421,BR005259,C00027,2025-06-08,10:12,97,Manual,2,74,Completed
HP000422,BR000208,C00077,2025-06-03,12:15,121,Manual,1,48,Completed
HP000423,BR005096,C00073,2025-06-20,01:52,102,Manual,0,50,Completed
HP000424,BR001542,C00063,2025-06-28,17:38,100,Manual,0,76,Completed
HP000425,BR003026,C00092,2025-06-26,14:41,122,Manual,1,52,Completed
HP000426,BR001484,C00057,2025-06-08,04:00,273,Manual,2,62,Completed
HP000427,BR003198,C00082,2025-06-01,12:41,230,Manual,2,76,Completed
HP000428,BR002317,C00017,2025-06-27,06:19,254,Manual,2,74,Completed
HP000429,BR000538,C00011,2025-06-22,06:39,268,Manual,0,54,Completed
HP000430,BR002410,C00069,2025-06-29,19:25,158,Manual,2,72,Completed
HP000431,BR004844,C00038,2025-06-09,00:19,103,Manual,1,67,Completed
HP000432,BR005265,C00004,2025-06-09,19:34,110,Manual,2,78,Completed
HP000433,BR002211,C00088,2025-06-09,07:04,66,Manual,2,72,Completed
HP000434,BR005389,C00018,2025-06-13,17:14,161,Manual,0,55,Completed
HP000435,BR003261,C00093,2025-06-18,03:54,46,Manual,1,80,Completed
HP000436,BR000138,C00033,2025-06-29,07:08,215,Manual,0,72,Completed
HP000437,BR001921,C00043,2025-06-03,06:28,135,Manual,1,65,Completed
HP000438,BR001242,C00042,2025-06-28,04:29,233,Manual,0,71,Completed
HP000439,BR004743,C00002,2025-06-12,05:09,203,Manual,0,47,Completed
HP000440,BR002196,C00033,2025-06-20,01:43,40,Manual,5,74,Completed
HP000441,BR002630,C00053,2025-06-08,06:21,237,Manual,0,75,Completed
HP000442,BR002900,C00060,2025-06-29,17:49,187,Manual,1,83,Completed
HP000443,BR000143,C00013,2025-06-01,03:57,157,Manual,2,74,Completed
HP000444,BR003707,C00021,2025-06-09,17:51,144,Manual,3,75,Completed
HP000445,BR004169,C00081,2025-06-21,19:59,190,Manual,1,67,Completed
HP000446,BR002464,C00009,2025-06-11,05:55,88,Manual,2,73,Completed
HP000447,BR000018,C00036,2025-06-25,03:05,308,Manual,2,79,Completed
HP000448,BR000407,C00006,2025-06-23,05:01,83,Manual,2,55,Completed
HP000449,BR001000,C00071,2025-06-30,18:27,134,Manual,1,69,Completed
HP000450,BR000807,C00041,2025-06-05,00:16,155,Manual,1,79,Completed
HP000451,BR002124,C00006,2025-06-08,16:16,271,Manual,1,73,Completed
HP000452,BR003394,C00054,2025-06-13,02:23,175,Manual,2,76,Completed
HP000453,BR000727,C00012,2025-06-05,00:48,106,Manual,1,72,Completed
HP000454,BR001968,C00047,2025-06-03,02:38,295,Manual,2,78,Completed
HP000455,BR005327,C00057,2025-06-30,18:43,150,Manual,1,68,Completed
HP000456,BR001377,C00089,2025-06-08,09:21,203,Manual,3,55,Completed
HP000457,BR002914,C00051,2025-06-06,04:07,105,Manual,2,81,Completed
HP000458,BR005427,C00057,2025-06-13,06:04,95,Manual,2,57,Completed
HP000459,BR001406,C00066,2025-06-07,15:00,139,Manual,1,45,Completed
HP000460,BR005040,C00063,2025-06-26,13:50,101,Manual,1,51,Completed
HP000461,BR002610,C00064,2025-06-06,16:05,216,Manual,1,62,Completed
HP000462,BR002558,C00033,2025-06-14,04:25,86,Manual,5,60,Completed
HP000463,BR002485,C00086,2025-06-25,11:55,73,Manual,0,78,Completed
HP000464,BR001302,C00014,2025-06-11,10:36,96,Manual,1,84,Completed
HP000465,BR003328,C00056,2025-06-16,13:36,149,Manual,1,64,Completed
HP000466,BR005451,C00042,2025-06-20,15:00,129,Manual,4,72,Completed
HP000467,BR004997,C00093,2025-06-10,01:49,141,Manual,1,67,Completed
HP000468,BR001317,C00024,2025-06-09,05:35,147,Manual,0,65,Completed
HP000469,BR004788,C00057,2025-06-23,17:04,89,Manual,5,85,Completed
HP000470,BR004387,C00026,2025-06-20,01:44,164,Manual,1,62,Completed
HP000471,BR001364,C00003,2025-06-20,04:39,108,Manual,3,77,Completed
HP000472,BR004389,C00084,2025-06-04,16:00,161,Manual,1,53,Completed
HP000473,BR000514,C00006,2025-06-25,18:49,351,Manual,0,50,Completed
HP000474,BR001451,C00055,2025-06-29,09:52,169,Manual,0,72,Completed
HP000475,BR003455,C00068,2025-06-09,01:18,139,Manual,0,48,Completed
HP000476,BR001222,C00004,2025-06-02,08:57,32,Manual,3,81,Completed
HP000477,BR002292,C00082,2025-06-15,07:46,215,Manual,3,45,Completed
HP000478,BR002872,C00068,2025-06-06,10:26,161,Manual,0,66,Completed
HP000479,BR005398,C00051,2025-06-03,19:23,64,Manual,3,47,Completed
HP000480,BR005467,C00059,2025-06-26,10:05,155,Manual,1,74,Completed
HP000481,BR005103,C00026,2025-06-04,02:48,158,Manual,1,70,Completed
HP000482,BR003093,C00001,2025-06-12,03:05,68,Manual,1,77,Completed
HP000483,BR005370,C00008,2025-06-07,07:17,151,Manual,4,69,Completed
HP000484,BR004473,C00055,2025-06-15,10:27,90,Manual,2,62,Completed
HP000485,BR000497,C00096,2025-06-14,18:31,153,Manual,0,54,Completed
HP000486,BR000712,C00064,2025-06-29,17:48,292,Manual,4,62,Completed
HP000487,BR003180,C00090,2025-06-05,09:27,118,Manual,0,56,Completed
HP000488,BR003541,C00028,2025-06-25,07:47,203,Manual,0,73,Completed
HP000489,BR004047,C00100,2025-06-26,02:18,291,Manual,2,50,Completed
HP000490,BR003014,C00052,2025-06-01,04:58,235,Manual,3,67,Completed
HP000491,BR005951,C00059,2025-06-24,06:27,290,Manual,2,68,Completed
HP000492,BR000364,C00044,2025-06-12,10:22,225,Manual,3,52,Completed
HP000493,BR002315,C00038,2025-06-11,17:08,263,Manual,2,78,Completed
HP000494,BR000687,C00097,2025-06-30,04:23,71,Manual,1,69,Completed
HP000495,BR001926,C00038,2025-06-07,08:00,33,Manual,0,74,Completed
HP000496,BR005633,C00098,2025-06-09,10:01,152,Manual,1,56,Completed
HP000497,BR001340,C00085,2025-06-23,04:46,311,Manual,0,64,Completed
HP000498,BR005926,C00025,2025-06-18,06:19,230,Manual,6,49,Completed
HP000499,BR000955,C00076,2025-06-25,01:24,46,Manual,2,82,Completed
HP000500,BR000116,C00082,2025-06-16,00:31,189,Manual,2,64,Completed
HP000501,BR005073,C00011,2025-06-25,14:34,212,Manual,2,73,Completed
HP000502,BR003045,C00049,2025-06-15,09:48,126,Manual,0,75,Completed
HP000503,BR004516,C00070,2025-06-08,16:49,80,Manual,1,48,Completed
HP000504,BR000102,C00043,2025-06-28,19:26,182,Manual,3,75,Completed
HP000505,BR002330,C00006,2025-06-27,04:45,229,Manual,1,76,Completed
HP000506,BR002339,C00078,2025-06-04,14:43,145,Manual,2,81,Completed
HP000507,BR002105,C00066,2025-06-30,09:13,220,Manual,1,53,Completed
HP000508,BR004163,C00049,2025-06-06,11:48,80,Manual,2,81,Completed
HP000509,BR001433,C00090,2025-06-18,16:03,176,Manual,0,66,Completed
HP000510,BR004596,C00091,2025-06-13,10:34,185,Manual,1,67,Completed
HP000511,BR001912,C00012,2025-06-03,10:19,180,Manual,0,56,Completed
HP000512,BR001506,C00025,2025-06-05,09:20,99,Manual,2,77,Completed
HP000513,BR005352,C00089,2025-06-16,19:02,130,Manual,3,54,Completed
HP000514,BR003719,C00044,2025-06-13,19:19,132,Manual,0,50,Completed
HP000515,BR003713,C00079,2025-06-08,14:52,160,Manual,0,56,Completed
HP000516,BR004621,C00039,2025-06-13,17:48,44,Manual,1,66,Completed
HP000517,BR000921,C00045,2025-06-01,01:06,121,Manual,3,74,Completed
HP000518,BR001434,C00028,2025-06-12,00:42,123,Manual,3,71,Completed
HP000519,BR001137,C00018,2025-06-21,02:57,166,Manual,2,71,Completed
HP000520,BR000613,C00049,2025-06-16,13:45,201,Manual,1,72,Completed
HP000521,BR005350,C00049,2025-06-30,06:21,164,Manual,3,64,Completed
HP000522,BR000790,C00059,2025-06-15,18:53,208,Manual,1,78,Completed
HP000523,BR000368,C00022,2025-06-19,01:54,90,Manual,0,83,Completed
HP000524,BR005257,C00052,2025-06-18,07:05,149,Manual,2,83,Completed
HP000525,BR002923,C00049,2025-06-12,05:53,184,Manual,2,46,Completed
HP000526,BR005201,C00007,2025-06-13,17:39,48,Manual,1,66,Completed
HP000527,BR001225,C00046,2025-06-13,12:13,50,Manual,3,60,Completed
HP000528,BR000251,C00059,2025-06-04,05:22,148,Manual,3,82,Completed
HP000529,BR002941,C00037,2025-06-30,12:31,120,Manual,1,51,Completed
HP000530,BR000130,C00006,2025-06-18,03:54,148,Manual,2,85,Completed
HP000531,BR002094,C00043,2025-06-27,14:41,90,Manual,3,46,Completed
HP000532,BR005610,C00014,2025-06-23,19:07,139,Manual,1,51,Completed
HP000533,BR000922,C00024,2025-06-11,11:10,97,Manual,1,73,Completed
HP000534,BR003142,C00045,2025-06-01,09:03,78,Manual,2,80,Completed
HP000535,BR002243,C00013,2025-06-22,02:30,199,Manual,3,48,Completed
HP000536,BR005163,C00097,2025-06-08,06:44,76,Manual,0,59,Completed
HP000537,BR002524,C00063,2025-06-24,12:31,312,Manual,0,57,Completed
HP000538,BR000156,C00015,2025-06-14,02:08,132,Manual,1,56,Completed
HP000539,BR000503,C00007,2025-06-18,18:21,236,Manual,1,76,Completed
HP000540,BR001940,C00074,2025-06-01,03:04,57,Manual,1,68,Completed
HP000541,BR003866,C00076,2025-06-06,11:53,79,Manual,2,83,Completed
HP000542,BR002613,C00078,2025-06-07,04:58,145,Manual,2,65,Completed
HP000543,BR000481,C00084,2025-06-16,10:23,210,Manual,1,76,Completed
HP000544,BR003681,C00057,2025-06-29,02:30,73,Manual,1,69,Completed
HP000545,BR000869,C00077,2025-06-17,03:34,164,Manual,3,61,Completed
HP000546,BR003520,C00054,2025-06-10,03:59,224,Manual,2,83,Completed
HP000547,BR005718,C00067,2025-06-05,15:40,87,Manual,1,81,Completed
HP000548,BR002273,C00097,2025-06-18,18:46,181,Manual,0,72,Completed
HP000549,BR002886,C00008,2025-06-22,11:21,200,Manual,1,77,Completed
HP000550,BR002228,C00078,2025-06-28,14:53,225,Manual,1,58,Completed
HP000551,BR005497,C00028,2025-06-10,06:14,118,Manual,1,75,Completed
HP000552,BR005304,C00082,2025-06-04,05:40,109,Manual,3,62,Completed
HP000553,BR003889,C00006,2025-06-01,08:35,121,Manual,3,45,Completed
HP000554,BR003859,C00072,2025-06-25,12:14,136,Manual,1,79,Completed
HP000555,BR004841,C00048,2025-06-14,09:41,120,Manual,2,78,Completed
HP000556,BR002541,C00085,2025-06-26,02:51,94,Manual,4,66,Completed
HP000557,BR004825,C00099,2025-06-29,01:22,217,Manual,0,69,Completed
HP000558,BR000270,C00065,2025-06-13,12:34,235,Manual,4,50,Completed
HP000559,BR002594,C00059,2025-06-13,07:53,79,Manual,1,65,Completed
HP000560,BR001153,C00037,2025-06-07,02:49,290,Manual,3,50,Completed
HP000561,BR003572,C00080,2025-06-11,02:39,181,Manual,1,83,Completed
HP000562,BR005589,C00016,2025-06-06,10:15,114,Manual,3,49,Completed
HP000563,BR002650,C00078,2025-06-02,06:54,93,Manual,0,53,Completed
HP000564,BR001643,C00047,2025-06-09,11:35,43,Manual,1,59,Completed
HP000565,BR005549,C00047,2025-06-06,03:32,105,Manual,3,69,Completed
HP000566,BR001749,C00075,2025-06-03,11:35,273,Manual,5,51,Completed
HP000567,BR001502,C00025,2025-06-20,12:42,137,Manual,2,69,Completed
HP000568,BR005323,C00089,2025-06-30,06:15,245,Manual,2,85,Completed
HP000569,BR000440,C00068,2025-06-17,19:15,87,Manual,1,83,Completed
HP000570,BR005871,C00061,2025-06-16,16:03,186,Manual,1,53,Completed
HP000571,BR005623,C00034,2025-06-17,18:45,215,Manual,2,54,Completed
HP000572,BR000012,C00014,2025-06-29,15:34,128,Manual,2,67,Completed
HP000573,BR005007,C00078,2025-06-23,02:13,108,Manual,4,49,Completed
HP000574,BR005017,C00033,2025-06-22,03:05,70,Manual,3,66,Completed
HP000575,BR005724,C00040,2025-06-11,07:53,55,Manual,0,66,Completed
HP000576,BR001832,C00080,2025-06-20,04:27,98,Manual,2,75,Completed
HP000577,BR003556,C00064,2025-06-15,11:53,220,Manual,2,48,Completed
HP000578,BR000834,C00064,2025-06-01,07:16,166,Manual,2,75,Completed
HP000579,BR005320,C00044,2025-06-13,03:06,39,Manual,0,54,Completed
HP000580,BR000277,C00080,2025-06-16,04:41,142,Manual,0,72,Completed
HP000581,BR003654,C00050,2025-06-29,18:38,239,Manual,2,55,Completed
HP000582,BR001145,C00095,2025-06-06,12:33,95,Manual,0,69,Completed
HP000583,BR005958,C00003,2025-06-14,00:10,117,Manual,1,75,Completed
HP000584,BR005353,C00045,2025-06-13,05:57,126,Manual,1,55,Completed
HP000585,BR001414,C00013,2025-06-19,09:31,154,Manual,3,55,Completed
HP000586,BR002506,C00041,2025-06-11,19:38,277,Manual,1,72,Completed
HP000587,BR004228,C00060,2025-06-12,09:52,97,Manual,4,79,Completed
HP000588,BR000264,C00032,2025-06-14,15:38,65,Manual,4,76,Completed
HP000589,BR003628,C00012,2025-06-04,02:13,198,Manual,3,61,Completed
HP000590,BR001124,C00031,2025-06-04,00:22,200,Manual,2,85,Completed
HP000591,BR002467,C00093,2025-06-01,05:35,69,Manual,3,79,Completed
HP000592,BR005288,C00006,2025-06-10,09:04,93,Manual,1,84,Completed
HP000593,BR005141,C00078,2025-06-01,13:30,133,Manual,3,47,Completed
HP000594,BR004337,C00005,2025-06-04,10:25,210,Manual,1,79,Completed
HP000595,BR000725,C00035,2025-06-12,05:56,148,Manual,0,82,Completed
HP000596,BR002444,C00073,2025-06-25,10:23,98,Manual,4,71,Completed
HP000597,BR005910,C00080,2025-06-16,08:22,228,Manual,1,85,Completed
HP000598,BR004492,C00062,2025-06-30,01:12,56,Manual,2,81,Completed
HP000599,BR003803,C00100,2025-06-01,19:49,43,Manual,6,65,Completed
HP000600,BR000568,C00072,2025-06-27,10:58,130,Manual,2,54,Completed
HP000601,BR004691,C00032,2025-06-18,09:15,83,Manual,1,82,Completed
HP000602,BR001018,C00016,2025-06-09,05:21,80,Manual,4,74,Completed
HP000603,BR001178,C00088,2025-06-27,10:22,289,Manual,1,74,Completed
HP000604,BR002392,C00011,2025-06-10,08:57,228,Manual,4,50,Completed
HP000605,BR004642,C00022,2025-06-29,08:57,110,Manual,2,69,Completed
HP000606,BR000650,C00033,2025-06-16,01:09,130,Manual,1,71,Completed
HP000607,BR001823,C00074,2025-06-24,00:50,212,Manual,6,65,Completed
HP000608,BR005447,C00063,2025-06-07,03:33,163,Manual,2,83,Completed
HP000609,BR000735,C00052,2025-06-27,15:41,248,Manual,0,56,Completed
HP000610,BR004193,C00036,2025-06-28,14:57,171,Manual,1,48,Completed
HP000611,BR004062,C00051,2025-06-28,09:10,215,Manual,0,54,Completed
HP000612,BR002383,C00092,2025-06-11,04:19,226,Manual,2,63,Completed
HP000613,BR002806,C00008,2025-06-07,03:52,59,Manual,1,56,Completed
HP000614,BR005593,C00100,2025-06-06,03:34,123,Manual,2,75,Completed
HP000615,BR004975,C00056,2025-06-12,02:24,107,Manual,4,47,Completed
HP000616,BR004982,C00050,2025-06-07,19:39,88,Manual,0,73,Completed
HP000617,BR002084,C00070,2025-06-14,17:41,187,Manual,4,84,Completed
HP000618,BR000728,C00049,2025-06-10,05:17,92,Manual,4,80,Completed
HP000619,BR004588,C00058,2025-06-28,11:17,160,Manual,0,84,Completed
HP000620,BR002798,C00094,2025-06-07,02:34,81,Manual,0,67,Completed
HP000621,BR001185,C00041,2025-06-01,09:19,264,Manual,1,58,Completed
HP000622,BR005592,C00023,2025-06-22,03:11,80,Manual,4,52,Completed
HP000623,BR003684,C00086,2025-06-12,11:02,83,Manual,4,85,Completed
HP000624,BR001195,C00045,2025-06-11,08:04,153,Manual,4,83,Completed
HP000625,BR004257,C00091,2025-06-04,03:39,46,Manual,0,78,Completed
HP000626,BR001136,C00036,2025-06-02,18:48,167,Manual,2,73,Completed
HP000627,BR002598,C00008,2025-06-27,04:18,151,Manual,0,75,Completed
HP000628,BR004298,C00069,2025-06-01,12:34,271,Manual,2,67,Completed
HP000629,BR001268,C00061,2025-06-28,01:54,97,Manual,3,64,Completed
HP000630,BR000439,C00045,2025-06-22,10:05,84,Manual,1,52,Completed
HP000631,BR001196,C00085,2025-06-10,16:44,178,Manual,2,52,Completed
HP000632,BR004237,C00092,2025-06-02,17:47,140,Manual,1,66,Completed
HP000633,BR000680,C00019,2025-06-18,07:34,189,Manual,1,79,Completed
HP000634,BR002597,C00027,2025-06-18,04:17,160,Manual,1,51,Completed
HP000635,BR002050,C00088,2025-06-12,15:59,222,Manual,1,76,Completed
HP000636,BR004061,C00055,2025-06-03,07:57,190,Manual,1,73,Completed
HP000637,BR003306,C00092,2025-06-11,06:43,360,Manual,6,48,Completed
HP000638,BR000352,C00001,2025-06-20,03:23,186,Manual,0,48,Completed
HP000639,BR004365,C00098,2025-06-25,03:32,144,Manual,1,46,Completed
HP000640,BR004763,C00071,2025-06-28,04:37,126,Manual,6,58,Completed
HP000641,BR002905,C00043,2025-06-22,14:50,231,Manual,4,70,Completed
HP000642,BR003380,C00077,2025-06-28,00:07,123,Manual,0,48,Completed
HP000643,BR001271,C00067,2025-06-19,14:25,156,Manual,2,66,Completed
HP000644,BR002723,C00024,2025-06-12,04:51,175,Manual,0,54,Completed
HP000645,BR001895,C00061,2025-06-13,14:08,107,Manual,2,64,Completed
HP000646,BR002772,C00023,2025-06-09,19:17,36,Manual,2,68,Completed
HP000647,BR004239,C00085,2025-06-25,03:51,264,Manual,2,73,Completed
HP000648,BR002755,C00088,2025-06-14,17:28,192,Manual,4,66,Completed
HP000649,BR002446,C00013,2025-06-28,08:36,217,Manual,2,69,Completed
HP000650,BR001909,C00082,2025-06-08,18:53,161,Manual,2,70,Completed
HP000651,BR000375,C00100,2025-06-05,13:06,228,Manual,4,76,Completed
HP000652,BR003170,C00074,2025-06-29,02:52,159,Manual,2,69,Completed
HP000653,BR002064,C00050,2025-06-30,19:05,165,Manual,1,50,Completed
HP000654,BR005346,C00067,2025-06-21,07:05,169,Manual,3,82,Completed
HP000655,BR001350,C00015,2025-06-19,01:22,107,Manual,1,52,Completed
HP000656,BR003047,C00076,2025-06-11,18:51,105,Manual,1,66,Completed
HP000657,BR002757,C00015,2025-06-13,02:50,154,Manual,1,81,Completed
HP000658,BR004602,C00012,2025-06-13,10:07,247,Manual,1,83,Completed
HP000659,BR005893,C00090,2025-06-27,12:43,65,Manual,3,83,Completed
HP000660,BR001987,C00018,2025-06-24,14:28,48,Manual,4,79,Completed
HP000661,BR002808,C00084,2025-06-20,08:09,140,Manual,1,74,Completed
HP000662,BR000759,C00079,2025-06-19,11:26,170,Manual,0,65,Completed
