block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BR000384,TMS000483,C00028,Engineering,111,2025-06-03,Medium,Pending
BR000385,TMS000484,C00075,Engineering,172,2025-06-26,High,Pending
BR000386,TMS000487,C00083,Engineering,65,2025-06-02,High,Pending
BR000387,TMS000488,C00093,Engineering,184,2025-06-13,Medium,Pending
BR000388,TMS000489,C00005,Engineering,246,2025-06-28,High,Pending
BR000389,TMS000491,C00039,Engineering,234,2025-06-26,High,Pending
BR000390,TMS000494,C00067,Engineering,86,2025-06-19,Low,Pending
BR000391,TMS000495,C00007,Engineering,118,2025-06-03,Critical,Pending
BR000392,TMS000496,C00073,Engineering,137,2025-06-03,Low,Pending
BR000393,TMS000498,C00070,Engineering,218,2025-06-30,Critical,Pending
BR000394,TMS000499,C00031,Engineering,127,2025-06-28,High,Pending
BR000395,TMS000500,C00048,Engineering,134,2025-06-13,Low,Pending
BR000396,TMS000501,C00039,Engineering,53,2025-06-10,Medium,Pending
BR000397,TMS000502,C00071,Engineering,143,2025-06-22,Low,Pending
BR000398,TMS000503,C00095,Engineering,84,2025-06-15,Medium,Pending
BR000399,TMS000504,C00029,Engineering,188,2025-06-30,Low,Pending
BR000400,TMS000506,C00093,Engineering,245,2025-06-23,Low,Pending
BR000401,TMS000507,C00074,Engineering,45,2025-06-19,Medium,Pending
BR000402,TMS000508,C00053,Engineering,226,2025-06-03,Medium,Pending
BR000403,TMS000509,C00054,Engineering,151,2025-06-04,Medium,Pending
BR000404,TMS000510,C00013,Engineering,179,2025-06-30,High,Pending
BR000405,TMS000511,C00047,Engineering,106,2025-06-19,Low,Pending
BR000406,TMS000512,C00039,Engineering,256,2025-06-22,Critical,Pending
BR000407,TMS000513,C00006,Engineering,83,2025-06-23,Critical,Pending
BR000408,TMS000514,C00005,Engineering,217,2025-06-07,Medium,Pending
BR000409,TMS000515,C00022,Engineering,111,2025-06-15,Low,Pending
BR000410,TMS000516,C00049,Engineering,245,2025-06-15,Low,Pending
BR000411,TMS000518,C00040,Engineering,120,2025-06-25,Medium,Pending
BR000412,TMS000520,C00028,Engineering,94,2025-06-30,Low,Pending
BR000413,TMS000521,C00100,Engineering,73,2025-06-04,Low,Pending
BR000414,TMS000522,C00063,Engineering,188,2025-06-13,Medium,Pending
BR000415,TMS000524,C00092,Engineering,243,2025-06-14,Medium,Pending
BR000416,TMS000525,C00057,Engineering,174,2025-06-21,Critical,Pending
BR000417,TMS000526,C00003,Engineering,122,2025-06-26,Medium,Pending
BR000418,TMS000527,C00052,Engineering,140,2025-06-17,Low,Pending
BR000419,TMS000528,C00020,Engineering,204,2025-06-25,Low,Pending
BR000420,TMS000529,C00001,Engineering,107,2025-06-07,Low,Pending
BR000421,TMS000531,C00040,Engineering,191,2025-06-17,High,Pending
BR000422,TMS000532,C00031,Engineering,61,2025-06-09,Low,Pending
BR000423,TMS000534,C00058,Engineering,112,2025-06-04,Low,Pending
BR000424,TMS000535,C00094,Engineering,202,2025-06-30,Low,Pending
BR000425,TMS000536,C00097,Engineering,107,2025-06-05,Critical,Pending
BR000426,TMS000537,C00016,Engineering,139,2025-06-10,High,Pending
BR000427,TMS000538,C00065,Engineering,239,2025-06-05,High,Pending
BR000428,TMS000541,C00093,Engineering,40,2025-06-21,Medium,Pending
BR000429,TMS000542,C00093,Engineering,203,2025-06-10,Low,Pending
BR000430,TMS000543,C00028,Engineering,134,2025-06-12,Medium,Pending
BR000431,TMS000544,C00069,Engineering,183,2025-06-07,Low,Pending
BR000432,TMS000545,C00056,Engineering,92,2025-06-06,Medium,Pending
BR000433,TMS000546,C00028,Engineering,206,2025-06-13,High,Pending
BR000434,TMS000547,C00095,Engineering,233,2025-06-15,Medium,Pending
BR000435,TMS000549,C00099,Engineering,297,2025-06-03,High,Pending
BR000436,TMS000551,C00066,Engineering,159,2025-06-24,Low,Pending
BR000437,TMS000552,C00008,Engineering,134,2025-06-18,Medium,Pending
BR000438,TMS000554,C00026,Engineering,191,2025-06-11,Medium,Pending
BR000439,TMS000555,C00045,Engineering,84,2025-06-22,Medium,Pending
BR000440,TMS000556,C00068,Engineering,87,2025-06-17,Low,Pending
BR000441,TMS000557,C00041,Engineering,170,2025-06-25,Medium,Pending
BR000442,TMS000558,C00026,Engineering,101,2025-06-30,Low,Pending
BR000443,TMS000559,C00004,Engineering,233,2025-06-08,Low,Pending
BR000444,TMS000560,C00023,Engineering,289,2025-06-16,Medium,Pending
BR000445,TMS000562,C00030,Engineering,176,2025-06-24,Critical,Pending
BR000446,TMS000563,C00083,Engineering,42,2025-06-05,Medium,Pending
BR000447,TMS000565,C00006,Engineering,191,2025-06-21,Medium,Pending
BR000448,TMS000566,C00031,Engineering,31,2025-06-28,Medium,Pending
BR000449,TMS000567,C00051,Engineering,198,2025-06-03,Medium,Pending
BR000450,TMS000568,C00084,Engineering,240,2025-06-20,Medium,Pending
BR000451,TMS000569,C00006,Engineering,179,2025-06-27,Low,Pending
BR000452,TMS000570,C00075,Engineering,143,2025-06-13,Low,Pending
BR000453,TMS000572,C00028,Engineering,168,2025-06-13,Low,Pending
BR000454,TMS000573,C00023,Engineering,230,2025-06-30,High,Pending
BR000455,TMS000574,C00013,Engineering,130,2025-06-10,Medium,Pending
BR000456,TMS000575,C00025,Engineering,161,2025-06-27,Low,Pending
BR000457,TMS000579,C00051,Engineering,97,2025-06-13,Medium,Pending
BR000458,TMS000581,C00043,Engineering,124,2025-06-14,Medium,Pending
BR000459,TMS000583,C00100,Engineering,197,2025-06-10,High,Pending
BR000460,TMS000584,C00069,Engineering,107,2025-06-28,Medium,Pending
BR000461,TMS000585,C00039,Engineering,263,2025-06-10,Low,Pending
BR000462,TMS000586,C00041,Engineering,81,2025-06-02,Low,Pending
BR000463,TMS000587,C00041,Engineering,63,2025-06-18,Medium,Pending
BR000464,TMS000589,C00071,Engineering,152,2025-06-04,Medium,Pending
BR000465,TMS000591,C00079,Engineering,210,2025-06-18,High,Pending
BR000466,TMS000592,C00055,Engineering,181,2025-06-14,Low,Pending
BR000467,TMS000593,C00042,Engineering,127,2025-06-24,High,Pending
BR000468,TMS000595,C00038,Engineering,216,2025-06-06,Medium,Pending
BR000469,TMS000596,C00035,Engineering,135,2025-06-24,Medium,Pending
BR000470,TMS000597,C00053,Engineering,89,2025-06-17,Low,Pending
BR000471,TMS000598,C00014,Engineering,228,2025-06-29,High,Pending
BR000472,TMS000599,C00085,Engineering,148,2025-06-26,High,Pending
BR000473,TMS000600,C00041,Engineering,171,2025-06-06,Low,Pending
BR000474,TMS000601,C00031,Engineering,123,2025-06-16,Low,Pending
BR000475,TMS000602,C00092,Engineering,68,2025-06-07,Medium,Pending
BR000476,TMS000604,C00094,Engineering,70,2025-06-06,Medium,Pending
BR000477,TMS000605,C00024,Engineering,212,2025-06-02,Medium,Pending
BR000478,TMS000607,C00099,Engineering,71,2025-06-12,Medium,Pending
BR000479,TMS000608,C00093,Engineering,161,2025-06-19,Low,Pending
BR000480,TMS000609,C00045,Engineering,246,2025-06-14,High,Pending
BR000481,TMS000610,C00084,Engineering,210,2025-06-16,Medium,Pending
BR000482,TMS000612,C00062,Engineering,239,2025-06-24,Medium,Pending
BR000483,TMS000613,C00042,Engineering,271,2025-06-30,Critical,Pending
BR000484,TMS000614,C00049,Engineering,295,2025-06-02,Low,Pending
BR000485,TMS000615,C00071,Engineering,45,2025-06-01,Critical,Pending
BR000486,TMS000616,C00038,Engineering,157,2025-06-11,Low,Pending
BR000487,TMS000619,C00068,Engineering,216,2025-06-15,Medium,Pending
BR000488,TMS000620,C00009,Engineering,255,2025-06-07,High,Pending
BR000489,TMS000621,C00017,Engineering,138,2025-06-12,High,Pending
BR000490,TMS000623,C00091,Engineering,223,2025-06-03,Low,Pending
BR000491,TMS000624,C00048,Engineering,110,2025-06-30,Low,Pending
BR000492,TMS000626,C00075,Engineering,170,2025-06-05,Low,Pending
BR000493,TMS000627,C00092,Engineering,243,2025-06-18,High,Pending
BR000494,TMS000628,C00095,Engineering,225,2025-06-06,Medium,Pending
BR000495,TMS000629,C00065,Engineering,50,2025-06-28,Low,Pending
BR000496,TMS000630,C00048,Engineering,272,2025-06-19,Low,Pending
BR000497,TMS000631,C00096,Engineering,153,2025-06-14,High,Pending
BR000498,TMS000632,C00043,Engineering,127,2025-06-29,Low,Pending
BR000499,TMS000633,C00024,Engineering,179,2025-06-29,Medium,Pending
BR000500,TMS000634,C00039,Engineering,233,2025-06-22,High,Pending
BR000501,TMS000635,C00093,Engineering,157,2025-06-29,High,Pending
BR000502,TMS000636,C00061,Engineering,161,2025-06-26,Medium,Pending
BR000503,TMS000637,C00007,Engineering,236,2025-06-18,Low,Pending
BR000504,TMS000638,C00061,Engineering,66,2025-06-09,Low,Pending
BR000505,TMS000639,C00065,Engineering,42,2025-06-02,High,Pending
BR000506,TMS000640,C00065,Engineering,88,2025-06-03,Low,Pending
BR000507,TMS000641,C00073,Engineering,147,2025-06-07,High,Pending
BR000508,TMS000642,C00091,Engineering,89,2025-06-30,High,Pending
BR000509,TMS000644,C00033,Engineering,49,2025-06-07,Low,Pending
BR000510,TMS000645,C00085,Engineering,178,2025-06-06,High,Pending
BR000511,TMS000647,C00100,Engineering,248,2025-06-11,Low,Pending
BR000512,TMS000648,C00014,Engineering,138,2025-06-11,High,Pending
BR000513,TMS000650,C00067,Engineering,252,2025-06-03,Medium,Pending
BR000514,TMS000651,C00006,Engineering,351,2025-06-25,Critical,Pending
BR000515,TMS000653,C00062,Engineering,207,2025-06-02,Medium,Pending
BR000516,TMS000654,C00005,Engineering,98,2025-06-18,Critical,Pending
BR000517,TMS000655,C00098,Engineering,78,2025-06-12,Medium,Pending
BR000518,TMS000656,C00012,Engineering,239,2025-06-11,Low,Pending
BR000519,TMS000657,C00073,Engineering,165,2025-06-27,Low,Pending
BR000520,TMS000658,C00011,Engineering,95,2025-06-13,Medium,Pending
BR000521,TMS000659,C00007,Engineering,152,2025-06-22,Medium,Pending
BR000522,TMS000661,C00043,Engineering,253,2025-06-14,High,Pending
BR000523,TMS000664,C00097,Engineering,154,2025-06-17,Medium,Pending
BR000524,TMS000665,C00048,Engineering,134,2025-06-11,Medium,Pending
BR000525,TMS000666,C00063,Engineering,147,2025-06-22,Medium,Pending
BR000526,TMS000667,C00055,Engineering,78,2025-06-11,Low,Pending
BR000527,TMS000668,C00085,Engineering,129,2025-06-13,Low,Pending
BR000528,TMS000669,C00092,Engineering,239,2025-06-01,Medium,Pending
BR000529,TMS000671,C00083,Engineering,204,2025-06-07,High,Pending
BR000530,TMS000672,C00058,Engineering,40,2025-06-20,Critical,Pending
BR000531,TMS000673,C00003,Engineering,155,2025-06-23,High,Pending
BR000532,TMS000675,C00006,Engineering,134,2025-06-24,Medium,Pending
BR000533,TMS000676,C00063,Engineering,162,2025-06-15,Medium,Pending
BR000534,TMS000677,C00068,Engineering,182,2025-06-25,Low,Pending
BR000535,TMS000678,C00049,Engineering,99,2025-06-14,Low,Pending
BR000536,TMS000679,C00019,Engineering,34,2025-06-04,Medium,Pending
BR000537,TMS000680,C00100,Engineering,229,2025-06-18,Low,Pending
BR000538,TMS000681,C00011,Engineering,268,2025-06-22,Medium,Pending
BR000539,TMS000682,C00026,Engineering,265,2025-06-30,Medium,Pending
BR000540,TMS000683,C00097,Engineering,175,2025-06-09,Medium,Pending
BR000541,TMS000684,C00068,Engineering,176,2025-06-04,High,Pending
BR000542,TMS000685,C00078,Engineering,322,2025-06-19,High,Pending
BR000543,TMS000686,C00020,Engineering,144,2025-06-10,Low,Pending
BR000544,TMS000687,C00047,Engineering,165,2025-06-13,Low,Pending
BR000545,TMS000689,C00043,Engineering,95,2025-06-30,High,Pending
BR000546,TMS000691,C00072,Engineering,244,2025-06-16,High,Pending
BR000547,TMS000692,C00055,Engineering,276,2025-06-30,Critical,Pending
BR000548,TMS000693,C00098,Engineering,65,2025-06-22,High,Pending
BR000549,TMS000695,C00073,Engineering,198,2025-06-20,Low,Pending
BR000550,TMS000696,C00091,Engineering,295,2025-06-21,High,Pending
BR000551,TMS000697,C00074,Engineering,112,2025-06-14,Critical,Pending
BR000552,TMS000698,C00073,Engineering,107,2025-06-03,Medium,Pending
BR000553,TMS000699,C00053,Engineering,227,2025-06-08,Low,Pending
BR000554,TMS000701,C00045,Engineering,124,2025-06-11,High,Pending
BR000555,TMS000702,C00027,Engineering,166,2025-06-17,Medium,Pending
BR000556,TMS000703,C00054,Engineering,175,2025-06-11,Medium,Pending
BR000557,TMS000705,C00055,Engineering,98,2025-06-18,Low,Pending
BR000558,TMS000707,C00095,Engineering,213,2025-06-09,Medium,Pending
BR000559,TMS000708,C00047,Engineering,82,2025-06-16,Medium,Pending
BR000560,TMS000710,C00049,Engineering,162,2025-06-29,Critical,Pending
BR000561,TMS000711,C00099,Engineering,168,2025-06-18,Low,Pending
BR000562,TMS000714,C00068,Engineering,163,2025-06-21,High,Pending
BR000563,TMS000716,C00075,Engineering,204,2025-06-03,Low,Pending
BR000564,TMS000717,C00088,Engineering,83,2025-06-22,Low,Pending
BR000565,TMS000720,C00079,Engineering,210,2025-06-25,High,Pending
BR000566,TMS000722,C00048,Engineering,118,2025-06-04,Medium,Pending
BR000567,TMS000723,C00030,Engineering,176,2025-06-03,Medium,Pending
BR000568,TMS000724,C00072,Engineering,130,2025-06-27,Low,Pending
BR000569,TMS000726,C00076,Engineering,90,2025-06-23,Medium,Pending
BR000570,TMS000727,C00078,Engineering,211,2025-06-18,Critical,Pending
BR000571,TMS000728,C00054,Engineering,55,2025-06-30,High,Pending
BR000572,TMS000729,C00056,Engineering,133,2025-06-23,Low,Pending
BR000573,TMS000730,C00052,Engineering,174,2025-06-20,Medium,Pending
BR000574,TMS000731,C00047,Engineering,220,2025-06-09,Critical,Pending
BR000575,TMS000732,C00009,Engineering,95,2025-06-19,Low,Pending
BR000576,TMS000733,C00064,Engineering,113,2025-06-07,High,Pending
BR000577,TMS000734,C00074,Engineering,170,2025-06-18,High,Pending
BR000578,TMS000736,C00023,Engineering,252,2025-06-03,High,Pending
BR000579,TMS000737,C00068,Engineering,218,2025-06-14,Low,Pending
BR000580,TMS000738,C00018,Engineering,186,2025-06-14,Low,Pending
BR000581,TMS000739,C00100,Engineering,89,2025-06-10,Medium,Pending
BR000582,TMS000740,C00055,Engineering,215,2025-06-29,Low,Pending
BR000583,TMS000741,C00013,Engineering,132,2025-06-30,Low,Pending
BR000584,TMS000742,C00008,Engineering,249,2025-06-24,High,Pending
BR000585,TMS000744,C00093,Engineering,232,2025-06-18,Low,Pending
BR000586,TMS000745,C00008,Engineering,220,2025-06-06,Low,Pending
BR000587,TMS000748,C00027,Engineering,132,2025-06-05,High,Pending
BR000588,TMS000750,C00043,Engineering,87,2025-06-15,High,Pending
BR000589,TMS000751,C00014,Engineering,91,2025-06-04,Low,Pending
BR000590,TMS000752,C00097,Engineering,183,2025-06-25,Medium,Pending
BR000591,TMS000753,C00001,Engineering,146,2025-06-30,Low,Pending
BR000592,TMS000756,C00085,Engineering,185,2025-06-07,High,Pending
BR000593,TMS000757,C00028,Engineering,195,2025-06-19,Low,Pending
BR000594,TMS000758,C00019,Engineering,185,2025-06-19,High,Pending
BR000595,TMS000759,C00048,Engineering,218,2025-06-21,Critical,Pending
BR000596,TMS000761,C00072,Engineering,288,2025-06-01,Medium,Pending
BR000597,TMS000762,C00015,Engineering,174,2025-06-05,High,Pending
BR000598,TMS000765,C00049,Engineering,161,2025-06-01,High,Pending
BR000599,TMS000766,C00061,Engineering,176,2025-06-05,Low,Pending
BR000600,TMS000767,C00098,Engineering,209,2025-06-21,Medium,Pending
BR000601,TMS000768,C00060,Engineering,149,2025-06-10,Medium,Pending
BR000602,TMS000769,C00011,Engineering,220,2025-06-08,High,Pending
BR000603,TMS000770,C00066,Engineering,269,2025-06-25,Medium,Pending
BR000604,TMS000771,C00091,Engineering,72,2025-06-17,High,Pending
BR000605,TMS000772,C00034,Engineering,111,2025-06-20,Low,Pending
BR000606,TMS000774,C00006,Engineering,223,2025-06-07,Medium,Pending
BR000607,TMS000775,C00086,Engineering,242,2025-06-25,High,Pending
BR000608,TMS000776,C00031,Engineering,134,2025-06-20,Low,Pending
BR000609,TMS000778,C00080,Engineering,198,2025-06-01,Medium,Pending
BR000610,TMS000779,C00079,Engineering,162,2025-06-17,Medium,Pending
BR000611,TMS000780,C00029,Engineering,222,2025-06-19,Low,Pending
BR000612,TMS000784,C00061,Engineering,84,2025-06-28,Medium,Pending
BR000613,TMS000788,C00049,Engineering,201,2025-06-16,Low,Pending
BR000614,TMS000792,C00060,Engineering,206,2025-06-22,Medium,Pending
BR000615,TMS000793,C00079,Engineering,165,2025-06-09,Low,Pending
BR000616,TMS000794,C00069,Engineering,270,2025-06-04,Low,Pending
BR000617,TMS000795,C00042,Engineering,216,2025-06-30,Critical,Pending
BR000618,TMS000796,C00029,Engineering,165,2025-06-20,Medium,Pending
BR000619,TMS000797,C00002,Engineering,96,2025-06-22,Medium,Pending
BR000620,TMS000798,C00061,Engineering,216,2025-06-10,Medium,Pending
BR000621,TMS000801,C00065,Engineering,186,2025-06-23,Critical,Pending
BR000622,TMS000802,C00061,Engineering,190,2025-06-27,Medium,Pending
BR000623,TMS000803,C00053,Engineering,178,2025-06-16,Critical,Pending
BR000624,TMS000804,C00002,Engineering,165,2025-06-26,High,Pending
BR000625,TMS000806,C00024,Engineering,232,2025-06-02,High,Pending
BR000626,TMS000807,C00011,Engineering,298,2025-06-09,Critical,Pending
BR000627,TMS000808,C00072,Engineering,267,2025-06-23,Low,Pending
BR000628,TMS000809,C00006,Engineering,127,2025-06-23,Critical,Pending
BR000629,TMS000810,C00076,Engineering,81,2025-06-12,Medium,Pending
BR000630,TMS000811,C00077,Engineering,44,2025-06-02,High,Pending
BR000631,TMS000813,C00011,Engineering,98,2025-06-10,Low,Pending
BR000632,TMS000814,C00002,Engineering,244,2025-06-13,High,Pending
BR000633,TMS000817,C00010,Engineering,160,2025-06-08,Medium,Pending
BR000634,TMS000818,C00069,Engineering,200,2025-06-01,Critical,Pending
BR000635,TMS000819,C00052,Engineering,231,2025-06-04,High,Pending
BR000636,TMS000820,C00081,Engineering,135,2025-06-03,Low,Pending
BR000637,TMS000821,C00059,Engineering,205,2025-06-15,Low,Pending
BR000638,TMS000823,C00066,Engineering,152,2025-06-05,Medium,Pending
BR000639,TMS000824,C00099,Engineering,72,2025-06-04,Medium,Pending
BR000640,TMS000826,C00021,Engineering,138,2025-06-27,High,Pending
BR000641,TMS000827,C00064,Engineering,58,2025-06-18,Medium,Pending
BR000642,TMS000828,C00017,Engineering,61,2025-06-04,Low,Pending
BR000643,TMS000830,C00043,Engineering,104,2025-06-08,Medium,Pending
BR000644,TMS000831,C00014,Engineering,236,2025-06-06,Low,Pending
BR000645,TMS000832,C00057,Engineering,84,2025-06-04,Low,Pending
BR000646,TMS000834,C00004,Engineering,245,2025-06-15,Medium,Pending
BR000647,TMS000835,C00030,Engineering,175,2025-06-10,Medium,Pending
BR000648,TMS000836,C00062,Engineering,127,2025-06-19,Low,Pending
BR000649,TMS000837,C00047,Engineering,69,2025-06-18,Low,Pending
BR000650,TMS000838,C00033,Engineering,130,2025-06-16,Low,Pending
BR000651,TMS000839,C00029,Engineering,196,2025-06-21,Low,Pending
BR000652,TMS000840,C00051,Engineering,180,2025-06-18,Low,Pending
BR000653,TMS000841,C00057,Engineering,189,2025-06-18,Medium,Pending
BR000654,TMS000842,C00046,Engineering,38,2025-06-13,Medium,Pending
BR000655,TMS000843,C00010,Engineering,280,2025-06-21,Low,Pending
BR000656,TMS000844,C00013,Engineering,95,2025-06-19,Critical,Pending
BR000657,TMS000845,C00073,Engineering,261,2025-06-01,Low,Pending
BR000658,TMS000846,C00083,Engineering,111,2025-06-03,Low,Pending
BR000659,TMS000847,C00083,Engineering,34,2025-06-13,Medium,Pending
BR000660,TMS000848,C00009,Engineering,108,2025-06-06,Critical,Pending
BR000661,TMS000850,C00007,Engineering,88,2025-06-08,Medium,Pending
BR000662,TMS000851,C00058,Engineering,62,2025-06-19,Critical,Pending
BR000663,TMS000852,C00092,Engineering,250,2025-06-15,Critical,Pending
BR000664,TMS000853,C00086,Engineering,159,2025-06-15,Low,Pending
BR000665,TMS000854,C00015,Engineering,229,2025-06-05,Medium,Pending
BR000666,TMS000855,C00082,Engineering,237,2025-06-09,Medium,Pending
BR000667,TMS000856,C00099,Engineering,158,2025-06-23,Medium,Pending
BR000668,TMS000857,C00039,Engineering,234,2025-06-12,Low,Pending
BR000669,TMS000858,C00075,Engineering,166,2025-06-03,High,Pending
BR000670,TMS000859,C00017,Engineering,43,2025-06-29,Medium,Pending
BR000671,TMS000860,C00039,Engineering,188,2025-06-18,High,Pending
BR000672,TMS000861,C00092,Engineering,243,2025-06-28,Low,Pending
BR000673,TMS000862,C00094,Engineering,38,2025-06-27,Medium,Pending
BR000674,TMS000863,C00088,Engineering,145,2025-06-23,Medium,Pending
BR000675,TMS000864,C00069,Engineering,260,2025-06-19,Critical,Pending
