schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH0000147,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,12,MURI,Muri Junction,22:48,22:51,708.6,Daily,UP
SCH0000148,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,13,GZB,Ghaziabad Junction,23:05,23:12,723.6,Daily,UP
SCH0000149,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,14,DLI,Old Delhi,23:32,23:39,743.9,Daily,UP
SCH0000150,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,15,AK,Akola Junction,00:02,00:09,766.9,Daily,UP
SCH0000151,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,16,BSL,Bhusawal Junction,02:11,02:17,906.5,Daily,UP
SCH0000152,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,17,ET,Itarsi Junction,06:47,06:55,1213.3,Daily,UP
SCH0000153,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,18,BPL,Bhopal Junction,08:19,08:23,1305.4,Daily,UP
SCH0000154,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,19,UJN,Ujjain Junction,11:07,11:11,1488.6,Daily,UP
SCH0000155,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,20,RTM,Ratlam Junction,12:35,12:42,1585.0,Daily,UP
SCH0000156,15058,Tenali Junction - Darbhanga Junction Express,Express,TEL,Tenali Junction,DBG,Darbhanga Junction,21,DBG,Darbhanga Junction,12:50,12:50,1594.0,Daily,UP
SCH0000157,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,1,NJP,New Jalpaiguri,14:25,14:25,0.0,Daily,DOWN
SCH0000158,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,2,KIR,Katihar Junction,15:58,16:06,103.4,Daily,DOWN
SCH0000159,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,3,ET,Itarsi Junction,16:40,16:46,143.4,Daily,DOWN
SCH0000160,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,4,BSL,Bhusawal Junction,21:17,21:20,450.2,Daily,DOWN
SCH0000161,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,5,AK,Akola Junction,23:25,23:31,589.8,Daily,DOWN
SCH0000162,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,6,RTM,Ratlam Junction,00:07,00:13,630.8,Daily,DOWN
SCH0000163,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,7,UJN,Ujjain Junction,01:38,01:42,727.2,Daily,DOWN
SCH0000164,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,8,BPL,Bhopal Junction,04:23,04:28,910.4,Daily,DOWN
SCH0000165,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,9,BSP,Bilaspur Junction,04:46,04:53,929.4,Daily,DOWN
SCH0000166,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,10,R,Raipur Junction,06:31,06:37,1040.9,Daily,DOWN
SCH0000167,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,11,DURG,Durg Junction,07:07,07:12,1078.1,Daily,DOWN
SCH0000168,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,12,CKP,Chakradharpur,07:33,07:40,1102.1,Daily,DOWN
SCH0000169,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,13,TATA,Tatanagar Junction,08:33,08:37,1164.2,Daily,DOWN
SCH0000170,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,14,BVC,Bhavnagar Terminus,09:18,09:24,1212.2,Daily,DOWN
SCH0000171,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,15,MHV,Mahuva Junction,12:10,12:13,1403.5,Daily,DOWN
SCH0000172,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,16,KTH,Katrasgarh,12:31,12:39,1423.5,Daily,DOWN
SCH0000173,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,17,DHN,Dhanbad Junction,13:07,13:14,1456.2,Daily,DOWN
SCH0000174,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,18,ASN,Asansol Junction,14:06,14:13,1515.1,Daily,DOWN
SCH0000175,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,19,JSME,Jasidih Junction,15:48,15:53,1625.9,Daily,DOWN
SCH0000176,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,20,NED,Hazur Sahib Nanded,16:29,16:32,1666.9,Daily,DOWN
SCH0000177,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,21,PAU,Purna Junction,16:58,17:02,1697.5,Daily,DOWN
SCH0000178,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,22,KUR,Khurda Road Junction,17:40,17:45,1740.5,Daily,DOWN
SCH0000179,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,23,BBS,Bhubaneswar,18:05,18:10,1760.0,Daily,DOWN
SCH0000180,15644,New Jalpaiguri - Puri Express,Express,NJP,New Jalpaiguri,PURI,Puri,24,PURI,Puri,19:06,19:06,1823.1,Daily,DOWN
SCH0000181,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,1,AGC,Agra Cantt,03:24,03:24,0.0,Daily,DOWN
SCH0000182,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,2,ETW,Etawah Junction,06:42,06:44,136.2,Daily,DOWN
SCH0000183,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,3,SBC,KSR Bengaluru,07:38,07:39,175.2,Daily,DOWN
SCH0000184,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,4,MYS,Mysuru Junction,10:59,11:00,313.7,Daily,DOWN
SCH0000185,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,5,ASK,Arsikere Junction,14:33,14:34,460.9,Daily,DOWN
SCH0000186,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,6,DNR,Danapur,15:21,15:25,493.9,Daily,DOWN
SCH0000187,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,7,MKA,Mokama,17:34,17:36,583.4,Daily,DOWN
SCH0000188,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,8,LMP,Lakhimpur,17:54,17:55,594.4,Daily,DOWN
SCH0000189,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,9,MLN,Mailani Junction,20:10,20:14,690.5,Daily,DOWN
SCH0000190,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,10,KHS,Kharsia,21:06,21:08,727.5,Daily,DOWN
SCH0000191,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,11,CPH,Champa Junction,22:13,22:17,772.8,Daily,DOWN
SCH0000192,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,12,G,Gondia Junction,23:40,23:42,831.8,Daily,DOWN
SCH0000193,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,13,NGP,Nagpur Junction,02:48,02:49,961.6,Daily,DOWN
SCH0000194,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,14,WR,Wardha Junction,04:38,04:40,1040.5,Daily,DOWN
SCH0000195,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,15,BGM,Belagavi,06:43,06:45,1127.5,Daily,DOWN
SCH0000196,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,16,UBL,SSS Hubballi Junction,10:09,10:13,1269.5,Daily,DOWN
SCH0000197,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,17,HPT,Hosapete Junction,13:39,13:42,1413.1,Daily,DOWN
SCH0000198,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,18,RIG,Raigarh,14:09,14:13,1430.1,Daily,DOWN
SCH0000199,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,19,JSG,Jharsuguda Junction,15:56,16:00,1501.5,Daily,DOWN
SCH0000200,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,20,DWR,Dharwad,17:30,17:34,1565.5,Daily,DOWN
SCH0000201,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,21,MZP,Mirzapur,18:42,18:43,1610.5,Daily,DOWN
SCH0000202,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,22,PRYJ,Prayagraj Junction,20:53,20:55,1699.9,Daily,DOWN
SCH0000203,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,23,CNB,Kanpur Central,01:35,01:39,1894.4,Daily,DOWN
SCH0000204,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,24,NDLS,New Delhi,12:06,12:08,2334.9,Daily,DOWN
SCH0000205,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,25,AII,Ajmer Junction,12:52,12:53,2366.9,Daily,DOWN
SCH0000206,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,26,JP,Jaipur Junction,16:09,16:11,2501.6,Daily,DOWN
SCH0000207,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,27,DAWN,Dakshineswar,17:47,17:48,2566.6,Daily,DOWN
SCH0000208,65338,Agra Cantt - Noapara MEMU,MEMU,AGC,Agra Cantt,NOAP,Noapara,28,NOAP,Noapara,17:52,17:52,2570.7,Daily,DOWN
SCH0000209,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,1,JAM,Jamnagar,02:55,02:55,0.0,Daily,UP
SCH0000210,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,2,RJT,Rajkot Junction,03:55,04:00,84.2,Daily,UP
SCH0000211,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,3,BUI,Ballia,04:39,04:45,143.2,Daily,UP
SCH0000212,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,4,BSB,Varanasi Junction,06:25,06:27,281.4,Daily,UP
SCH0000213,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,5,LKO,Lucknow Charbagh,06:55,06:59,326.4,Daily,UP
SCH0000214,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,6,SLN,Sultanpur Junction,08:39,08:45,465.8,Daily,UP
SCH0000215,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,7,RNY,Rangiya Junction,09:08,09:12,497.8,Daily,UP
SCH0000216,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,8,RPAN,Rangapara North,10:38,10:40,621.4,Daily,UP
SCH0000217,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,9,SUR,Solapur,11:14,11:16,671.4,Daily,UP
SCH0000218,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,10,KWV,Kurduwadi Junction,12:32,12:36,779.8,Daily,UP
SCH0000219,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,11,ET,Itarsi Junction,12:52,12:54,801.8,Daily,UP
SCH0000220,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,12,BPL,Bhopal Junction,13:59,14:05,893.9,Daily,UP
SCH0000221,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,13,UJN,Ujjain Junction,16:14,16:16,1077.1,Daily,UP
SCH0000222,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,14,RTM,Ratlam Junction,17:26,17:29,1173.5,Daily,UP
SCH0000223,13134,Jamnagar - Virangana Lakshmibai Jhansi Superfast Express,Superfast,JAM,Jamnagar,JHS,Virangana Lakshmibai Jhansi,15,JHS,Virangana Lakshmibai Jhansi,17:53,17:53,1202.5,Daily,UP
SCH0000224,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,1,RNY,Rangiya Junction,03:44,03:44,0.0,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000225,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,2,RPAN,Rangapara North,05:35,05:41,123.6,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000226,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,3,CPJ,Kaptanganj Junction,05:55,05:58,139.6,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000227,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,4,GKP,Gorakhpur Junction,06:33,06:40,178.3,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000228,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,5,GD,Gonda Junction,08:52,08:58,330.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000229,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,6,BUI,Ballia,10:07,10:14,412.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000230,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,7,BSB,Varanasi Junction,12:13,12:21,550.9,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000231,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,8,KIR,Katihar Junction,12:48,12:56,582.9,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000232,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,9,NJP,New Jalpaiguri,14:30,14:35,686.3,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000233,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,10,GHY,Guwahati,20:35,20:40,1093.5,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000234,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,11,DBRG,Dibrugarh,02:40,02:48,1499.0,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000235,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,12,GZB,Ghaziabad Junction,03:13,03:16,1526.0,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000236,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,13,DLI,Old Delhi,03:37,03:44,1546.3,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000237,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,14,MYS,Mysuru Junction,03:56,04:04,1560.3,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000238,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,15,ASK,Arsikere Junction,06:16,06:24,1707.5,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000239,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,16,RE,Rewari Junction,06:54,06:59,1740.5,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000240,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,17,AWR,Alwar Junction,08:06,08:11,1814.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000241,16405,Rangiya Junction - Tiruchchirappalli Junction Express,Express,RNY,Rangiya Junction,TPJ,Tiruchchirappalli Junction,18,TPJ,Tiruchchirappalli Junction,09:05,09:05,1872.7,"Bi-Weekly (Mon,Thu)",DOWN
SCH0000242,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,1,NFK,New Farakka Junction,19:23,19:23,0.0,Weekdays Only,UP
SCH0000243,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,2,MLDT,Malda Town,19:57,20:01,35.6,Weekdays Only,UP
SCH0000244,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,3,STP,Sitapur Junction,21:00,21:06,102.6,Weekdays Only,UP
SCH0000245,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,4,LJN,Lucknow Junction,22:27,22:32,191.2,Weekdays Only,UP
SCH0000246,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,5,DBG,Darbhanga Junction,23:04,23:11,229.2,Weekdays Only,UP
SCH0000247,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,6,SPJ,Samastipur Junction,23:44,23:52,266.3,Weekdays Only,UP
SCH0000248,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,7,DBRG,Dibrugarh,00:02,00:07,280.3,Weekdays Only,UP
SCH0000249,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,8,GHY,Guwahati,06:05,06:08,685.8,Weekdays Only,UP
SCH0000250,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,9,NJP,New Jalpaiguri,12:05,12:09,1093.0,Weekdays Only,UP
SCH0000251,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,10,KIR,Katihar Junction,13:42,13:45,1196.4,Weekdays Only,UP
SCH0000252,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,11,SBC,KSR Bengaluru,14:18,14:26,1233.4,Weekdays Only,UP
SCH0000253,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,12,MYS,Mysuru Junction,16:26,16:33,1371.9,Weekdays Only,UP
SCH0000254,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,13,ASK,Arsikere Junction,18:42,18:49,1519.1,Weekdays Only,UP
SCH0000255,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,14,ABR,Abu Road,19:31,19:39,1564.1,Weekdays Only,UP
SCH0000256,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,15,FA,Falna,21:07,21:14,1663.0,Weekdays Only,UP
SCH0000257,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,16,KWV,Kurduwadi Junction,22:14,22:18,1730.0,Weekdays Only,UP
SCH0000258,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,17,SUR,Solapur,23:55,00:03,1838.4,Weekdays Only,UP
SCH0000259,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,18,MKA,Mokama,01:04,01:11,1908.4,Weekdays Only,UP
SCH0000260,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,19,DNR,Danapur,02:27,02:35,1997.9,Weekdays Only,UP
SCH0000261,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,20,UBL,SSS Hubballi Junction,03:37,03:43,2071.9,Weekdays Only,UP
SCH0000262,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,21,DWR,Dharwad,04:02,04:06,2092.3,Weekdays Only,UP
SCH0000263,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,22,GZB,Ghaziabad Junction,05:04,05:12,2154.3,Weekdays Only,UP
SCH0000264,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,23,DLI,Old Delhi,05:32,05:38,2174.6,Weekdays Only,UP
SCH0000265,14452,New Farakka Junction - New Bongaigaon Express,Express,NFK,New Farakka Junction,NBQ,New Bongaigaon,24,NBQ,New Bongaigaon,05:59,05:59,2199.6,Weekdays Only,UP
SCH0000266,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,1,BUI,Ballia,22:54,22:54,0.0,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000267,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,2,BSB,Varanasi Junction,02:50,03:14,138.2,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000268,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,3,MLDT,Malda Town,04:52,05:05,196.2,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000269,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,4,NFK,New Farakka Junction,06:05,06:24,231.8,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000270,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,5,KQR,Koderma Junction,06:42,07:17,240.8,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000271,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,6,GAYA,Gaya Junction,09:33,09:59,318.6,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000272,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,7,DDU,Pt. Deen Dayal Upadhyaya Junction,15:48,16:13,523.8,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000273,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,8,BSP,Bilaspur Junction,18:22,18:56,600.8,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000274,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,9,R,Raipur Junction,22:09,22:40,712.3,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000275,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,10,DURG,Durg Junction,23:43,00:09,749.5,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000276,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,11,SBP,Sambalpur Junction,01:39,02:16,801.5,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000277,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,12,TIG,Titlagarh Junction,07:31,07:52,983.9,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000278,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,13,WAT,Visakhapatnam Junction,08:58,09:18,1020.9,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000279,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,14,VZM,Vizianagaram Junction,11:00,11:29,1082.1,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000280,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,15,RGDA,Rayagada,15:05,15:29,1207.7,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000281,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,16,SEE,Sonpur Junction,16:24,16:34,1239.7,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000282,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,17,BJU,Barauni Junction,19:36,20:08,1346.1,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000283,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,18,ALJN,Aligarh Junction,21:03,21:33,1378.1,"Tri-Weekly (Tue,Fri,Sun)",DOWN
SCH0000284,92197,Ballia - Kanpur Central Goods,Goods,BUI,Ballia,CNB,Kanpur Central,19,CNB,Kanpur Central,06:24,06:24,1687.2,"Tri-Weekly (Tue,Fri,Sun)",DOWN
