block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA001460,C00025,2025-06-05,12:56,15:49,173,Available,COA synthetic availability
COA001461,C00079,2025-06-12,14:59,16:46,107,Available,COA synthetic availability
COA001462,C00010,2025-06-03,13:34,14:28,54,Available,COA synthetic availability
COA001463,C00026,2025-06-04,09:46,11:50,124,Available,COA synthetic availability
COA001464,C00030,2025-06-28,14:42,17:18,156,Available,COA synthetic availability
COA001465,C00064,2025-06-12,04:52,06:43,111,Available,COA synthetic availability
COA001466,C00089,2025-06-03,13:09,15:38,149,Available,COA synthetic availability
COA001467,C00063,2025-06-30,04:55,07:43,168,Available,COA synthetic availability
COA001468,C00053,2025-06-01,13:18,14:37,79,Available,COA synthetic availability
COA001469,C00077,2025-06-12,19:47,21:35,108,Available,COA synthetic availability
COA001470,C00095,2025-06-19,07:36,08:14,38,Available,COA synthetic availability
COA001471,C00094,2025-06-27,05:05,06:32,87,Available,COA synthetic availability
COA001472,C00014,2025-06-11,13:31,14:30,59,Available,COA synthetic availability
COA001473,C00052,2025-06-01,13:55,14:34,39,Available,COA synthetic availability
COA001474,C00008,2025-06-10,19:01,21:24,143,Available,COA synthetic availability
COA001475,C00043,2025-06-06,03:19,06:11,172,Available,COA synthetic availability
COA001476,C00032,2025-06-11,08:13,10:03,110,Available,COA synthetic availability
COA001477,C00035,2025-06-18,09:04,10:06,62,Restricted,COA synthetic availability
COA001478,C00039,2025-06-30,11:43,14:26,163,Available,COA synthetic availability
COA001479,C00088,2025-06-17,06:58,07:52,54,Available,COA synthetic availability
COA001480,C00031,2025-06-22,17:55,18:27,32,Available,COA synthetic availability
COA001481,C00049,2025-06-13,09:06,10:39,93,Available,COA synthetic availability
COA001482,C00070,2025-06-09,10:46,12:24,98,Available,COA synthetic availability
COA001483,C00076,2025-06-10,05:44,06:18,34,Available,COA synthetic availability
COA001484,C00017,2025-06-26,12:33,14:05,92,Available,COA synthetic availability
COA001485,C00052,2025-06-27,17:42,18:52,70,Available,COA synthetic availability
COA001486,C00070,2025-06-12,04:48,05:31,43,Available,COA synthetic availability
COA001487,C00093,2025-06-11,07:52,10:42,170,Available,COA synthetic availability
COA001488,C00037,2025-06-20,16:05,17:16,71,Available,COA synthetic availability
COA001489,C00090,2025-06-25,10:46,12:02,76,Available,COA synthetic availability
COA001490,C00090,2025-06-15,17:40,19:17,97,Available,COA synthetic availability
COA001491,C00006,2025-06-23,11:52,12:56,64,Available,COA synthetic availability
COA001492,C00059,2025-06-18,17:14,19:17,123,Available,COA synthetic availability
COA001493,C00079,2025-06-30,00:08,01:01,53,Available,COA synthetic availability
COA001494,C00099,2025-06-16,05:43,06:57,74,Available,COA synthetic availability
COA001495,C00044,2025-06-25,09:40,10:56,76,Available,COA synthetic availability
COA001496,C00023,2025-06-08,19:20,20:36,76,Available,COA synthetic availability
COA001497,C00088,2025-06-22,17:03,17:55,52,Available,COA synthetic availability
COA001498,C00031,2025-06-08,08:42,10:57,135,Available,COA synthetic availability
COA001499,C00093,2025-06-13,10:10,12:14,124,Available,COA synthetic availability
COA001500,C00046,2025-06-12,11:50,14:13,143,Available,COA synthetic availability
