block_request_id,task_id,asset_id,corridor_id,block_window_id,block_date,start_min,end_min,duration_min,predicted_priority,priority_category,department,possession_required,candidate_id,train_conflicts,total_conflict_duration_min,forecast_date,forecast_goods_trains,peak_period,confidence_pct
BR003301,TMS004251,AST002047,C00050,COA000477,2025-06-26,1104,1221,117,50.11505889892578,Medium,Engineering,No,466,3,99.0,2025-06-26,7.0,Normal,70.0
BR003316,TMS004273,AST003077,C00083,COA001361,2025-06-21,344,452,108,43.16565704345703,Medium,Engineering,Yes,467,1,1.0,,0.0,,0.0
BR003323,TMS004281,AST004749,C00060,COA000099,2025-06-28,1056,1089,33,27.808826446533203,Low,Engineering,Yes,468,0,0.0,2025-06-28,3.0,Normal,90.0
BR003326,TMS004285,AST004740,C00069,COA000556,2025-06-30,387,460,73,24.198238372802734,Low,Engineering,Yes,469,0,0.0,2025-06-30,8.0,Normal,94.0
BR003326,TMS004285,AST004740,C00069,COA000556,2025-06-30,387,460,73,24.198238372802734,Low,Engineering,Yes,469,0,0.0,2025-06-30,8.0,Off-Peak,94.0
BR003326,TMS004285,AST004740,C00069,COA000556,2025-06-30,387,460,73,24.198238372802734,Low,Engineering,Yes,469,0,0.0,2025-06-30,6.0,Normal,94.0
BR003335,TMS004296,AST000970,C00034,COA000763,2025-06-20,1042,1077,35,36.452510833740234,Low,Engineering,Yes,470,0,0.0,,0.0,,0.0
BR003337,TMS004298,AST002280,C00002,COA000347,2025-06-26,72,155,83,48.8907585144043,Medium,Engineering,Yes,471,1,26.0,,0.0,,0.0
BR003337,TMS004298,AST002280,C00002,COA000898,2025-06-26,196,279,83,48.8907585144043,Medium,Engineering,Yes,472,1,33.0,,0.0,,0.0
BR003338,TMS004299,AST001487,C00095,COA001422,2025-06-14,252,348,96,33.5194091796875,Low,Engineering,Yes,473,2,160.0,2025-06-14,5.0,Normal,77.0
BR003338,TMS004299,AST001487,C00095,COA001422,2025-06-14,252,348,96,33.5194091796875,Low,Engineering,Yes,473,2,160.0,2025-06-14,3.0,Off-Peak,73.0
BR003340,TMS004301,AST004983,C00024,COA001433,2025-06-13,317,412,95,36.126617431640625,Low,Engineering,Yes,474,2,121.0,2025-06-13,2.0,Normal,86.0
BR003340,TMS004301,AST004983,C00024,COA001433,2025-06-13,317,412,95,36.126617431640625,Low,Engineering,Yes,474,2,121.0,2025-06-13,1.0,Normal,75.0
BR003340,TMS004301,AST004983,C00024,COA001433,2025-06-13,317,412,95,36.126617431640625,Low,Engineering,Yes,474,2,121.0,2025-06-13,4.0,Peak,72.0
BR003355,TMS004318,AST003507,C00016,COA000858,2025-06-02,131,194,63,48.296142578125,Medium,Engineering,No,475,1,2.0,2025-06-02,6.0,Normal,76.0
BR003355,TMS004318,AST003507,C00016,COA000858,2025-06-02,131,194,63,48.296142578125,Medium,Engineering,No,475,1,2.0,2025-06-02,9.0,Normal,92.0
BR003355,TMS004318,AST003507,C00016,COA000858,2025-06-02,131,194,63,48.296142578125,Medium,Engineering,No,475,1,2.0,2025-06-02,3.0,Normal,74.0
BR003381,TMS004352,AST001277,C00010,COA000277,2025-06-15,111,201,90,40.427886962890625,Medium,Engineering,Yes,476,1,90.0,2025-06-15,6.0,Normal,76.0
BR003407,TMS004381,AST002444,C00057,COA000507,2025-06-30,100,185,85,28.141267776489258,Low,Engineering,No,477,0,0.0,2025-06-30,5.0,Peak,86.0
BR003407,TMS004381,AST002444,C00057,COA000507,2025-06-30,100,185,85,28.141267776489258,Low,Engineering,No,477,0,0.0,2025-06-30,3.0,Normal,70.0
BR003408,TMS004382,AST004907,C00073,COA000808,2025-06-16,833,876,43,55.524269104003906,Medium,Engineering,Yes,478,0,0.0,2025-06-16,6.0,Off-Peak,72.0
BR003408,TMS004382,AST004907,C00073,COA000808,2025-06-16,833,876,43,55.524269104003906,Medium,Engineering,Yes,478,0,0.0,2025-06-16,5.0,Off-Peak,93.0
BR003409,TMS004383,AST004792,C00050,COA000799,2025-06-25,43,158,115,42.9339599609375,Medium,Engineering,Yes,479,0,0.0,2025-06-25,3.0,Normal,73.0
BR003412,TMS004386,AST001905,C00028,COA000505,2025-06-16,665,788,123,44.482051849365234,Medium,Engineering,No,480,0,0.0,,0.0,,0.0
BR003413,TMS004387,AST003049,C00052,COA000126,2025-06-16,75,121,46,28.46111488342285,Low,Engineering,Yes,481,0,0.0,2025-06-16,4.0,Normal,81.0
BR003413,TMS004387,AST003049,C00052,COA000126,2025-06-16,75,121,46,28.46111488342285,Low,Engineering,Yes,481,0,0.0,2025-06-16,2.0,Normal,92.0
BR003413,TMS004387,AST003049,C00052,COA000126,2025-06-16,75,121,46,28.46111488342285,Low,Engineering,Yes,481,0,0.0,2025-06-16,2.0,Peak,77.0
BR003413,TMS004387,AST003049,C00052,COA000126,2025-06-16,75,121,46,28.46111488342285,Low,Engineering,Yes,481,0,0.0,2025-06-16,5.0,Normal,87.0
BR003413,TMS004387,AST003049,C00052,COA001399,2025-06-16,1028,1074,46,28.46111488342285,Low,Engineering,Yes,482,1,35.0,2025-06-16,4.0,Normal,81.0
BR003413,TMS004387,AST003049,C00052,COA001399,2025-06-16,1028,1074,46,28.46111488342285,Low,Engineering,Yes,482,1,35.0,2025-06-16,2.0,Normal,92.0
BR003413,TMS004387,AST003049,C00052,COA001399,2025-06-16,1028,1074,46,28.46111488342285,Low,Engineering,Yes,482,1,35.0,2025-06-16,2.0,Peak,77.0
BR003413,TMS004387,AST003049,C00052,COA001399,2025-06-16,1028,1074,46,28.46111488342285,Low,Engineering,Yes,482,1,35.0,2025-06-16,5.0,Normal,87.0
BR003423,TMS004398,AST000261,C00069,COA000556,2025-06-30,387,484,97,29.409297943115234,Low,Engineering,Yes,483,0,0.0,2025-06-30,8.0,Normal,94.0
BR003423,TMS004398,AST000261,C00069,COA000556,2025-06-30,387,484,97,29.409297943115234,Low,Engineering,Yes,483,0,0.0,2025-06-30,8.0,Off-Peak,94.0
BR003423,TMS004398,AST000261,C00069,COA000556,2025-06-30,387,484,97,29.409297943115234,Low,Engineering,Yes,483,0,0.0,2025-06-30,6.0,Normal,94.0
BR003426,TMS004403,AST004680,C00096,COA000012,2025-06-10,803,867,64,30.730571746826172,Low,Engineering,No,484,4,195.0,2025-06-10,6.0,Peak,79.0
BR003426,TMS004403,AST004680,C00096,COA000012,2025-06-10,803,867,64,30.730571746826172,Low,Engineering,No,484,4,195.0,2025-06-10,3.0,Normal,81.0
BR003426,TMS004403,AST004680,C00096,COA000012,2025-06-10,803,867,64,30.730571746826172,Low,Engineering,No,484,4,195.0,2025-06-10,8.0,Normal,88.0
BR003426,TMS004403,AST004680,C00096,COA001240,2025-06-10,482,546,64,30.730571746826172,Low,Engineering,No,485,0,0.0,2025-06-10,6.0,Peak,79.0
BR003426,TMS004403,AST004680,C00096,COA001240,2025-06-10,482,546,64,30.730571746826172,Low,Engineering,No,485,0,0.0,2025-06-10,3.0,Normal,81.0
BR003426,TMS004403,AST004680,C00096,COA001240,2025-06-10,482,546,64,30.730571746826172,Low,Engineering,No,485,0,0.0,2025-06-10,8.0,Normal,88.0
BR003437,TMS004417,AST000685,C00098,COA001221,2025-06-20,540,685,145,34.83062744140625,Low,Engineering,Yes,486,0,0.0,,0.0,,0.0
BR003446,TMS004431,AST001882,C00013,COA000256,2025-06-05,828,956,128,60.651615142822266,High,Engineering,Yes,487,0,0.0,,0.0,,0.0
BR003457,TMS004445,AST004842,C00077,COA000888,2025-06-12,607,678,71,54.74857711791992,Medium,Engineering,No,488,0,0.0,2025-06-12,5.0,Peak,85.0
BR003457,TMS004445,AST004842,C00077,COA001469,2025-06-12,1187,1258,71,54.74857711791992,Medium,Engineering,No,489,1,66.0,2025-06-12,5.0,Peak,85.0
BR003458,TMS004446,AST000720,C00009,COA000318,2025-06-03,13,100,87,30.386259078979492,Low,Engineering,Yes,490,0,0.0,,0.0,,0.0
BR003463,TMS004452,AST002457,C00097,COA000587,2025-06-18,317,361,44,65.391845703125,High,Engineering,Yes,491,1,38.0,2025-06-18,8.0,Off-Peak,84.0
BR003463,TMS004452,AST002457,C00097,COA000691,2025-06-18,1155,1199,44,65.391845703125,High,Engineering,Yes,492,1,25.0,2025-06-18,8.0,Off-Peak,84.0
BR003464,TMS004453,AST000360,C00074,COA001195,2025-06-06,448,549,101,43.581321716308594,Medium,Engineering,Yes,493,1,49.0,2025-06-06,4.0,Off-Peak,95.0
BR003465,TMS004454,AST004097,C00072,COA001041,2025-06-01,580,623,43,19.866561889648438,Low,Engineering,Yes,494,2,86.0,2025-06-01,2.0,Off-Peak,86.0
BR003465,TMS004454,AST004097,C00072,COA001041,2025-06-01,580,623,43,19.866561889648438,Low,Engineering,Yes,494,2,86.0,2025-06-01,5.0,Normal,84.0
BR003465,TMS004454,AST004097,C00072,COA001041,2025-06-01,580,623,43,19.866561889648438,Low,Engineering,Yes,494,2,86.0,2025-06-01,5.0,Normal,81.0
BR003473,TMS004466,AST005043,C00093,COA001291,2025-06-13,768,861,93,27.33901023864746,Low,Engineering,Yes,495,0,0.0,2025-06-13,4.0,Off-Peak,81.0
BR003473,TMS004466,AST005043,C00093,COA001499,2025-06-13,610,703,93,27.33901023864746,Low,Engineering,Yes,496,1,93.0,2025-06-13,4.0,Off-Peak,81.0
BR003475,TMS004470,AST002483,C00065,COA000123,2025-06-16,966,1027,61,47.1363410949707,Medium,Engineering,Yes,497,2,76.0,2025-06-16,9.0,Peak,88.0
BR003475,TMS004470,AST002483,C00065,COA000123,2025-06-16,966,1027,61,47.1363410949707,Medium,Engineering,Yes,497,2,76.0,2025-06-16,6.0,Peak,91.0
BR003475,TMS004470,AST002483,C00065,COA000123,2025-06-16,966,1027,61,47.1363410949707,Medium,Engineering,Yes,497,2,76.0,2025-06-16,4.0,Peak,86.0
BR003475,TMS004470,AST002483,C00065,COA000222,2025-06-16,927,988,61,47.1363410949707,Medium,Engineering,Yes,498,2,120.0,2025-06-16,9.0,Peak,88.0
BR003475,TMS004470,AST002483,C00065,COA000222,2025-06-16,927,988,61,47.1363410949707,Medium,Engineering,Yes,498,2,120.0,2025-06-16,6.0,Peak,91.0
BR003475,TMS004470,AST002483,C00065,COA000222,2025-06-16,927,988,61,47.1363410949707,Medium,Engineering,Yes,498,2,120.0,2025-06-16,4.0,Peak,86.0
BR003489,TMS004485,AST000242,C00023,COA000353,2025-06-06,84,158,74,34.157989501953125,Low,Engineering,Yes,499,0,0.0,,0.0,,0.0
BR003490,TMS004487,AST001834,C00043,COA000405,2025-06-29,452,535,83,20.410554885864258,Low,Engineering,Yes,500,1,5.0,2025-06-29,3.0,Normal,94.0
BR003493,TMS004490,AST001236,C00005,COA000580,2025-06-08,564,624,60,29.02996063232422,Low,Engineering,Yes,501,1,60.0,2025-06-08,2.0,Normal,80.0
BR003497,TMS004494,AST000763,C00092,COA000617,2025-06-19,684,792,108,55.19794464111328,Medium,Engineering,Yes,502,1,35.0,2025-06-19,0.0,Normal,78.0
BR003497,TMS004494,AST000763,C00092,COA000617,2025-06-19,684,792,108,55.19794464111328,Medium,Engineering,Yes,502,1,35.0,2025-06-19,5.0,Normal,80.0
BR003499,TMS004496,AST004849,C00033,COA000849,2025-06-29,1178,1229,51,50.64079666137695,Medium,Engineering,Yes,503,0,0.0,2025-06-29,2.0,Off-Peak,86.0
BR003524,TMS004529,AST004933,C00065,COA000031,2025-06-10,546,660,114,40.761417388916016,Medium,Engineering,Yes,504,0,0.0,,0.0,,0.0
BR003528,TMS004533,AST004539,C00046,COA000796,2025-06-15,359,441,82,28.887216567993164,Low,Engineering,Yes,505,0,0.0,2025-06-15,4.0,Normal,73.0
BR003531,TMS004536,AST002695,C00100,COA000685,2025-06-29,310,396,86,52.674137115478516,Medium,Engineering,Yes,506,0,0.0,2025-06-29,2.0,Normal,75.0
BR003531,TMS004536,AST002695,C00100,COA000685,2025-06-29,310,396,86,52.674137115478516,Medium,Engineering,Yes,506,0,0.0,2025-06-29,6.0,Normal,85.0
BR003564,TMS004577,AST004349,C00024,COA000432,2025-06-25,749,886,137,72.57096862792969,High,Engineering,Yes,507,0,0.0,2025-06-25,5.0,Normal,91.0
BR003564,TMS004577,AST004349,C00024,COA000432,2025-06-25,749,886,137,72.57096862792969,High,Engineering,Yes,507,0,0.0,2025-06-25,2.0,Normal,94.0
BR003573,TMS004587,AST000090,C00057,COA000901,2025-06-05,688,744,56,59.20908737182617,Medium,Engineering,Yes,508,2,64.0,,0.0,,0.0
BR003580,TMS004596,AST004426,C00053,COA000904,2025-06-13,1114,1259,145,69.23481750488281,High,Engineering,Yes,509,0,0.0,,0.0,,0.0
BR003583,TMS004599,AST003561,C00019,COA000111,2025-06-29,569,719,150,50.65222930908203,Medium,Engineering,Yes,510,3,146.0,2025-06-29,5.0,Off-Peak,80.0
BR003596,TMS004614,AST001864,C00061,COA000579,2025-06-08,1109,1222,113,38.30915832519531,Low,Engineering,Yes,511,1,40.0,2025-06-08,3.0,Normal,76.0
BR003596,TMS004614,AST001864,C00061,COA001166,2025-06-08,881,994,113,38.30915832519531,Low,Engineering,Yes,512,1,8.0,2025-06-08,3.0,Normal,76.0
BR003605,TMS004624,AST001533,C00038,COA000737,2025-06-05,915,1047,132,38.42976379394531,Low,Engineering,Yes,513,0,0.0,2025-06-05,4.0,Peak,83.0
BR003615,TMS004638,AST004591,C00093,COA000975,2025-06-28,705,751,46,28.021072387695312,Low,Engineering,Yes,514,0,0.0,,0.0,,0.0
BR003618,TMS004645,AST002609,C00016,COA000554,2025-06-01,921,1012,91,25.94085693359375,Low,Engineering,Yes,515,0,0.0,2025-06-01,6.0,Normal,79.0
BR003633,TMS004664,AST001819,C00091,COA001317,2025-06-02,292,395,103,49.1992073059082,Medium,Engineering,Yes,516,2,168.0,,0.0,,0.0
BR003647,TMS004683,AST005240,C00083,COA000845,2025-06-11,1111,1166,55,39.221702575683594,Low,Engineering,Yes,517,0,0.0,2025-06-11,4.0,Peak,92.0
BR003647,TMS004683,AST005240,C00083,COA000845,2025-06-11,1111,1166,55,39.221702575683594,Low,Engineering,Yes,517,0,0.0,2025-06-11,2.0,Off-Peak,76.0
BR003647,TMS004683,AST005240,C00083,COA000845,2025-06-11,1111,1166,55,39.221702575683594,Low,Engineering,Yes,517,0,0.0,2025-06-11,4.0,Normal,91.0
BR003655,TMS004692,AST002992,C00024,COA001454,2025-06-05,327,380,53,31.881576538085938,Low,Engineering,Yes,518,0,0.0,2025-06-05,3.0,Normal,73.0
BR003655,TMS004692,AST002992,C00024,COA001454,2025-06-05,327,380,53,31.881576538085938,Low,Engineering,Yes,518,0,0.0,2025-06-05,5.0,Normal,89.0
BR003655,TMS004692,AST002992,C00024,COA001454,2025-06-05,327,380,53,31.881576538085938,Low,Engineering,Yes,518,0,0.0,2025-06-05,2.0,Peak,88.0
BR003655,TMS004692,AST002992,C00024,COA001454,2025-06-05,327,380,53,31.881576538085938,Low,Engineering,Yes,518,0,0.0,2025-06-05,6.0,Normal,71.0
BR003655,TMS004692,AST002992,C00024,COA001454,2025-06-05,327,380,53,31.881576538085938,Low,Engineering,Yes,518,0,0.0,2025-06-05,6.0,Normal,92.0
BR003677,TMS004718,AST000954,C00041,COA001001,2025-06-16,320,385,65,39.081180572509766,Low,Engineering,Yes,519,0,0.0,2025-06-16,4.0,Off-Peak,83.0
BR003688,TMS004731,AST001929,C00057,COA000016,2025-06-12,1180,1302,122,33.408565521240234,Low,Engineering,No,520,0,0.0,,0.0,,0.0
BR003688,TMS004731,AST001929,C00057,COA001246,2025-06-12,1192,1314,122,33.408565521240234,Low,Engineering,No,521,0,0.0,,0.0,,0.0
BR003691,TMS004735,AST003370,C00058,COA001066,2025-06-29,1067,1130,63,35.798892974853516,Low,Engineering,Yes,522,2,109.0,2025-06-29,3.0,Peak,76.0
BR003703,TMS004749,AST002241,C00004,COA000369,2025-06-07,267,317,50,50.6214714050293,Medium,Engineering,Yes,523,0,0.0,2025-06-07,5.0,Off-Peak,87.0
BR003703,TMS004749,AST002241,C00004,COA000369,2025-06-07,267,317,50,50.6214714050293,Medium,Engineering,Yes,523,0,0.0,2025-06-07,6.0,Normal,77.0
BR003706,TMS004753,AST000323,C00053,COA000200,2025-06-18,882,963,81,37.53523635864258,Low,Engineering,Yes,524,0,0.0,,0.0,,0.0
BR003716,TMS004764,AST000755,C00070,COA000236,2025-06-19,228,289,61,45.47441864013672,Medium,Engineering,Yes,525,0,0.0,2025-06-19,10.0,Peak,74.0
BR003716,TMS004764,AST000755,C00070,COA000236,2025-06-19,228,289,61,45.47441864013672,Medium,Engineering,Yes,525,0,0.0,2025-06-19,7.0,Normal,87.0
BR003720,TMS004770,AST004538,C00060,COA000838,2025-06-12,330,436,106,32.77516555786133,Low,Engineering,Yes,526,1,5.0,2025-06-12,6.0,Normal,70.0
BR003720,TMS004770,AST004538,C00060,COA000838,2025-06-12,330,436,106,32.77516555786133,Low,Engineering,Yes,526,1,5.0,2025-06-12,5.0,Normal,71.0
BR003720,TMS004770,AST004538,C00060,COA001065,2025-06-12,28,134,106,32.77516555786133,Low,Engineering,Yes,527,2,84.0,2025-06-12,6.0,Normal,70.0
BR003720,TMS004770,AST004538,C00060,COA001065,2025-06-12,28,134,106,32.77516555786133,Low,Engineering,Yes,527,2,84.0,2025-06-12,5.0,Normal,71.0
BR003727,TMS004779,AST005165,C00098,COA000427,2025-06-07,674,769,95,30.14762306213379,Low,Engineering,Yes,528,0,0.0,2025-06-07,5.0,Peak,89.0
BR003727,TMS004779,AST005165,C00098,COA000885,2025-06-07,843,938,95,30.14762306213379,Low,Engineering,Yes,529,0,0.0,2025-06-07,5.0,Peak,89.0
BR003734,TMS004790,AST001800,C00063,COA000253,2025-06-06,583,655,72,38.76649856567383,Low,Engineering,Yes,530,1,15.0,2025-06-06,4.0,Peak,83.0
BR003734,TMS004790,AST001800,C00063,COA000253,2025-06-06,583,655,72,38.76649856567383,Low,Engineering,Yes,530,1,15.0,2025-06-06,7.0,Normal,89.0
BR003734,TMS004790,AST001800,C00063,COA001035,2025-06-06,248,320,72,38.76649856567383,Low,Engineering,Yes,531,0,0.0,2025-06-06,4.0,Peak,83.0
BR003734,TMS004790,AST001800,C00063,COA001035,2025-06-06,248,320,72,38.76649856567383,Low,Engineering,Yes,531,0,0.0,2025-06-06,7.0,Normal,89.0
BR003749,TMS004807,AST001755,C00097,COA001064,2025-06-05,862,1009,147,81.65644073486328,Critical,Engineering,Yes,532,0,0.0,,0.0,,0.0
BR003754,TMS004812,AST004005,C00035,COA000698,2025-06-19,1160,1208,48,26.722904205322266,Low,Engineering,Yes,533,0,0.0,,0.0,,0.0
BR003754,TMS004812,AST004005,C00035,COA001250,2025-06-19,622,670,48,26.722904205322266,Low,Engineering,Yes,534,0,0.0,,0.0,,0.0
BR003759,TMS004818,AST000963,C00001,COA000724,2025-06-04,785,920,135,22.76352882385254,Low,Engineering,Yes,535,1,51.0,2025-06-04,6.0,Normal,85.0
BR003764,TMS004824,AST004217,C00026,COA001439,2025-06-06,831,870,39,30.417335510253906,Low,Engineering,No,536,3,106.0,,0.0,,0.0
BR003775,TMS004839,AST002704,C00049,COA001261,2025-06-11,275,362,87,22.041210174560547,Low,Engineering,Yes,537,4,232.0,2025-06-11,4.0,Peak,70.0
BR003790,TMS004857,AST003856,C00025,COA001460,2025-06-05,776,914,138,71.00926971435547,High,Engineering,No,538,2,153.0,,0.0,,0.0
BR003795,TMS004863,AST005200,C00007,COA001330,2025-06-29,1119,1294,175,63.18029022216797,High,Engineering,Yes,539,1,175.0,,0.0,,0.0
BR003803,TMS004871,AST000415,C00100,COA000300,2025-06-01,438,481,43,62.04521179199219,High,Engineering,Yes,540,0,0.0,,0.0,,0.0
BR003814,TMS004884,AST000677,C00092,COA001012,2025-06-03,164,237,73,40.490169525146484,Medium,Engineering,No,541,0,0.0,2025-06-03,8.0,Normal,95.0
BR003814,TMS004884,AST000677,C00092,COA001012,2025-06-03,164,237,73,40.490169525146484,Medium,Engineering,No,541,0,0.0,2025-06-03,5.0,Peak,78.0
BR003815,TMS004885,AST002364,C00059,COA001340,2025-06-03,996,1063,67,48.99598693847656,Medium,Engineering,Yes,542,0,0.0,2025-06-03,4.0,Normal,77.0
BR003815,TMS004885,AST002364,C00059,COA001340,2025-06-03,996,1063,67,48.99598693847656,Medium,Engineering,Yes,542,0,0.0,2025-06-03,6.0,Normal,76.0
BR003816,TMS004886,AST000325,C00057,COA000020,2025-06-18,240,294,54,41.46383285522461,Medium,Engineering,Yes,543,2,69.0,,0.0,,0.0
BR003821,TMS004892,AST002678,C00034,COA000071,2025-06-10,1038,1163,125,31.571653366088867,Low,Engineering,Yes,544,1,67.0,2025-06-10,5.0,Normal,83.0
BR003862,TMS004942,AST004284,C00088,COA001051,2025-06-04,519,606,87,42.629058837890625,Medium,Engineering,Yes,545,2,108.0,,0.0,,0.0
BR003864,TMS004945,AST001166,C00039,COA000195,2025-06-19,1018,1149,131,31.906179428100586,Low,Engineering,No,546,0,0.0,,0.0,,0.0
BR003864,TMS004945,AST001166,C00039,COA001452,2025-06-19,139,270,131,31.906179428100586,Low,Engineering,No,547,2,33.0,,0.0,,0.0
BR003877,TMS004960,AST002612,C00016,COA000795,2025-06-20,1121,1182,61,34.814388275146484,Low,Engineering,Yes,548,1,17.0,,0.0,,0.0
BR003881,TMS004966,AST000328,C00019,COA000470,2025-06-27,539,634,95,27.485952377319336,Low,Engineering,Yes,549,1,95.0,2025-06-27,6.0,Normal,95.0
BR003890,TMS004977,AST003540,C00027,COA000462,2025-06-25,1010,1094,84,57.290771484375,Medium,Engineering,Yes,550,1,81.0,2025-06-25,10.0,Off-Peak,83.0
BR003902,TMS004993,AST004494,C00013,COA000620,2025-06-12,378,483,105,46.800514221191406,Medium,Engineering,Yes,551,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR003902,TMS004993,AST004494,C00013,COA000620,2025-06-12,378,483,105,46.800514221191406,Medium,Engineering,Yes,551,0,0.0,2025-06-12,5.0,Normal,88.0
BR003902,TMS004993,AST004494,C00013,COA000620,2025-06-12,378,483,105,46.800514221191406,Medium,Engineering,Yes,551,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR003902,TMS004993,AST004494,C00013,COA000964,2025-06-12,1020,1125,105,46.800514221191406,Medium,Engineering,Yes,552,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR003902,TMS004993,AST004494,C00013,COA000964,2025-06-12,1020,1125,105,46.800514221191406,Medium,Engineering,Yes,552,0,0.0,2025-06-12,5.0,Normal,88.0
BR003902,TMS004993,AST004494,C00013,COA000964,2025-06-12,1020,1125,105,46.800514221191406,Medium,Engineering,Yes,552,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR003907,TMS004998,AST002798,C00040,COA000276,2025-06-24,1079,1189,110,58.27979278564453,Medium,Engineering,Yes,553,0,0.0,,0.0,,0.0
BR003927,TMS005027,AST001135,C00041,COA001001,2025-06-16,320,411,91,36.23116683959961,Low,Engineering,Yes,554,0,0.0,2025-06-16,4.0,Off-Peak,83.0
BR003929,TMS005030,AST004932,C00073,COA001304,2025-06-22,927,1030,103,28.004281997680664,Low,Engineering,Yes,555,2,100.0,2025-06-22,3.0,Normal,76.0
BR003943,TMS005049,AST000837,C00013,COA000240,2025-06-12,623,657,34,27.668237686157227,Low,Engineering,Yes,556,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR003943,TMS005049,AST000837,C00013,COA000240,2025-06-12,623,657,34,27.668237686157227,Low,Engineering,Yes,556,0,0.0,2025-06-12,5.0,Normal,88.0
BR003943,TMS005049,AST000837,C00013,COA000240,2025-06-12,623,657,34,27.668237686157227,Low,Engineering,Yes,556,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR003943,TMS005049,AST000837,C00013,COA000620,2025-06-12,378,412,34,27.668237686157227,Low,Engineering,Yes,557,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR003943,TMS005049,AST000837,C00013,COA000620,2025-06-12,378,412,34,27.668237686157227,Low,Engineering,Yes,557,0,0.0,2025-06-12,5.0,Normal,88.0
BR003943,TMS005049,AST000837,C00013,COA000620,2025-06-12,378,412,34,27.668237686157227,Low,Engineering,Yes,557,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR003943,TMS005049,AST000837,C00013,COA000964,2025-06-12,1020,1054,34,27.668237686157227,Low,Engineering,Yes,558,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR003943,TMS005049,AST000837,C00013,COA000964,2025-06-12,1020,1054,34,27.668237686157227,Low,Engineering,Yes,558,0,0.0,2025-06-12,5.0,Normal,88.0
BR003943,TMS005049,AST000837,C00013,COA000964,2025-06-12,1020,1054,34,27.668237686157227,Low,Engineering,Yes,558,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR003946,TMS005052,AST005049,C00008,COA000744,2025-06-27,757,826,69,44.57746505737305,Medium,Engineering,Yes,559,0,0.0,2025-06-27,6.0,Peak,92.0
BR003948,TMS005054,AST000833,C00060,COA000178,2025-06-25,644,693,49,45.43189239501953,Medium,Engineering,No,560,0,0.0,2025-06-25,7.0,Normal,72.0
BR003951,TMS005058,AST000096,C00072,COA000751,2025-06-16,332,418,86,43.18433380126953,Medium,Engineering,Yes,561,2,94.0,2025-06-16,7.0,Peak,70.0
BR003964,TMS005076,AST001204,C00009,COA001144,2025-06-10,541,667,126,51.17865753173828,Medium,Engineering,No,562,0,0.0,2025-06-10,6.0,Normal,88.0
BR003994,TMS005116,AST001997,C00027,COA000873,2025-06-20,298,440,142,36.49404525756836,Low,Engineering,Yes,563,2,98.0,2025-06-20,4.0,Normal,82.0
BR003994,TMS005116,AST001997,C00027,COA000873,2025-06-20,298,440,142,36.49404525756836,Low,Engineering,Yes,563,2,98.0,2025-06-20,6.0,Normal,77.0
BR003995,TMS005117,AST004841,C00074,COA000479,2025-06-25,72,187,115,50.91147232055664,Medium,Engineering,No,564,1,15.0,,0.0,,0.0
BR003997,TMS005121,AST001482,C00091,COA000203,2025-06-01,786,926,140,51.15088653564453,Medium,Engineering,Yes,565,2,280.0,,0.0,,0.0
BR003999,TMS005125,AST002551,C00057,COA001246,2025-06-12,1192,1360,168,22.569717407226562,Low,Engineering,Yes,566,0,0.0,,0.0,,0.0
BR004002,TMS005128,AST000791,C00088,COA001155,2025-06-28,778,920,142,74.0026626586914,High,Engineering,Yes,567,1,19.0,2025-06-28,2.0,Normal,92.0
BR004006,TMS005132,AST001052,C00092,COA000855,2025-06-18,654,726,72,67.16132354736328,High,Engineering,No,568,0,0.0,,0.0,,0.0
BR004016,TMS005147,AST002755,C00080,COA001286,2025-06-21,930,1061,131,49.62485122680664,Medium,Engineering,Yes,569,1,8.0,,0.0,,0.0
BR004018,TMS005150,AST001551,C00014,COA001253,2025-06-26,362,504,142,45.00261688232422,Medium,Engineering,Yes,570,2,95.0,2025-06-26,4.0,Normal,73.0
BR004018,TMS005150,AST001551,C00014,COA001253,2025-06-26,362,504,142,45.00261688232422,Medium,Engineering,Yes,570,2,95.0,2025-06-26,4.0,Off-Peak,91.0
BR004019,TMS005152,AST003039,C00048,COA000140,2025-06-05,518,619,101,31.38532066345215,Low,Engineering,No,571,1,19.0,2025-06-05,5.0,Normal,93.0
BR004019,TMS005152,AST003039,C00048,COA000140,2025-06-05,518,619,101,31.38532066345215,Low,Engineering,No,571,1,19.0,2025-06-05,4.0,Off-Peak,86.0
BR004020,TMS005153,AST000046,C00087,COA000150,2025-06-29,319,440,121,30.705110549926758,Low,Engineering,Yes,572,3,280.0,,0.0,,0.0
BR004020,TMS005153,AST000046,C00087,COA000234,2025-06-29,179,300,121,30.705110549926758,Low,Engineering,Yes,573,1,45.0,,0.0,,0.0
