block_request_id,task_id,asset_id,department,corridor_id,predicted_priority,priority_category,requested_duration_min,recommended_date,recommended_start,recommended_end,recommended_duration_min,train_conflict_count,conflict_duration_min,forecast_goods_trains,affected_trains,feasibility,request_status,reason_for_recommendation
BR002771,TMS003564,AST002459,Engineering,C00020,40.37401580810547,Medium,,2025-06-22,07:44,09:44,120,0,0.0,7.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 120 min block
BR002850,TMS003666,AST003445,Engineering,C00085,64.79852294921875,High,,2025-06-20,15:02,16:13,71,0,0.0,4.0,53445,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 71 min block
BR002871,TMS003690,AST003440,Engineering,C00065,36.62614822387695,Low,,2025-06-21,11:25,13:04,99,0,0.0,0.0,14894,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 99 min block
BR002912,TMS003739,AST003458,Engineering,C00065,31.163843154907227,Low,,2025-06-15,11:07,13:15,128,0,0.0,4.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 128 min block
BR002946,TMS003780,AST004079,Engineering,C00054,37.316837310791016,Low,,2025-06-17,17:50,20:14,144,0,0.0,0.0,15174,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 144 min block
BR002948,TMS003782,AST000513,Engineering,C00035,23.867368698120117,Low,,2025-06-30,15:24,17:12,108,0,0.0,4.0,55644,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 108 min block
BR003002,TMS003858,AST001694,Engineering,C00009,70.98066711425781,High,,2025-06-03,00:13,01:59,106,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 106 min block
BR003004,TMS003860,AST003568,Engineering,C00017,71.34403228759766,High,,2025-06-28,05:32,06:25,53,0,0.0,4.0,"15671, 52693",Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 53 min block
BR003006,TMS003865,AST003445,Engineering,C00085,44.965476989746094,Medium,,2025-06-30,10:18,11:21,63,0,0.0,0.0,65111,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 63 min block
BR003030,TMS003898,AST000465,Engineering,C00070,59.691192626953125,Medium,,2025-06-17,19:07,19:57,50,0,0.0,0.0,"14366, 51995, 55144",Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 50 min block
BR003057,TMS003929,AST003689,Engineering,C00047,55.190147399902344,Medium,,2025-06-20,18:02,19:21,79,0,0.0,9.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 79 min block
BR003088,TMS003965,AST003096,Engineering,C00037,68.30370330810547,High,,2025-06-10,17:39,20:04,145,0,0.0,4.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 145 min block
BR003093,TMS003970,AST002582,Engineering,C00001,62.827796936035156,High,,2025-06-12,01:48,02:56,68,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 68 min block
BR003098,TMS003975,AST000308,Engineering,C00063,29.83359718322754,Low,,2025-06-04,12:08,13:19,71,0,0.0,6.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 71 min block
BR003131,TMS004020,AST000287,Engineering,C00014,30.091768264770508,Low,,2025-06-18,11:32,12:49,77,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 77 min block
BR003204,TMS004118,AST002459,Engineering,C00020,58.147151947021484,Medium,,2025-06-19,07:55,10:19,144,0,0.0,8.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 144 min block
BR003214,TMS004133,AST003344,Engineering,C00037,63.41973114013672,High,,2025-06-15,07:22,09:04,102,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 102 min block
BR003235,TMS004163,AST000974,Engineering,C00098,60.138607025146484,High,,2025-06-15,07:56,09:16,80,0,0.0,4.0,"67608, 77682",Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 80 min block
BR003249,TMS004182,AST002571,Engineering,C00060,57.678619384765625,Medium,,2025-06-25,10:44,12:05,81,0,0.0,7.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 81 min block
BR003273,TMS004212,AST002539,Engineering,C00024,26.96534538269043,Low,,2025-06-27,10:48,12:06,78,0,0.0,1.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 78 min block
BR003274,TMS004214,AST002689,Engineering,C00088,32.350318908691406,Low,,2025-06-28,19:49,21:47,118,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 118 min block
BR003323,TMS004281,AST004749,Engineering,C00060,27.808826446533203,Low,,2025-06-28,17:36,18:09,33,0,0.0,3.0,"13923, 16081",Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 33 min block
BR003335,TMS004296,AST000970,Engineering,C00034,36.452510833740234,Low,,2025-06-20,17:22,17:57,35,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 35 min block
BR003407,TMS004381,AST002444,Engineering,C00057,28.141267776489258,Low,,2025-06-30,01:40,03:05,85,0,0.0,3.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 85 min block
BR003408,TMS004382,AST004907,Engineering,C00073,55.524269104003906,Medium,,2025-06-16,13:53,14:36,43,0,0.0,5.0,78732,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 43 min block
BR003409,TMS004383,AST004792,Engineering,C00050,42.9339599609375,Medium,,2025-06-25,00:43,02:38,115,0,0.0,3.0,57366,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 115 min block
BR003412,TMS004386,AST001905,Engineering,C00028,44.482051849365234,Medium,,2025-06-16,11:05,13:08,123,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 123 min block
BR003423,TMS004398,AST000261,Engineering,C00069,29.409297943115234,Low,,2025-06-30,06:27,08:04,97,0,0.0,6.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 97 min block
BR003426,TMS004403,AST004680,Engineering,C00096,30.730571746826172,Low,,2025-06-10,08:02,09:06,64,0,0.0,3.0,54092,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 64 min block
BR003446,TMS004431,AST001882,Engineering,C00013,60.651615142822266,High,,2025-06-05,13:48,15:56,128,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 128 min block
BR003457,TMS004445,AST004842,Engineering,C00077,54.74857711791992,Medium,,2025-06-12,10:07,11:18,71,0,0.0,5.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 71 min block
BR003499,TMS004496,AST004849,Engineering,C00033,50.64079666137695,Medium,,2025-06-29,19:38,20:29,51,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 51 min block
BR003524,TMS004529,AST004933,Engineering,C00065,40.761417388916016,Medium,,2025-06-10,09:06,11:00,114,0,0.0,0.0,50053,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 114 min block
BR003531,TMS004536,AST002695,Engineering,C00100,52.674137115478516,Medium,,2025-06-29,05:10,06:36,86,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 86 min block
BR003564,TMS004577,AST004349,Engineering,C00024,72.57096862792969,High,,2025-06-25,12:29,14:46,137,0,0.0,2.0,"14902, 16826",Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 137 min block
BR003618,TMS004645,AST002609,Engineering,C00016,25.94085693359375,Low,,2025-06-01,15:21,16:52,91,0,0.0,6.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 91 min block
BR003647,TMS004683,AST005240,Engineering,C00083,39.221702575683594,Low,,2025-06-11,18:31,19:26,55,0,0.0,2.0,68039,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 55 min block
BR003655,TMS004692,AST002992,Engineering,C00024,31.881576538085938,Low,,2025-06-05,05:27,06:20,53,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 53 min block
BR003677,TMS004718,AST000954,Engineering,C00041,39.081180572509766,Low,,2025-06-16,05:20,06:25,65,0,0.0,4.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 65 min block
BR003688,TMS004731,AST001929,Engineering,C00057,33.408565521240234,Low,,2025-06-12,19:40,21:42,122,0,0.0,0.0,69391,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 122 min block
BR003703,TMS004749,AST002241,Engineering,C00004,50.6214714050293,Medium,,2025-06-07,04:27,05:17,50,0,0.0,5.0,79342,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 50 min block
BR003716,TMS004764,AST000755,Engineering,C00070,45.47441864013672,Medium,,2025-06-19,03:48,04:49,61,0,0.0,7.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 61 min block
BR003727,TMS004779,AST005165,Engineering,C00098,30.14762306213379,Low,,2025-06-07,14:03,15:38,95,0,0.0,5.0,"68680, 97289",Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 95 min block
BR003734,TMS004790,AST001800,Engineering,C00063,38.76649856567383,Low,,2025-06-06,04:08,05:20,72,0,0.0,4.0,16822,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 72 min block
BR003749,TMS004807,AST001755,Engineering,C00097,81.65644073486328,Critical,,2025-06-05,14:22,16:49,147,0,0.0,0.0,93265,Feasible - No Train Conflict,OPTIMIZED,Critical priority maintenance; 0 train conflict(s); 147 min block
BR003803,TMS004871,AST000415,Engineering,C00100,62.04521179199219,High,,2025-06-01,07:18,08:01,43,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 43 min block
BR003815,TMS004885,AST002364,Engineering,C00059,48.99598693847656,Medium,,2025-06-03,16:36,17:43,67,0,0.0,4.0,68377,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 67 min block
BR003864,TMS004945,AST001166,Engineering,C00039,31.906179428100586,Low,,2025-06-19,16:58,19:09,131,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 131 min block
BR003902,TMS004993,AST004494,Engineering,C00013,46.800514221191406,Medium,,2025-06-12,17:00,18:45,105,0,0.0,4.0,67608,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 105 min block
BR003907,TMS004998,AST002798,Engineering,C00040,58.27979278564453,Medium,,2025-06-24,17:59,19:49,110,0,0.0,0.0,17573,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 110 min block
BR003946,TMS005052,AST005049,Engineering,C00008,44.57746505737305,Medium,,2025-06-27,12:37,13:46,69,0,0.0,6.0,15919,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 69 min block
BR003964,TMS005076,AST001204,Engineering,C00009,51.17865753173828,Medium,,2025-06-10,09:01,11:07,126,0,0.0,6.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 126 min block
BR004006,TMS005132,AST001052,Engineering,C00092,67.16132354736328,High,,2025-06-18,10:54,12:06,72,0,0.0,0.0,"15298, 15613, 65922",Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 72 min block
BR004222,TMS005414,AST000575,Engineering,C00096,28.95178985595703,Low,,2025-06-25,07:20,10:06,166,0,0.0,4.0,"17712, 52371, 96658",Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 166 min block
BR004236,TMS005434,AST000607,Engineering,C00066,28.93509864807129,Low,,2025-06-16,03:47,04:36,49,0,0.0,0.0,12586,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 49 min block
BR004253,TMS005457,AST000311,Engineering,C00053,70.11677551269531,High,,2025-06-13,18:34,21:07,153,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 153 min block
BR004359,TMS005581,AST002763,Engineering,C00081,40.09794235229492,Medium,,2025-06-13,10:05,11:05,60,0,0.0,3.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 60 min block
BR004373,TMS005599,AST000714,Engineering,C00014,54.423580169677734,Medium,,2025-06-08,05:48,06:52,64,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 64 min block
BR004374,TMS005602,AST000378,Engineering,C00014,50.50447463989258,Medium,,2025-06-06,04:48,06:05,77,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 77 min block
BR004376,TMS005605,AST003095,Engineering,C00049,34.76579666137695,Low,,2025-06-03,14:08,15:23,75,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 75 min block
BR004380,TMS005609,AST003942,Engineering,C00033,63.50034713745117,High,,2025-06-05,00:20,01:59,99,0,0.0,5.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 99 min block
BR004385,TMS005616,AST004809,Engineering,C00041,57.94357681274414,Medium,,2025-06-22,02:19,03:13,54,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 54 min block
BR004473,TMS005734,AST005056,Engineering,C00055,30.558792114257812,Low,,2025-06-15,08:43,10:13,90,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 90 min block
BR004492,TMS005757,AST000733,Engineering,C00062,47.25896072387695,Medium,,2025-06-30,14:55,15:51,56,0,0.0,3.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 56 min block
BR004509,TMS005778,AST001025,Engineering,C00080,22.04288673400879,Low,,2025-06-22,06:44,08:21,97,0,0.0,8.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 97 min block
BR004518,TMS005790,AST003507,Engineering,C00016,40.58940887451172,Medium,,2025-06-25,05:04,07:01,117,0,0.0,5.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 117 min block
BR004568,TMS005855,AST002925,Engineering,C00027,59.65992736816406,Medium,,2025-06-07,12:05,12:41,36,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 36 min block
BR004584,TMS005875,AST002064,Engineering,C00046,45.970069885253906,Medium,,2025-06-12,16:44,19:09,145,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 145 min block
BR004621,TMS005927,AST003595,Engineering,C00039,60.78537368774414,High,,2025-06-13,04:07,04:51,44,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 44 min block
BR004626,TMS005936,AST003941,Engineering,C00001,24.86977767944336,Low,,2025-06-05,11:04,12:18,74,0,0.0,5.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 74 min block
BR004654,TMS005969,AST002208,Engineering,C00032,30.236675262451172,Low,,2025-06-23,08:07,08:54,47,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 47 min block
BR004667,TMS005986,AST004110,Engineering,C00017,48.45138931274414,Medium,,2025-06-26,12:33,13:16,43,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 43 min block
BR004676,TMS005998,AST004695,Engineering,C00074,32.03089904785156,Low,,2025-06-25,01:12,02:38,86,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 86 min block
BR004683,SMMS000005,AST005948,Signal & Telecom,C00095,42.35475158691406,Medium,,2025-06-24,00:46,02:34,108,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 108 min block
BR004686,SMMS000010,AST005439,Signal & Telecom,C00009,21.337085723876953,Low,,2025-06-18,16:04,16:58,54,0,0.0,6.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 54 min block
BR004693,SMMS000019,AST007449,Signal & Telecom,C00088,59.67974090576172,Medium,,2025-06-28,12:58,14:55,117,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 117 min block
BR004695,SMMS000021,AST006793,Signal & Telecom,C00064,31.838863372802734,Low,,2025-06-29,12:55,14:32,97,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 97 min block
BR004709,SMMS000041,AST006087,Signal & Telecom,C00027,58.257930755615234,Medium,,2025-06-28,18:27,19:20,53,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 53 min block
BR004726,SMMS000063,AST005987,Signal & Telecom,C00094,62.094093322753906,High,,2025-06-10,04:21,05:48,87,0,0.0,2.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 87 min block
BR004742,SMMS000088,AST007053,Signal & Telecom,C00066,35.9764289855957,Low,,2025-06-14,06:01,08:18,137,0,0.0,7.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 137 min block
BR004745,SMMS000094,AST007835,Signal & Telecom,C00059,38.468955993652344,Low,,2025-06-28,18:58,20:33,95,0,0.0,9.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 95 min block
BR004747,SMMS000096,AST007262,Signal & Telecom,C00058,45.552852630615234,Medium,,2025-06-15,17:53,19:42,109,0,0.0,3.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 109 min block
BR004757,SMMS000108,AST005476,Signal & Telecom,C00039,34.1209831237793,Low,,2025-06-12,00:42,01:33,51,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 51 min block
BR004771,SMMS000127,AST006521,Signal & Telecom,C00097,63.97490692138672,High,,2025-06-22,18:35,20:43,128,0,0.0,4.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 128 min block
BR004865,SMMS000255,AST007001,Signal & Telecom,C00002,35.092552185058594,Low,,2025-06-14,06:52,08:36,104,0,0.0,5.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 104 min block
BR004866,SMMS000256,AST006829,Signal & Telecom,C00053,72.57376861572266,High,,2025-06-18,14:42,17:00,138,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,High priority maintenance; 0 train conflict(s); 138 min block
BR004873,SMMS000265,AST007469,Signal & Telecom,C00090,55.85950469970703,Medium,,2025-06-23,11:29,12:05,36,0,0.0,4.0,,Feasible - No Train Conflict,OPTIMIZED,Medium priority maintenance; 0 train conflict(s); 36 min block
BR004905,SMMS000304,AST006119,Signal & Telecom,C00076,39.20704650878906,Low,,2025-06-10,00:13,00:58,45,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 45 min block
BR004936,SMMS000343,AST008000,Signal & Telecom,C00051,36.18301773071289,Low,,2025-06-10,15:47,17:14,87,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 87 min block
BR004964,SMMS000385,AST006191,Signal & Telecom,C00098,34.1878547668457,Low,,2025-06-20,09:00,10:11,71,0,0.0,0.0,,Feasible - No Train Conflict,OPTIMIZED,Low priority maintenance; 0 train conflict(s); 71 min block
