movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MOV-00281,12626,6,COR-046,NDLS,CNB,06:00,07:20,2026-09-25,Freight Heavy,7
MOV-00282,58901,5,COR-026,SC,BZA,08:00,09:20,2026-09-25,Suburban Local,8
MOV-00283,12301,3,COR-025,HWH,CNB,11:00,12:20,2026-09-13,Passenger Express,6
MOV-00284,22436,4,COR-066,NDLS,DDU,05:30,05:20,2026-09-27,Passenger Express,7
MOV-00285,12626,1,COR-076,MAS,KZJ,19:00,19:35,2026-09-22,Suburban Local,14
MOV-00286,12626,1,COR-004,SC,MYS,09:45,09:20,2026-09-24,Suburban Local,28
MOV-00287,22436,3,COR-035,SC,BE,08:00,09:50,2026-09-16,Suburban Local,6
MOV-00288,12301,2,COR-082,PRYJ,CNB,21:45,22:35,2026-09-24,Special Freight,21
MOV-00289,12301,3,COR-080,CSMT,CNB,04:15,05:05,2026-09-15,Special Freight,2
MOV-00290,58901,1,COR-028,LKO,BZA,04:15,05:50,2026-09-21,Suburban Local,2
MOV-00291,12002,1,COR-005,CSMT,CNB,14:15,14:50,2026-09-25,Passenger Express,32
MOV-00292,54321,5,COR-020,PRYJ,KZJ,14:45,14:35,2026-09-16,Special Freight,27
MOV-00293,12002,4,COR-057,SC,KZJ,07:15,08:05,2026-09-16,Freight Heavy,5
MOV-00294,12002,8,COR-030,SC,DDU,17:15,17:35,2026-09-12,Freight Heavy,4
MOV-00295,54321,2,COR-050,MAS,BZA,15:15,16:35,2026-09-09,Special Freight,28
MOV-00296,12951,6,COR-041,NDLS,BZA,05:45,05:20,2026-09-26,Freight Heavy,17
MOV-00297,12951,5,COR-097,SC,DDU,12:45,12:35,2026-09-15,Passenger Express,24
MOV-00298,58901,2,COR-002,HWH,MYS,19:00,20:20,2026-09-17,Freight Heavy,15
MOV-00299,12002,2,COR-081,SBC,PUNE,15:45,15:35,2026-09-13,Special Freight,26
MOV-00300,12626,8,COR-094,CSMT,KZJ,15:30,16:05,2026-09-15,Suburban Local,26
MOV-00301,12301,4,COR-010,NDLS,MYS,22:30,22:50,2026-09-18,Freight Heavy,29
MOV-00302,12301,4,COR-012,SC,BE,09:30,09:20,2026-09-28,Suburban Local,23
MOV-00303,12626,4,COR-076,MAS,KGP,20:30,21:20,2026-09-22,Special Freight,30
MOV-00304,12951,6,COR-037,NDLS,KZJ,08:00,08:50,2026-09-19,Freight Heavy,30
MOV-00305,12002,7,COR-032,HWH,BZA,09:00,10:35,2026-09-16,Suburban Local,35
MOV-00306,12002,1,COR-030,HWH,PUNE,20:15,20:05,2026-09-28,Freight Heavy,11
MOV-00307,54321,6,COR-080,SC,CNB,05:15,06:50,2026-09-13,Special Freight,28
MOV-00308,58901,1,COR-094,CSMT,KZJ,06:30,06:20,2026-09-10,Suburban Local,9
MOV-00309,22436,2,COR-040,NDLS,MYS,21:45,22:35,2026-09-18,Suburban Local,14
MOV-00310,58901,2,COR-068,PRYJ,BZA,08:15,09:35,2026-09-26,Suburban Local,33
MOV-00311,22436,8,COR-061,LKO,MYS,12:00,12:50,2026-09-12,Special Freight,9
MOV-00312,12002,3,COR-070,LKO,KZJ,18:15,18:50,2026-09-15,Passenger Express,31
MOV-00313,12301,1,COR-026,HWH,KZJ,02:45,03:20,2026-09-28,Freight Heavy,22
MOV-00314,58901,7,COR-030,HWH,BZA,10:30,11:50,2026-09-19,Special Freight,24
MOV-00315,22436,8,COR-052,NDLS,DDU,01:15,02:35,2026-09-27,Special Freight,3
MOV-00316,12951,5,COR-038,CSMT,BE,17:30,18:20,2026-09-26,Special Freight,20
MOV-00317,22436,7,COR-046,MAS,KGP,07:00,07:35,2026-09-19,Passenger Express,31
MOV-00318,22436,4,COR-084,SC,BE,02:45,03:35,2026-09-24,Special Freight,12
MOV-00319,22436,2,COR-061,SBC,BE,03:30,04:50,2026-09-15,Special Freight,33
MOV-00320,12301,2,COR-044,MAS,BE,03:30,03:20,2026-09-27,Special Freight,6
MOV-00321,22436,2,COR-024,MAS,KZJ,19:00,20:35,2026-09-28,Special Freight,6
MOV-00322,12951,7,COR-032,MAS,CNB,16:00,17:50,2026-09-15,Freight Heavy,31
MOV-00323,22436,1,COR-041,LKO,CNB,10:45,11:05,2026-09-14,Passenger Express,2
MOV-00324,22436,3,COR-073,SBC,DDU,19:45,19:20,2026-09-10,Passenger Express,19
MOV-00325,54321,4,COR-094,PRYJ,DDU,02:45,03:20,2026-09-19,Freight Heavy,6
MOV-00326,54321,5,COR-073,SBC,MYS,15:30,15:50,2026-09-14,Freight Heavy,26
MOV-00327,12951,4,COR-071,HWH,CNB,12:30,13:50,2026-09-09,Special Freight,15
MOV-00328,12301,2,COR-032,HWH,DDU,21:45,21:35,2026-09-15,Suburban Local,6
MOV-00329,58901,5,COR-095,MAS,MYS,04:00,05:35,2026-09-28,Special Freight,3
MOV-00330,12301,4,COR-036,PRYJ,CNB,18:45,18:20,2026-09-28,Passenger Express,33
MOV-00331,58901,4,COR-047,NDLS,DDU,07:15,07:50,2026-09-11,Suburban Local,30
MOV-00332,12951,1,COR-098,NDLS,KZJ,14:45,15:35,2026-09-09,Suburban Local,27
MOV-00333,12301,1,COR-046,SBC,KGP,17:45,18:20,2026-09-29,Passenger Express,24
MOV-00334,12002,3,COR-014,HWH,DDU,07:00,08:50,2026-09-26,Special Freight,18
MOV-00335,22436,1,COR-064,CSMT,BE,13:45,14:05,2026-09-15,Special Freight,16
MOV-00336,12002,2,COR-021,CSMT,BZA,09:15,10:35,2026-09-29,Special Freight,29
MOV-00337,22436,3,COR-068,PRYJ,MYS,20:15,21:05,2026-09-20,Suburban Local,28
MOV-00338,12301,6,COR-046,NDLS,DDU,01:00,02:20,2026-09-18,Passenger Express,31
MOV-00339,12626,6,COR-026,MAS,DDU,19:30,19:05,2026-09-17,Special Freight,12
MOV-00340,58901,2,COR-088,LKO,BZA,00:45,00:20,2026-09-18,Suburban Local,27
MOV-00341,12301,5,COR-025,NDLS,BZA,19:45,19:05,2026-09-25,Passenger Express,35
MOV-00342,54321,6,COR-083,HWH,DDU,06:30,07:05,2026-09-16,Passenger Express,21
MOV-00343,12301,1,COR-044,NDLS,PUNE,22:30,23:50,2026-09-21,Freight Heavy,21
MOV-00344,12002,1,COR-012,LKO,BZA,02:15,02:35,2026-09-09,Special Freight,9
MOV-00345,12301,2,COR-097,SBC,CNB,22:00,22:20,2026-09-20,Freight Heavy,7
MOV-00346,12002,8,COR-033,CSMT,PUNE,18:00,19:35,2026-09-27,Passenger Express,32
MOV-00347,12301,7,COR-037,SBC,KZJ,01:30,01:05,2026-09-21,Passenger Express,32
MOV-00348,12002,7,COR-038,HWH,PUNE,04:45,05:05,2026-09-27,Passenger Express,13
MOV-00349,12301,1,COR-026,SBC,KZJ,00:15,01:05,2026-09-18,Suburban Local,26
MOV-00350,22436,8,COR-072,LKO,BE,07:45,07:05,2026-09-12,Special Freight,21
MOV-00351,54321,8,COR-041,NDLS,PUNE,19:15,20:35,2026-09-18,Freight Heavy,21
MOV-00352,12002,4,COR-085,SC,DDU,17:45,17:05,2026-09-18,Special Freight,23
MOV-00353,12301,5,COR-045,SBC,PUNE,10:30,11:50,2026-09-18,Suburban Local,16
MOV-00354,12626,8,COR-029,HWH,KGP,07:15,08:05,2026-09-29,Freight Heavy,4
MOV-00355,58901,7,COR-050,MAS,KZJ,10:45,11:20,2026-09-22,Special Freight,2
MOV-00356,22436,5,COR-017,MAS,BZA,07:30,08:20,2026-09-13,Passenger Express,16
MOV-00357,12951,3,COR-015,CSMT,MYS,14:15,15:05,2026-09-17,Freight Heavy,3
MOV-00358,12626,4,COR-087,LKO,DDU,20:15,21:05,2026-09-11,Passenger Express,20
MOV-00359,12301,6,COR-074,SC,MYS,01:00,02:35,2026-09-23,Suburban Local,33
MOV-00360,54321,2,COR-070,CSMT,KZJ,14:30,14:20,2026-09-11,Passenger Express,8
MOV-00361,22436,6,COR-021,HWH,MYS,17:30,18:20,2026-09-23,Passenger Express,28
MOV-00362,12002,1,COR-037,LKO,KZJ,18:15,19:35,2026-09-25,Freight Heavy,26
MOV-00363,12626,7,COR-022,LKO,BE,14:45,14:35,2026-09-16,Special Freight,4
MOV-00364,54321,3,COR-084,NDLS,KZJ,21:00,21:35,2026-09-09,Special Freight,6
MOV-00365,54321,1,COR-027,MAS,KZJ,16:30,17:20,2026-09-11,Passenger Express,8
MOV-00366,12951,2,COR-076,PRYJ,DDU,15:00,15:35,2026-09-29,Passenger Express,30
MOV-00367,58901,7,COR-089,MAS,PUNE,19:45,19:35,2026-09-29,Suburban Local,10
MOV-00368,12951,3,COR-013,PRYJ,KGP,09:15,10:05,2026-09-29,Special Freight,17
MOV-00369,12301,5,COR-016,SC,KGP,17:30,17:50,2026-09-17,Freight Heavy,6
MOV-00370,54321,7,COR-011,PRYJ,CNB,12:45,12:20,2026-09-11,Special Freight,15
MOV-00371,22436,8,COR-033,MAS,BZA,15:45,16:35,2026-09-13,Special Freight,17
MOV-00372,22436,6,COR-027,MAS,BE,10:45,11:05,2026-09-14,Passenger Express,25
MOV-00373,22436,5,COR-065,PRYJ,BZA,13:00,13:35,2026-09-17,Suburban Local,30
MOV-00374,12626,1,COR-025,NDLS,CNB,03:15,03:05,2026-09-17,Freight Heavy,21
MOV-00375,12002,3,COR-092,SBC,KGP,19:15,20:05,2026-09-29,Special Freight,25
MOV-00376,22436,5,COR-032,HWH,CNB,12:00,13:50,2026-09-18,Freight Heavy,32
MOV-00377,12002,3,COR-028,HWH,BZA,07:00,07:20,2026-09-19,Freight Heavy,34
MOV-00378,58901,1,COR-051,PRYJ,KGP,13:00,13:50,2026-09-23,Passenger Express,11
MOV-00379,22436,5,COR-092,MAS,PUNE,18:30,18:20,2026-09-10,Suburban Local,30
MOV-00380,12301,8,COR-077,NDLS,MYS,01:30,02:20,2026-09-28,Passenger Express,4
MOV-00381,12951,4,COR-055,PRYJ,KZJ,21:00,22:20,2026-09-15,Freight Heavy,23
MOV-00382,12951,7,COR-011,CSMT,BE,01:45,01:35,2026-09-28,Suburban Local,22
MOV-00383,12626,8,COR-045,LKO,BE,21:45,22:35,2026-09-18,Suburban Local,13
MOV-00384,12951,1,COR-042,SBC,BE,07:45,07:05,2026-09-26,Suburban Local,25
MOV-00385,12301,6,COR-083,SBC,BE,08:30,08:20,2026-09-14,Special Freight,34
MOV-00386,12301,1,COR-083,MAS,CNB,16:15,16:35,2026-09-09,Suburban Local,16
MOV-00387,54321,5,COR-049,NDLS,BZA,05:00,05:20,2026-09-12,Passenger Express,9
MOV-00388,12002,3,COR-067,NDLS,BE,18:30,18:20,2026-09-27,Passenger Express,3
MOV-00389,22436,4,COR-037,LKO,PUNE,02:15,03:35,2026-09-25,Special Freight,26
MOV-00390,12626,3,COR-099,SC,KGP,00:45,00:05,2026-09-19,Passenger Express,12
MOV-00391,54321,3,COR-016,SBC,KGP,09:30,09:05,2026-09-11,Passenger Express,12
MOV-00392,12002,2,COR-046,HWH,KGP,02:30,02:05,2026-09-21,Passenger Express,14
MOV-00393,22436,5,COR-082,SC,CNB,05:30,05:05,2026-09-19,Freight Heavy,12
MOV-00394,12626,6,COR-028,SC,BE,15:00,15:50,2026-09-12,Special Freight,16
MOV-00395,12002,1,COR-095,CSMT,PUNE,18:00,19:50,2026-09-23,Special Freight,35
MOV-00396,12626,1,COR-009,SBC,CNB,06:30,07:50,2026-09-19,Special Freight,9
MOV-00397,12626,4,COR-011,SC,DDU,08:00,09:50,2026-09-26,Special Freight,24
MOV-00398,54321,8,COR-074,HWH,PUNE,14:30,14:20,2026-09-11,Special Freight,32
MOV-00399,54321,8,COR-058,NDLS,CNB,10:15,11:50,2026-09-27,Passenger Express,29
MOV-00400,12301,8,COR-063,MAS,PUNE,16:45,17:35,2026-09-09,Special Freight,8
MOV-00401,12301,5,COR-015,LKO,MYS,21:45,21:35,2026-09-29,Freight Heavy,15
MOV-00402,12626,1,COR-015,CSMT,DDU,03:30,04:05,2026-09-09,Passenger Express,16
MOV-00403,12951,1,COR-093,PRYJ,KGP,15:45,15:20,2026-09-12,Special Freight,21
MOV-00404,54321,4,COR-060,PRYJ,BZA,21:00,21:20,2026-09-26,Suburban Local,17
MOV-00405,12626,3,COR-069,MAS,KZJ,04:15,04:05,2026-09-12,Special Freight,5
MOV-00406,58901,4,COR-058,LKO,MYS,17:45,17:35,2026-09-21,Freight Heavy,26
MOV-00407,12626,7,COR-087,SC,KZJ,17:30,17:05,2026-09-18,Suburban Local,10
MOV-00408,22436,3,COR-086,SBC,MYS,05:45,05:35,2026-09-25,Passenger Express,17
MOV-00409,12626,3,COR-075,SC,BE,07:30,08:05,2026-09-21,Passenger Express,22
MOV-00410,54321,6,COR-013,NDLS,DDU,19:30,20:50,2026-09-09,Passenger Express,32
MOV-00411,12002,7,COR-054,PRYJ,MYS,02:00,03:20,2026-09-20,Suburban Local,27
MOV-00412,12951,1,COR-021,NDLS,KGP,12:15,12:05,2026-09-25,Special Freight,13
MOV-00413,12002,6,COR-075,HWH,PUNE,05:45,05:20,2026-09-17,Passenger Express,14
MOV-00414,22436,3,COR-077,HWH,BE,09:15,10:35,2026-09-27,Special Freight,8
MOV-00415,54321,2,COR-087,SC,KZJ,13:45,14:20,2026-09-11,Freight Heavy,35
MOV-00416,12002,3,COR-038,SBC,BZA,19:00,19:35,2026-09-13,Passenger Express,33
MOV-00417,12002,1,COR-053,NDLS,BE,14:00,15:35,2026-09-10,Special Freight,2
MOV-00418,12002,7,COR-045,HWH,KZJ,07:30,07:05,2026-09-12,Passenger Express,34
MOV-00419,22436,3,COR-039,SBC,KZJ,11:00,11:50,2026-09-24,Freight Heavy,16
MOV-00420,22436,5,COR-059,PRYJ,CNB,11:45,12:35,2026-09-13,Freight Heavy,35
MOV-00421,12626,1,COR-040,MAS,BZA,16:45,16:20,2026-09-25,Freight Heavy,34
MOV-00422,54321,7,COR-020,PRYJ,DDU,11:45,12:35,2026-09-24,Freight Heavy,28
MOV-00423,12002,7,COR-049,LKO,CNB,17:15,17:50,2026-09-15,Freight Heavy,8
MOV-00424,54321,5,COR-027,NDLS,CNB,13:30,14:50,2026-09-17,Freight Heavy,29
MOV-00425,12951,6,COR-063,NDLS,BZA,14:30,14:05,2026-09-12,Passenger Express,3
MOV-00426,54321,7,COR-038,LKO,KZJ,03:45,03:05,2026-09-28,Suburban Local,32
MOV-00427,58901,5,COR-025,PRYJ,KZJ,18:45,18:35,2026-09-19,Suburban Local,27
MOV-00428,12951,2,COR-100,HWH,KGP,21:30,22:50,2026-09-18,Special Freight,4
MOV-00429,12626,7,COR-040,SBC,CNB,11:30,12:20,2026-09-09,Suburban Local,27
MOV-00430,12002,1,COR-033,HWH,KZJ,10:00,11:35,2026-09-24,Suburban Local,24
MOV-00431,54321,6,COR-014,LKO,MYS,02:00,02:50,2026-09-13,Suburban Local,33
MOV-00432,58901,7,COR-093,HWH,DDU,07:00,08:35,2026-09-11,Special Freight,34
MOV-00433,12301,8,COR-071,NDLS,BZA,14:45,14:35,2026-09-16,Special Freight,4
MOV-00434,22436,3,COR-013,SBC,MYS,10:00,10:35,2026-09-22,Passenger Express,32
MOV-00435,12002,5,COR-049,HWH,CNB,04:45,05:35,2026-09-18,Passenger Express,20
MOV-00436,54321,4,COR-079,SBC,BE,21:30,21:50,2026-09-17,Suburban Local,28
MOV-00437,22436,7,COR-017,CSMT,KGP,05:45,06:35,2026-09-29,Freight Heavy,5
MOV-00438,12002,4,COR-032,PRYJ,CNB,05:30,06:50,2026-09-21,Freight Heavy,25
MOV-00439,12002,3,COR-087,LKO,PUNE,03:15,04:05,2026-09-19,Suburban Local,5
MOV-00440,12951,7,COR-036,MAS,CNB,14:30,15:05,2026-09-21,Special Freight,15
MOV-00441,12301,4,COR-094,HWH,KGP,16:15,16:05,2026-09-21,Passenger Express,9
MOV-00442,12301,3,COR-048,PRYJ,BZA,14:30,14:05,2026-09-27,Freight Heavy,13
MOV-00443,12626,8,COR-074,SC,BZA,15:15,15:35,2026-09-19,Special Freight,24
MOV-00444,54321,1,COR-033,SBC,KZJ,15:45,16:35,2026-09-28,Special Freight,25
MOV-00445,58901,1,COR-015,HWH,MYS,04:45,05:20,2026-09-20,Special Freight,12
MOV-00446,58901,6,COR-096,PRYJ,MYS,20:15,20:05,2026-09-27,Suburban Local,16
MOV-00447,12951,7,COR-093,SC,MYS,16:15,17:50,2026-09-24,Suburban Local,27
MOV-00448,12951,6,COR-022,SC,DDU,09:30,09:20,2026-09-23,Special Freight,26
MOV-00449,12626,8,COR-042,PRYJ,BE,10:00,11:35,2026-09-21,Suburban Local,3
MOV-00450,58901,7,COR-013,HWH,BZA,13:30,13:50,2026-09-14,Special Freight,21
MOV-00451,12301,6,COR-025,NDLS,KZJ,12:45,12:35,2026-09-25,Special Freight,35
MOV-00452,12951,8,COR-079,NDLS,KZJ,04:45,05:05,2026-09-28,Passenger Express,35
MOV-00453,22436,4,COR-061,SC,BZA,12:45,12:20,2026-09-12,Special Freight,11
MOV-00454,22436,6,COR-049,MAS,KZJ,01:45,02:05,2026-09-17,Suburban Local,31
MOV-00455,54321,2,COR-086,SBC,KZJ,16:15,17:35,2026-09-15,Special Freight,10
MOV-00456,12002,7,COR-092,SBC,PUNE,21:15,21:05,2026-09-19,Special Freight,18
MOV-00457,54321,2,COR-001,SC,KGP,00:30,01:20,2026-09-24,Special Freight,14
MOV-00458,12951,6,COR-042,NDLS,CNB,21:15,22:05,2026-09-22,Freight Heavy,4
MOV-00459,12002,4,COR-005,HWH,CNB,03:45,03:20,2026-09-27,Special Freight,27
MOV-00460,58901,2,COR-092,MAS,KGP,09:45,09:05,2026-09-12,Freight Heavy,2
MOV-00461,12626,4,COR-090,HWH,CNB,13:30,13:50,2026-09-15,Special Freight,20
MOV-00462,12301,3,COR-056,MAS,DDU,05:00,05:35,2026-09-21,Passenger Express,16
MOV-00463,12951,2,COR-056,CSMT,PUNE,18:15,19:50,2026-09-11,Passenger Express,35
MOV-00464,22436,3,COR-033,CSMT,KZJ,03:15,03:35,2026-09-29,Suburban Local,17
MOV-00465,12626,2,COR-033,SBC,DDU,11:30,12:05,2026-09-26,Special Freight,32
MOV-00466,12626,3,COR-044,HWH,BZA,11:15,11:35,2026-09-10,Special Freight,12
MOV-00467,54321,2,COR-024,LKO,PUNE,19:00,19:35,2026-09-27,Suburban Local,29
MOV-00468,12951,2,COR-048,HWH,KGP,16:30,16:20,2026-09-11,Passenger Express,3
MOV-00469,12626,7,COR-043,NDLS,KGP,12:00,13:50,2026-09-29,Special Freight,13
MOV-00470,54321,7,COR-096,PRYJ,PUNE,09:45,10:05,2026-09-24,Suburban Local,2
MOV-00471,12002,1,COR-046,CSMT,MYS,20:00,20:35,2026-09-13,Passenger Express,13
MOV-00472,58901,7,COR-035,PRYJ,KGP,15:45,15:05,2026-09-26,Special Freight,2
MOV-00473,12951,6,COR-026,CSMT,KZJ,22:45,22:05,2026-09-10,Special Freight,19
MOV-00474,12002,8,COR-046,NDLS,DDU,22:45,23:20,2026-09-26,Suburban Local,3
MOV-00475,12951,3,COR-057,SBC,MYS,18:30,18:05,2026-09-14,Suburban Local,14
MOV-00476,12626,5,COR-033,HWH,DDU,17:45,17:05,2026-09-12,Suburban Local,3
MOV-00477,12626,2,COR-090,HWH,CNB,22:00,22:20,2026-09-09,Freight Heavy,25
MOV-00478,12626,7,COR-014,SBC,KZJ,01:45,02:20,2026-09-25,Passenger Express,9
MOV-00479,54321,4,COR-083,HWH,CNB,04:45,05:20,2026-09-09,Suburban Local,28
MOV-00480,58901,4,COR-053,PRYJ,BZA,03:00,03:50,2026-09-17,Suburban Local,2
MOV-00481,54321,7,COR-023,PRYJ,CNB,03:30,04:20,2026-09-17,Passenger Express,27
MOV-00482,12951,3,COR-079,CSMT,BZA,07:45,08:20,2026-09-23,Freight Heavy,20
MOV-00483,12951,4,COR-080,SC,MYS,07:15,07:50,2026-09-17,Special Freight,17
MOV-00484,12951,6,COR-007,NDLS,PUNE,21:30,22:50,2026-09-12,Special Freight,17
MOV-00485,22436,7,COR-060,SBC,BZA,07:45,07:35,2026-09-23,Special Freight,18
MOV-00486,12002,8,COR-081,SBC,CNB,04:00,05:50,2026-09-21,Special Freight,3
MOV-00487,22436,6,COR-002,PRYJ,KGP,00:30,01:50,2026-09-23,Special Freight,7
MOV-00488,12002,8,COR-058,SBC,DDU,15:15,15:05,2026-09-25,Passenger Express,26
MOV-00489,12002,4,COR-049,HWH,MYS,09:15,10:35,2026-09-18,Suburban Local,9
MOV-00490,12301,3,COR-010,PRYJ,KZJ,19:15,20:50,2026-09-18,Suburban Local,26
MOV-00491,22436,8,COR-038,LKO,DDU,17:00,18:20,2026-09-23,Suburban Local,16
MOV-00492,12301,3,COR-029,MAS,MYS,03:45,04:20,2026-09-18,Freight Heavy,30
MOV-00493,12626,4,COR-034,LKO,CNB,15:45,16:20,2026-09-14,Passenger Express,15
MOV-00494,22436,7,COR-030,PRYJ,BZA,06:30,07:20,2026-09-27,Passenger Express,10
MOV-00495,12626,2,COR-083,CSMT,MYS,00:15,01:50,2026-09-19,Passenger Express,16
MOV-00496,12002,1,COR-096,SC,BZA,01:00,02:35,2026-09-29,Passenger Express,8
MOV-00497,22436,1,COR-036,SBC,MYS,18:15,18:50,2026-09-25,Suburban Local,19
MOV-00498,12301,7,COR-073,SBC,BE,08:00,09:35,2026-09-23,Passenger Express,28
MOV-00499,54321,1,COR-030,MAS,KZJ,04:00,04:35,2026-09-14,Suburban Local,17
MOV-00500,12301,8,COR-033,HWH,MYS,05:00,05:35,2026-09-27,Passenger Express,28
MOV-00501,12951,5,COR-005,SC,BE,21:15,21:35,2026-09-17,Special Freight,18
MOV-00502,12301,8,COR-068,HWH,KGP,20:15,21:50,2026-09-25,Special Freight,32
MOV-00503,54321,6,COR-076,SBC,KZJ,14:30,14:05,2026-09-11,Suburban Local,14
MOV-00504,22436,8,COR-015,SBC,BE,05:15,06:05,2026-09-20,Suburban Local,31
MOV-00505,12002,6,COR-030,NDLS,KZJ,03:15,04:05,2026-09-26,Special Freight,34
MOV-00506,54321,8,COR-059,HWH,MYS,06:30,06:20,2026-09-13,Special Freight,3
MOV-00507,12951,5,COR-050,HWH,KGP,07:30,08:50,2026-09-21,Special Freight,6
MOV-00508,12626,2,COR-043,MAS,BE,06:15,06:50,2026-09-23,Special Freight,23
MOV-00509,12301,7,COR-098,SC,CNB,14:45,15:05,2026-09-23,Freight Heavy,10
MOV-00510,54321,3,COR-024,HWH,CNB,07:15,07:05,2026-09-25,Suburban Local,31
MOV-00511,12951,2,COR-052,SBC,PUNE,20:45,20:05,2026-09-14,Suburban Local,27
MOV-00512,12951,1,COR-027,SBC,CNB,22:45,23:20,2026-09-18,Passenger Express,26
MOV-00513,12626,3,COR-036,SBC,KGP,21:45,22:20,2026-09-25,Suburban Local,8
MOV-00514,12301,8,COR-075,NDLS,KGP,06:30,06:20,2026-09-26,Suburban Local,14
MOV-00515,58901,8,COR-006,LKO,MYS,18:15,19:05,2026-09-23,Passenger Express,23
MOV-00516,22436,1,COR-021,HWH,DDU,10:15,11:35,2026-09-25,Passenger Express,27
MOV-00517,58901,8,COR-018,LKO,CNB,08:45,09:20,2026-09-29,Freight Heavy,28
MOV-00518,12002,7,COR-084,MAS,CNB,01:15,01:35,2026-09-26,Special Freight,26
MOV-00519,12002,8,COR-030,SBC,MYS,20:45,20:20,2026-09-09,Special Freight,12
MOV-00520,12626,6,COR-086,SC,PUNE,21:00,21:35,2026-09-18,Special Freight,16
MOV-00521,12301,1,COR-037,SC,PUNE,08:30,08:50,2026-09-16,Special Freight,22
MOV-00522,58901,1,COR-072,SC,CNB,16:30,17:20,2026-09-17,Special Freight,27
MOV-00523,22436,1,COR-021,SC,BZA,17:45,18:05,2026-09-21,Suburban Local,31
MOV-00524,58901,2,COR-057,NDLS,CNB,02:15,03:35,2026-09-29,Passenger Express,8
MOV-00525,12301,4,COR-100,NDLS,MYS,02:00,03:35,2026-09-19,Passenger Express,8
MOV-00526,12301,2,COR-025,HWH,DDU,22:30,23:20,2026-09-12,Passenger Express,25
MOV-00527,12626,1,COR-087,NDLS,KGP,21:30,21:05,2026-09-20,Suburban Local,26
MOV-00528,54321,3,COR-098,SBC,PUNE,03:30,03:20,2026-09-14,Passenger Express,8
MOV-00529,58901,4,COR-036,NDLS,BE,07:00,07:50,2026-09-17,Suburban Local,35
MOV-00530,12951,8,COR-073,LKO,KZJ,20:45,20:05,2026-09-14,Freight Heavy,5
MOV-00531,58901,6,COR-028,SBC,PUNE,07:00,07:35,2026-09-13,Freight Heavy,27
MOV-00532,54321,4,COR-038,SBC,MYS,10:00,10:20,2026-09-19,Special Freight,2
MOV-00533,22436,7,COR-067,SBC,MYS,00:00,01:35,2026-09-10,Special Freight,4
MOV-00534,58901,2,COR-058,NDLS,DDU,22:15,22:50,2026-09-17,Passenger Express,24
MOV-00535,12002,5,COR-061,SBC,DDU,17:15,18:35,2026-09-09,Suburban Local,28
MOV-00536,12951,6,COR-044,SC,BZA,05:00,05:50,2026-09-16,Suburban Local,13
MOV-00537,12951,3,COR-081,NDLS,MYS,12:15,13:50,2026-09-24,Freight Heavy,30
MOV-00538,12951,3,COR-058,NDLS,KGP,16:00,17:35,2026-09-16,Passenger Express,3
MOV-00539,58901,1,COR-019,SC,PUNE,02:45,03:20,2026-09-18,Special Freight,17
MOV-00540,12951,5,COR-015,SBC,DDU,19:30,20:50,2026-09-21,Special Freight,5
MOV-00541,54321,1,COR-086,PRYJ,BZA,15:00,16:50,2026-09-28,Passenger Express,27
MOV-00542,54321,6,COR-056,SBC,KGP,18:15,19:05,2026-09-09,Passenger Express,14
MOV-00543,12951,7,COR-021,LKO,CNB,10:00,11:35,2026-09-12,Passenger Express,34
MOV-00544,22436,2,COR-011,NDLS,KZJ,15:30,16:50,2026-09-29,Freight Heavy,6
MOV-00545,12951,8,COR-022,PRYJ,CNB,18:30,19:20,2026-09-29,Passenger Express,21
MOV-00546,22436,6,COR-040,SC,CNB,21:30,22:05,2026-09-20,Freight Heavy,3
MOV-00547,12002,5,COR-019,MAS,DDU,02:00,02:35,2026-09-23,Passenger Express,21
MOV-00548,12626,1,COR-096,SBC,BZA,17:15,18:35,2026-09-20,Special Freight,8
MOV-00549,12951,5,COR-058,NDLS,MYS,05:00,05:50,2026-09-29,Special Freight,21
MOV-00550,12301,3,COR-048,SC,PUNE,00:45,00:05,2026-09-11,Passenger Express,31
MOV-00551,58901,7,COR-053,SC,KGP,06:15,06:50,2026-09-26,Passenger Express,17
MOV-00552,12626,1,COR-038,NDLS,PUNE,08:15,09:35,2026-09-20,Passenger Express,29
MOV-00553,12626,6,COR-022,PRYJ,KGP,15:30,15:05,2026-09-10,Passenger Express,35
MOV-00554,12626,1,COR-060,SBC,KGP,17:15,18:05,2026-09-21,Passenger Express,28
MOV-00555,12626,8,COR-058,SC,PUNE,14:15,15:35,2026-09-27,Suburban Local,17
MOV-00556,12951,1,COR-067,PRYJ,MYS,01:30,02:05,2026-09-15,Special Freight,12
MOV-00557,12002,8,COR-061,CSMT,BZA,21:45,22:20,2026-09-14,Freight Heavy,16
MOV-00558,58901,8,COR-050,LKO,KZJ,21:30,22:50,2026-09-17,Suburban Local,17
MOV-00559,22436,8,COR-034,SC,KZJ,07:45,07:05,2026-09-21,Suburban Local,2
MOV-00560,12951,6,COR-093,LKO,DDU,15:45,15:05,2026-09-12,Freight Heavy,23
MOV-00561,12301,8,COR-076,CSMT,PUNE,15:45,15:35,2026-09-11,Freight Heavy,27
MOV-00562,12951,1,COR-064,SC,MYS,21:30,21:20,2026-09-13,Passenger Express,2
