historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HIST-00251,BLK-00251,COR-091,2026-09-14,19:30,300,Manual Rule-Based,5,67.3,Cancelled
HIST-00252,BLK-00252,COR-074,2026-09-24,16:15,360,AI Optimization Engine,1,92.2,Partial Conflict
HIST-00253,BLK-00253,COR-060,2026-09-20,22:00,360,AI Optimization Engine,0,89.4,Executed Cleanly
HIST-00254,BLK-00254,COR-018,2026-09-16,15:00,180,Manual Rule-Based,5,68.8,Cancelled
HIST-00255,BLK-00255,COR-052,2026-09-19,07:45,240,AI Optimization Engine,1,86.1,Partial Conflict
HIST-00256,BLK-00256,COR-054,2026-09-20,12:30,60,Manual Rule-Based,8,68.9,Cancelled
HIST-00257,BLK-00257,COR-015,2026-09-16,02:45,300,AI Optimization Engine,1,94.2,Partial Conflict
HIST-00258,BLK-00258,COR-067,2026-09-13,00:15,240,Manual Rule-Based,8,69.1,Cancelled
HIST-00259,BLK-00259,COR-083,2026-09-12,17:00,180,AI Optimization Engine,0,91.9,Executed Cleanly
HIST-00260,BLK-00260,COR-065,2026-09-27,02:30,300,AI Optimization Engine,0,92.5,Executed Cleanly
HIST-00261,BLK-00261,COR-016,2026-09-24,03:15,240,Manual Rule-Based,4,60.9,Cancelled
HIST-00262,BLK-00262,COR-084,2026-09-23,17:00,180,AI Optimization Engine,0,89.0,Executed Cleanly
HIST-00263,BLK-00263,COR-013,2026-09-21,16:15,60,AI Optimization Engine,0,95.9,Executed Cleanly
HIST-00264,BLK-00264,COR-064,2026-09-14,09:15,360,Manual Rule-Based,8,61.5,Cancelled
HIST-00265,BLK-00265,COR-092,2026-09-28,19:15,180,Manual Rule-Based,3,75.2,Partial Conflict
HIST-00266,BLK-00266,COR-001,2026-09-26,02:30,60,AI Optimization Engine,1,91.1,Partial Conflict
HIST-00267,BLK-00267,COR-065,2026-09-28,14:45,180,Manual Rule-Based,6,63.4,Cancelled
HIST-00268,BLK-00268,COR-053,2026-09-22,14:30,60,Manual Rule-Based,7,76.0,Cancelled
HIST-00269,BLK-00269,COR-088,2026-09-14,03:45,120,Manual Rule-Based,7,68.9,Cancelled
HIST-00270,BLK-00270,COR-087,2026-09-20,18:00,60,Manual Rule-Based,4,65.8,Cancelled
HIST-00271,BLK-00271,COR-035,2026-09-11,15:30,300,AI Optimization Engine,1,96.7,Partial Conflict
HIST-00272,BLK-00272,COR-014,2026-09-25,23:15,120,AI Optimization Engine,0,97.1,Executed Cleanly
HIST-00273,BLK-00273,COR-054,2026-09-23,20:45,120,Manual Rule-Based,5,72.4,Cancelled
HIST-00274,BLK-00274,COR-100,2026-09-24,08:45,300,Manual Rule-Based,7,75.4,Cancelled
HIST-00275,BLK-00275,COR-055,2026-09-14,17:45,360,AI Optimization Engine,0,96.4,Executed Cleanly
HIST-00276,BLK-00276,COR-077,2026-09-20,00:00,120,AI Optimization Engine,1,96.3,Partial Conflict
HIST-00277,BLK-00277,COR-067,2026-09-21,20:45,60,Manual Rule-Based,5,75.1,Cancelled
HIST-00278,BLK-00278,COR-038,2026-09-26,05:30,120,Manual Rule-Based,4,61.8,Cancelled
HIST-00279,BLK-00279,COR-006,2026-09-26,22:45,240,Manual Rule-Based,8,64.0,Cancelled
HIST-00280,BLK-00280,COR-006,2026-09-10,12:30,180,Manual Rule-Based,4,64.1,Cancelled
HIST-00281,BLK-00281,COR-027,2026-09-16,10:15,60,AI Optimization Engine,1,96.3,Partial Conflict
HIST-00282,BLK-00282,COR-005,2026-09-16,19:00,120,AI Optimization Engine,0,92.2,Executed Cleanly
HIST-00283,BLK-00283,COR-041,2026-09-19,04:15,360,Manual Rule-Based,5,73.7,Cancelled
HIST-00284,BLK-00284,COR-088,2026-09-23,08:00,180,Manual Rule-Based,3,62.0,Partial Conflict
HIST-00285,BLK-00285,COR-070,2026-09-21,19:00,180,AI Optimization Engine,0,94.3,Executed Cleanly
HIST-00286,BLK-00286,COR-001,2026-09-09,04:15,360,AI Optimization Engine,0,87.2,Executed Cleanly
HIST-00287,BLK-00287,COR-029,2026-09-15,11:00,240,Manual Rule-Based,7,62.0,Cancelled
HIST-00288,BLK-00288,COR-033,2026-09-12,18:45,360,Manual Rule-Based,4,60.8,Cancelled
HIST-00289,BLK-00289,COR-058,2026-09-18,00:30,360,AI Optimization Engine,0,90.6,Executed Cleanly
HIST-00290,BLK-00290,COR-029,2026-09-23,18:00,180,AI Optimization Engine,0,89.8,Executed Cleanly
HIST-00291,BLK-00291,COR-071,2026-09-09,07:45,120,AI Optimization Engine,1,91.3,Partial Conflict
HIST-00292,BLK-00292,COR-003,2026-09-20,18:30,240,Manual Rule-Based,6,70.4,Cancelled
HIST-00293,BLK-00293,COR-047,2026-09-26,00:00,360,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-00294,BLK-00294,COR-065,2026-09-16,08:30,300,AI Optimization Engine,1,88.7,Partial Conflict
HIST-00295,BLK-00295,COR-046,2026-09-20,15:00,240,Manual Rule-Based,6,61.1,Cancelled
HIST-00296,BLK-00296,COR-061,2026-09-26,15:15,60,Manual Rule-Based,3,75.0,Partial Conflict
HIST-00297,BLK-00297,COR-084,2026-09-27,14:30,360,Manual Rule-Based,3,70.5,Partial Conflict
HIST-00298,BLK-00298,COR-078,2026-09-10,09:30,120,Manual Rule-Based,4,67.4,Cancelled
HIST-00299,BLK-00299,COR-085,2026-09-29,00:15,180,AI Optimization Engine,1,90.4,Partial Conflict
HIST-00300,BLK-00300,COR-006,2026-09-22,18:30,120,Manual Rule-Based,5,71.1,Cancelled
HIST-00301,BLK-00301,COR-093,2026-09-24,14:45,240,AI Optimization Engine,0,86.8,Executed Cleanly
HIST-00302,BLK-00302,COR-080,2026-09-10,10:00,360,Manual Rule-Based,8,69.3,Cancelled
HIST-00303,BLK-00303,COR-026,2026-09-13,04:15,180,AI Optimization Engine,0,88.8,Executed Cleanly
HIST-00304,BLK-00304,COR-062,2026-09-13,20:30,60,AI Optimization Engine,0,96.7,Executed Cleanly
HIST-00305,BLK-00305,COR-062,2026-09-22,21:15,240,AI Optimization Engine,0,92.3,Executed Cleanly
HIST-00306,BLK-00306,COR-037,2026-09-21,14:45,360,Manual Rule-Based,6,69.1,Cancelled
HIST-00307,BLK-00307,COR-084,2026-09-18,17:45,360,Manual Rule-Based,3,69.0,Partial Conflict
HIST-00308,BLK-00308,COR-079,2026-09-28,11:15,360,Manual Rule-Based,6,60.6,Cancelled
HIST-00309,BLK-00309,COR-040,2026-09-29,19:45,240,AI Optimization Engine,1,91.2,Partial Conflict
HIST-00310,BLK-00310,COR-044,2026-09-20,03:30,240,AI Optimization Engine,0,88.6,Executed Cleanly
HIST-00311,BLK-00311,COR-009,2026-09-11,04:45,360,AI Optimization Engine,0,97.0,Executed Cleanly
HIST-00312,BLK-00312,COR-082,2026-09-16,03:00,60,Manual Rule-Based,6,69.3,Cancelled
HIST-00313,BLK-00313,COR-021,2026-09-18,16:15,360,AI Optimization Engine,1,89.6,Partial Conflict
HIST-00314,BLK-00314,COR-071,2026-09-29,04:45,60,AI Optimization Engine,1,91.6,Partial Conflict
HIST-00315,BLK-00315,COR-034,2026-09-27,08:45,180,AI Optimization Engine,1,86.1,Partial Conflict
HIST-00316,BLK-00316,COR-049,2026-09-27,04:15,240,AI Optimization Engine,1,85.8,Partial Conflict
HIST-00317,BLK-00317,COR-009,2026-09-25,14:30,60,Manual Rule-Based,5,66.3,Cancelled
HIST-00318,BLK-00318,COR-032,2026-09-28,11:15,240,AI Optimization Engine,1,93.5,Partial Conflict
HIST-00319,BLK-00319,COR-096,2026-09-14,19:45,240,AI Optimization Engine,1,97.2,Partial Conflict
HIST-00320,BLK-00320,COR-020,2026-09-28,07:00,120,AI Optimization Engine,0,91.9,Executed Cleanly
HIST-00321,BLK-00321,COR-080,2026-09-14,21:15,360,Manual Rule-Based,3,62.5,Partial Conflict
HIST-00322,BLK-00322,COR-062,2026-09-25,14:00,360,Manual Rule-Based,3,74.7,Partial Conflict
HIST-00323,BLK-00323,COR-002,2026-09-20,11:15,360,Manual Rule-Based,8,61.9,Cancelled
HIST-00324,BLK-00324,COR-079,2026-09-27,10:00,360,Manual Rule-Based,3,68.5,Partial Conflict
HIST-00325,BLK-00325,COR-074,2026-09-27,21:15,120,AI Optimization Engine,1,85.2,Partial Conflict
HIST-00326,BLK-00326,COR-061,2026-09-10,00:45,180,AI Optimization Engine,1,95.8,Partial Conflict
HIST-00327,BLK-00327,COR-013,2026-09-23,21:45,120,Manual Rule-Based,8,62.0,Cancelled
HIST-00328,BLK-00328,COR-072,2026-09-15,22:30,300,Manual Rule-Based,3,70.8,Partial Conflict
HIST-00329,BLK-00329,COR-046,2026-09-27,02:45,120,AI Optimization Engine,1,87.8,Partial Conflict
HIST-00330,BLK-00330,COR-081,2026-09-23,10:30,240,AI Optimization Engine,1,88.1,Partial Conflict
HIST-00331,BLK-00331,COR-057,2026-09-18,23:00,180,Manual Rule-Based,6,66.3,Cancelled
HIST-00332,BLK-00332,COR-096,2026-09-24,03:00,360,AI Optimization Engine,0,95.5,Executed Cleanly
HIST-00333,BLK-00333,COR-014,2026-09-24,21:00,180,Manual Rule-Based,6,75.7,Cancelled
HIST-00334,BLK-00334,COR-005,2026-09-18,11:15,60,AI Optimization Engine,1,97.4,Partial Conflict
HIST-00335,BLK-00335,COR-081,2026-09-24,09:15,360,AI Optimization Engine,0,89.2,Executed Cleanly
HIST-00336,BLK-00336,COR-040,2026-09-21,06:00,60,Manual Rule-Based,8,72.3,Cancelled
HIST-00337,BLK-00337,COR-097,2026-09-19,12:00,120,AI Optimization Engine,0,95.6,Executed Cleanly
HIST-00338,BLK-00338,COR-051,2026-09-09,02:45,360,Manual Rule-Based,8,66.7,Cancelled
HIST-00339,BLK-00339,COR-084,2026-09-15,11:15,360,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-00340,BLK-00340,COR-090,2026-09-10,05:30,180,AI Optimization Engine,1,90.0,Partial Conflict
HIST-00341,BLK-00341,COR-094,2026-09-09,07:30,360,Manual Rule-Based,4,72.7,Cancelled
HIST-00342,BLK-00342,COR-043,2026-09-21,20:15,120,AI Optimization Engine,1,88.0,Partial Conflict
HIST-00343,BLK-00343,COR-049,2026-09-23,04:30,120,Manual Rule-Based,5,67.1,Cancelled
HIST-00344,BLK-00344,COR-067,2026-09-29,16:30,120,AI Optimization Engine,0,89.2,Executed Cleanly
HIST-00345,BLK-00345,COR-062,2026-09-21,02:45,60,AI Optimization Engine,0,96.0,Executed Cleanly
HIST-00346,BLK-00346,COR-036,2026-09-12,09:00,300,Manual Rule-Based,6,63.6,Cancelled
HIST-00347,BLK-00347,COR-064,2026-09-24,08:45,360,Manual Rule-Based,6,61.3,Cancelled
HIST-00348,BLK-00348,COR-041,2026-09-11,14:45,300,Manual Rule-Based,8,74.6,Cancelled
HIST-00349,BLK-00349,COR-006,2026-09-27,14:30,180,AI Optimization Engine,1,91.0,Partial Conflict
HIST-00350,BLK-00350,COR-036,2026-09-29,06:45,60,Manual Rule-Based,4,75.0,Cancelled
HIST-00351,BLK-00351,COR-001,2026-09-29,20:15,180,Manual Rule-Based,6,61.9,Cancelled
HIST-00352,BLK-00352,COR-068,2026-09-26,14:00,60,Manual Rule-Based,5,65.4,Cancelled
HIST-00353,BLK-00353,COR-017,2026-09-27,01:00,360,Manual Rule-Based,5,68.2,Cancelled
HIST-00354,BLK-00354,COR-047,2026-09-29,09:45,240,Manual Rule-Based,8,70.2,Cancelled
HIST-00355,BLK-00355,COR-091,2026-09-14,18:15,120,Manual Rule-Based,6,74.1,Cancelled
HIST-00356,BLK-00356,COR-069,2026-09-10,10:45,120,Manual Rule-Based,5,69.6,Cancelled
HIST-00357,BLK-00357,COR-087,2026-09-21,21:15,240,Manual Rule-Based,3,62.4,Partial Conflict
HIST-00358,BLK-00358,COR-041,2026-09-10,02:15,180,Manual Rule-Based,3,74.0,Partial Conflict
HIST-00359,BLK-00359,COR-099,2026-09-19,14:30,240,AI Optimization Engine,1,87.2,Partial Conflict
HIST-00360,BLK-00360,COR-039,2026-09-21,14:00,240,Manual Rule-Based,3,72.8,Partial Conflict
HIST-00361,BLK-00361,COR-005,2026-09-29,03:45,300,AI Optimization Engine,0,95.6,Executed Cleanly
HIST-00362,BLK-00362,COR-094,2026-09-11,09:00,120,Manual Rule-Based,4,72.0,Cancelled
HIST-00363,BLK-00363,COR-100,2026-09-20,05:15,60,Manual Rule-Based,6,75.9,Cancelled
HIST-00364,BLK-00364,COR-068,2026-09-27,05:15,240,AI Optimization Engine,1,90.3,Partial Conflict
HIST-00365,BLK-00365,COR-056,2026-09-14,11:15,360,Manual Rule-Based,8,61.0,Cancelled
HIST-00366,BLK-00366,COR-100,2026-09-28,15:00,120,Manual Rule-Based,4,67.7,Cancelled
HIST-00367,BLK-00367,COR-010,2026-09-10,13:00,120,AI Optimization Engine,1,91.2,Partial Conflict
HIST-00368,BLK-00368,COR-077,2026-09-18,22:45,300,AI Optimization Engine,0,94.9,Executed Cleanly
HIST-00369,BLK-00369,COR-088,2026-09-25,02:15,360,Manual Rule-Based,5,72.1,Cancelled
HIST-00370,BLK-00370,COR-089,2026-09-17,07:45,240,AI Optimization Engine,0,94.7,Executed Cleanly
HIST-00371,BLK-00371,COR-089,2026-09-27,20:15,360,Manual Rule-Based,3,62.4,Partial Conflict
HIST-00372,BLK-00372,COR-060,2026-09-16,17:00,240,Manual Rule-Based,3,64.7,Partial Conflict
HIST-00373,BLK-00373,COR-066,2026-09-29,11:30,360,Manual Rule-Based,6,67.0,Cancelled
HIST-00374,BLK-00374,COR-032,2026-09-22,03:45,60,Manual Rule-Based,5,69.5,Cancelled
HIST-00375,BLK-00375,COR-065,2026-09-29,01:30,60,AI Optimization Engine,1,87.7,Partial Conflict
HIST-00376,BLK-00376,COR-085,2026-09-17,16:00,120,Manual Rule-Based,7,71.9,Cancelled
HIST-00377,BLK-00377,COR-078,2026-09-29,07:00,360,Manual Rule-Based,5,72.4,Cancelled
HIST-00378,BLK-00378,COR-084,2026-09-11,00:45,300,Manual Rule-Based,5,74.7,Cancelled
HIST-00379,BLK-00379,COR-053,2026-09-28,18:45,240,Manual Rule-Based,7,72.2,Cancelled
HIST-00380,BLK-00380,COR-077,2026-09-23,06:15,120,AI Optimization Engine,1,93.6,Partial Conflict
HIST-00381,BLK-00381,COR-063,2026-09-20,23:00,240,Manual Rule-Based,3,67.0,Partial Conflict
HIST-00382,BLK-00382,COR-023,2026-09-25,03:45,180,AI Optimization Engine,1,85.2,Partial Conflict
HIST-00383,BLK-00383,COR-051,2026-09-18,12:00,120,AI Optimization Engine,1,92.9,Partial Conflict
HIST-00384,BLK-00384,COR-067,2026-09-09,21:15,300,AI Optimization Engine,0,87.4,Executed Cleanly
HIST-00385,BLK-00385,COR-060,2026-09-15,14:45,360,AI Optimization Engine,1,92.5,Partial Conflict
HIST-00386,BLK-00386,COR-100,2026-09-13,04:00,60,AI Optimization Engine,0,93.3,Executed Cleanly
HIST-00387,BLK-00387,COR-012,2026-09-19,19:15,360,Manual Rule-Based,5,73.2,Cancelled
HIST-00388,BLK-00388,COR-094,2026-09-18,08:00,180,Manual Rule-Based,8,66.6,Cancelled
HIST-00389,BLK-00389,COR-019,2026-09-29,19:30,300,AI Optimization Engine,1,91.0,Partial Conflict
HIST-00390,BLK-00390,COR-001,2026-09-15,13:45,300,Manual Rule-Based,6,62.1,Cancelled
HIST-00391,BLK-00391,COR-059,2026-09-20,14:00,360,AI Optimization Engine,0,87.4,Executed Cleanly
HIST-00392,BLK-00392,COR-019,2026-09-21,14:30,60,Manual Rule-Based,8,71.0,Cancelled
HIST-00393,BLK-00393,COR-023,2026-09-14,15:45,240,AI Optimization Engine,1,95.6,Partial Conflict
HIST-00394,BLK-00394,COR-099,2026-09-27,06:45,180,AI Optimization Engine,0,93.2,Executed Cleanly
HIST-00395,BLK-00395,COR-068,2026-09-16,04:00,60,AI Optimization Engine,0,96.5,Executed Cleanly
HIST-00396,BLK-00396,COR-068,2026-09-10,23:00,240,AI Optimization Engine,1,94.1,Partial Conflict
HIST-00397,BLK-00397,COR-025,2026-09-24,11:15,120,AI Optimization Engine,0,88.2,Executed Cleanly
HIST-00398,BLK-00398,COR-082,2026-09-24,02:30,60,Manual Rule-Based,5,61.9,Cancelled
HIST-00399,BLK-00399,COR-023,2026-09-24,12:45,360,Manual Rule-Based,5,73.1,Cancelled
HIST-00400,BLK-00400,COR-053,2026-09-21,05:15,360,AI Optimization Engine,0,94.0,Executed Cleanly
HIST-00401,BLK-00401,COR-009,2026-09-16,01:45,240,AI Optimization Engine,1,92.8,Partial Conflict
HIST-00402,BLK-00402,COR-091,2026-09-27,16:30,60,Manual Rule-Based,3,62.0,Partial Conflict
HIST-00403,BLK-00403,COR-015,2026-09-10,00:00,360,Manual Rule-Based,3,67.7,Partial Conflict
HIST-00404,BLK-00404,COR-062,2026-09-09,07:30,300,Manual Rule-Based,5,60.1,Cancelled
HIST-00405,BLK-00405,COR-050,2026-09-17,04:30,300,Manual Rule-Based,7,74.3,Cancelled
HIST-00406,BLK-00406,COR-074,2026-09-28,05:15,360,AI Optimization Engine,1,94.9,Partial Conflict
HIST-00407,BLK-00407,COR-020,2026-09-16,14:30,300,Manual Rule-Based,5,75.5,Cancelled
HIST-00408,BLK-00408,COR-091,2026-09-22,10:00,360,AI Optimization Engine,1,89.9,Partial Conflict
HIST-00409,BLK-00409,COR-087,2026-09-20,23:15,60,AI Optimization Engine,0,88.0,Executed Cleanly
HIST-00410,BLK-00410,COR-097,2026-09-22,09:45,360,Manual Rule-Based,6,66.9,Cancelled
HIST-00411,BLK-00411,COR-029,2026-09-19,12:00,360,AI Optimization Engine,0,96.2,Executed Cleanly
HIST-00412,BLK-00412,COR-015,2026-09-18,18:45,300,AI Optimization Engine,1,91.3,Partial Conflict
HIST-00413,BLK-00413,COR-039,2026-09-11,22:15,60,Manual Rule-Based,8,70.4,Cancelled
HIST-00414,BLK-00414,COR-056,2026-09-09,02:45,240,Manual Rule-Based,6,69.1,Cancelled
HIST-00415,BLK-00415,COR-072,2026-09-23,20:00,300,AI Optimization Engine,1,95.8,Partial Conflict
HIST-00416,BLK-00416,COR-012,2026-09-15,07:00,300,AI Optimization Engine,0,96.7,Executed Cleanly
HIST-00417,BLK-00417,COR-079,2026-09-27,12:45,180,Manual Rule-Based,3,62.7,Partial Conflict
HIST-00418,BLK-00418,COR-017,2026-09-27,00:45,180,Manual Rule-Based,3,64.5,Partial Conflict
HIST-00419,BLK-00419,COR-090,2026-09-12,03:30,240,AI Optimization Engine,0,90.8,Executed Cleanly
HIST-00420,BLK-00420,COR-054,2026-09-25,02:30,120,AI Optimization Engine,1,89.3,Partial Conflict
HIST-00421,BLK-00421,COR-018,2026-09-16,16:45,300,AI Optimization Engine,1,86.0,Partial Conflict
HIST-00422,BLK-00422,COR-050,2026-09-16,08:45,240,Manual Rule-Based,6,66.6,Cancelled
HIST-00423,BLK-00423,COR-005,2026-09-24,14:15,120,AI Optimization Engine,0,89.3,Executed Cleanly
HIST-00424,BLK-00424,COR-067,2026-09-27,01:30,180,Manual Rule-Based,6,67.0,Cancelled
HIST-00425,BLK-00425,COR-069,2026-09-21,19:15,60,Manual Rule-Based,6,61.7,Cancelled
HIST-00426,BLK-00426,COR-089,2026-09-20,19:15,360,AI Optimization Engine,1,97.0,Partial Conflict
HIST-00427,BLK-00427,COR-037,2026-09-09,13:15,360,AI Optimization Engine,0,90.0,Executed Cleanly
HIST-00428,BLK-00428,COR-078,2026-09-15,17:30,240,AI Optimization Engine,0,90.9,Executed Cleanly
HIST-00429,BLK-00429,COR-044,2026-09-29,15:30,360,Manual Rule-Based,7,67.0,Cancelled
HIST-00430,BLK-00430,COR-007,2026-09-16,20:15,60,Manual Rule-Based,3,63.0,Partial Conflict
HIST-00431,BLK-00431,COR-088,2026-09-19,14:00,180,AI Optimization Engine,0,91.8,Executed Cleanly
HIST-00432,BLK-00432,COR-013,2026-09-18,02:45,60,AI Optimization Engine,0,92.2,Executed Cleanly
HIST-00433,BLK-00433,COR-060,2026-09-26,01:30,240,Manual Rule-Based,4,74.1,Cancelled
HIST-00434,BLK-00434,COR-002,2026-09-10,21:45,240,Manual Rule-Based,3,65.9,Partial Conflict
HIST-00435,BLK-00435,COR-077,2026-09-10,11:45,60,AI Optimization Engine,0,94.1,Executed Cleanly
HIST-00436,BLK-00436,COR-090,2026-09-17,07:30,300,AI Optimization Engine,0,87.2,Executed Cleanly
HIST-00437,BLK-00437,COR-036,2026-09-12,12:15,240,AI Optimization Engine,0,92.8,Executed Cleanly
HIST-00438,BLK-00438,COR-023,2026-09-28,01:00,300,AI Optimization Engine,0,90.7,Executed Cleanly
HIST-00439,BLK-00439,COR-010,2026-09-19,09:15,300,AI Optimization Engine,0,93.2,Executed Cleanly
HIST-00440,BLK-00440,COR-090,2026-09-13,12:15,60,Manual Rule-Based,7,69.8,Cancelled
HIST-00441,BLK-00441,COR-050,2026-09-29,05:30,60,AI Optimization Engine,1,86.2,Partial Conflict
HIST-00442,BLK-00442,COR-047,2026-09-21,14:00,180,Manual Rule-Based,4,61.5,Cancelled
HIST-00443,BLK-00443,COR-039,2026-09-20,23:45,240,Manual Rule-Based,8,60.3,Cancelled
HIST-00444,BLK-00444,COR-063,2026-09-22,13:00,360,Manual Rule-Based,6,60.3,Cancelled
HIST-00445,BLK-00445,COR-052,2026-09-25,02:15,60,AI Optimization Engine,0,96.8,Executed Cleanly
HIST-00446,BLK-00446,COR-084,2026-09-27,14:45,120,Manual Rule-Based,6,63.7,Cancelled
HIST-00447,BLK-00447,COR-079,2026-09-13,02:00,180,Manual Rule-Based,3,69.2,Partial Conflict
HIST-00448,BLK-00448,COR-042,2026-09-21,08:00,180,Manual Rule-Based,3,68.3,Partial Conflict
HIST-00449,BLK-00449,COR-036,2026-09-28,04:00,180,Manual Rule-Based,5,71.2,Cancelled
HIST-00450,BLK-00450,COR-003,2026-09-13,22:45,60,AI Optimization Engine,0,86.4,Executed Cleanly
HIST-00451,BLK-00451,COR-082,2026-09-09,12:30,300,Manual Rule-Based,8,62.3,Cancelled
HIST-00452,BLK-00452,COR-045,2026-09-17,04:45,60,AI Optimization Engine,0,86.2,Executed Cleanly
HIST-00453,BLK-00453,COR-099,2026-09-27,12:15,360,AI Optimization Engine,0,93.0,Executed Cleanly
HIST-00454,BLK-00454,COR-083,2026-09-16,06:30,300,AI Optimization Engine,0,94.5,Executed Cleanly
HIST-00455,BLK-00455,COR-004,2026-09-17,09:00,60,Manual Rule-Based,3,68.4,Partial Conflict
HIST-00456,BLK-00456,COR-030,2026-09-13,03:15,240,AI Optimization Engine,0,85.6,Executed Cleanly
HIST-00457,BLK-00457,COR-028,2026-09-10,01:15,360,AI Optimization Engine,1,93.8,Partial Conflict
HIST-00458,BLK-00458,COR-089,2026-09-26,21:30,120,AI Optimization Engine,0,96.2,Executed Cleanly
HIST-00459,BLK-00459,COR-074,2026-09-25,18:30,180,Manual Rule-Based,8,71.8,Cancelled
HIST-00460,BLK-00460,COR-094,2026-09-23,11:45,300,AI Optimization Engine,0,85.2,Executed Cleanly
HIST-00461,BLK-00461,COR-006,2026-09-12,17:00,360,AI Optimization Engine,0,86.9,Executed Cleanly
HIST-00462,BLK-00462,COR-011,2026-09-18,03:15,360,Manual Rule-Based,8,62.5,Cancelled
HIST-00463,BLK-00463,COR-021,2026-09-18,15:15,60,Manual Rule-Based,8,61.0,Cancelled
HIST-00464,BLK-00464,COR-091,2026-09-15,20:45,360,Manual Rule-Based,8,72.8,Cancelled
HIST-00465,BLK-00465,COR-088,2026-09-14,15:00,180,Manual Rule-Based,6,71.1,Cancelled
HIST-00466,BLK-00466,COR-047,2026-09-26,13:45,60,Manual Rule-Based,8,67.3,Cancelled
HIST-00467,BLK-00467,COR-095,2026-09-20,04:45,60,Manual Rule-Based,8,68.5,Cancelled
HIST-00468,BLK-00468,COR-007,2026-09-14,13:00,360,Manual Rule-Based,4,61.2,Cancelled
HIST-00469,BLK-00469,COR-080,2026-09-13,18:30,120,Manual Rule-Based,6,72.3,Cancelled
HIST-00470,BLK-00470,COR-014,2026-09-20,07:30,180,AI Optimization Engine,1,94.1,Partial Conflict
HIST-00471,BLK-00471,COR-061,2026-09-15,19:45,300,Manual Rule-Based,3,66.4,Partial Conflict
HIST-00472,BLK-00472,COR-084,2026-09-25,02:15,180,AI Optimization Engine,0,95.5,Executed Cleanly
HIST-00473,BLK-00473,COR-034,2026-09-26,20:00,120,Manual Rule-Based,7,66.9,Cancelled
HIST-00474,BLK-00474,COR-024,2026-09-09,07:30,240,Manual Rule-Based,5,68.5,Cancelled
HIST-00475,BLK-00475,COR-024,2026-09-23,13:45,60,Manual Rule-Based,7,62.2,Cancelled
HIST-00476,BLK-00476,COR-052,2026-09-10,11:15,120,Manual Rule-Based,7,66.5,Cancelled
HIST-00477,BLK-00477,COR-044,2026-09-13,23:15,240,Manual Rule-Based,5,67.0,Cancelled
HIST-00478,BLK-00478,COR-046,2026-09-20,01:15,60,Manual Rule-Based,4,60.3,Cancelled
HIST-00479,BLK-00479,COR-066,2026-09-12,11:45,240,Manual Rule-Based,4,70.6,Cancelled
HIST-00480,BLK-00480,COR-048,2026-09-13,11:45,360,Manual Rule-Based,8,74.9,Cancelled
HIST-00481,BLK-00481,COR-021,2026-09-15,23:15,240,AI Optimization Engine,1,91.7,Partial Conflict
HIST-00482,BLK-00482,COR-061,2026-09-29,04:00,360,Manual Rule-Based,3,71.6,Partial Conflict
HIST-00483,BLK-00483,COR-072,2026-09-18,11:00,60,Manual Rule-Based,3,69.6,Partial Conflict
HIST-00484,BLK-00484,COR-064,2026-09-22,10:15,60,Manual Rule-Based,3,62.7,Partial Conflict
HIST-00485,BLK-00485,COR-023,2026-09-14,02:15,300,Manual Rule-Based,4,73.0,Cancelled
HIST-00486,BLK-00486,COR-034,2026-09-21,21:00,300,Manual Rule-Based,7,60.1,Cancelled
HIST-00487,BLK-00487,COR-060,2026-09-12,12:15,240,Manual Rule-Based,8,68.8,Cancelled
HIST-00488,BLK-00488,COR-099,2026-09-28,05:00,60,Manual Rule-Based,3,72.5,Partial Conflict
HIST-00489,BLK-00489,COR-069,2026-09-22,07:15,60,AI Optimization Engine,0,86.2,Executed Cleanly
HIST-00490,BLK-00490,COR-020,2026-09-29,03:15,300,AI Optimization Engine,1,95.6,Partial Conflict
HIST-00491,BLK-00491,COR-062,2026-09-28,05:15,180,Manual Rule-Based,7,74.6,Cancelled
HIST-00492,BLK-00492,COR-017,2026-09-09,15:45,120,AI Optimization Engine,0,87.4,Executed Cleanly
