block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA-01276,COR-020,2026-09-27,03:00,07:00,240,Occupied by Freight,Division Manual Entry
COA-01277,COR-018,2026-09-16,02:00,04:00,120,Occupied by Freight,COA System Feed
COA-01278,COR-002,2026-09-20,15:00,18:00,180,Reserved,Division Manual Entry
COA-01279,COR-006,2026-09-29,15:00,18:00,180,Occupied by Freight,AI Predicted Margin
COA-01280,COR-018,2026-09-09,16:00,20:00,240,Blocked for Track Machine,COA System Feed
COA-01281,COR-067,2026-09-24,13:00,17:00,240,Available,COA System Feed
COA-01282,COR-057,2026-09-10,05:00,09:00,240,Occupied by Freight,COA System Feed
COA-01283,COR-047,2026-09-12,17:00,21:00,240,Blocked for Track Machine,Division Manual Entry
COA-01284,COR-094,2026-09-15,20:00,22:00,120,Occupied by Freight,Division Manual Entry
COA-01285,COR-036,2026-09-15,00:00,02:00,120,Occupied by Freight,COA System Feed
COA-01286,COR-036,2026-09-19,20:00,23:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01287,COR-082,2026-09-10,07:00,11:00,240,Available,COA System Feed
COA-01288,COR-054,2026-09-13,06:00,10:00,240,Reserved,COA System Feed
COA-01289,COR-067,2026-09-28,09:00,12:00,180,Available,Division Manual Entry
COA-01290,COR-015,2026-09-17,09:00,12:00,180,Reserved,Division Manual Entry
COA-01291,COR-091,2026-09-21,03:00,05:00,120,Occupied by Freight,AI Predicted Margin
COA-01292,COR-023,2026-09-12,05:00,09:00,240,Blocked for Track Machine,COA System Feed
COA-01293,COR-097,2026-09-17,12:00,15:00,180,Reserved,COA System Feed
COA-01294,COR-089,2026-09-16,16:00,18:00,120,Blocked for Track Machine,Division Manual Entry
COA-01295,COR-085,2026-09-28,10:00,13:00,180,Blocked for Track Machine,Division Manual Entry
COA-01296,COR-083,2026-09-12,15:00,18:00,180,Occupied by Freight,Division Manual Entry
COA-01297,COR-023,2026-09-14,12:00,14:00,120,Occupied by Freight,Division Manual Entry
COA-01298,COR-014,2026-09-16,13:00,16:00,180,Reserved,Division Manual Entry
COA-01299,COR-067,2026-09-20,17:00,21:00,240,Occupied by Freight,COA System Feed
COA-01300,COR-071,2026-09-20,14:00,17:00,180,Occupied by Freight,COA System Feed
COA-01301,COR-002,2026-09-23,02:00,05:00,180,Reserved,Division Manual Entry
COA-01302,COR-003,2026-09-17,16:00,19:00,180,Reserved,Division Manual Entry
COA-01303,COR-007,2026-09-14,06:00,09:00,180,Occupied by Freight,Division Manual Entry
COA-01304,COR-012,2026-09-12,12:00,14:00,120,Occupied by Freight,Division Manual Entry
COA-01305,COR-029,2026-09-27,20:00,23:00,180,Reserved,COA System Feed
COA-01306,COR-077,2026-09-12,10:00,14:00,240,Blocked for Track Machine,Division Manual Entry
COA-01307,COR-005,2026-09-29,12:00,14:00,120,Occupied by Freight,COA System Feed
COA-01308,COR-090,2026-09-13,18:00,20:00,120,Occupied by Freight,AI Predicted Margin
COA-01309,COR-065,2026-09-25,06:00,08:00,120,Blocked for Track Machine,COA System Feed
COA-01310,COR-097,2026-09-14,11:00,14:00,180,Occupied by Freight,Division Manual Entry
COA-01311,COR-083,2026-09-24,08:00,12:00,240,Available,Division Manual Entry
COA-01312,COR-069,2026-09-27,07:00,10:00,180,Available,Division Manual Entry
COA-01313,COR-040,2026-09-27,20:00,22:00,120,Occupied by Freight,Division Manual Entry
COA-01314,COR-003,2026-09-11,10:00,13:00,180,Occupied by Freight,AI Predicted Margin
COA-01315,COR-088,2026-09-11,20:00,23:00,180,Reserved,AI Predicted Margin
COA-01316,COR-025,2026-09-18,08:00,10:00,120,Available,Division Manual Entry
COA-01317,COR-069,2026-09-29,19:00,23:00,240,Reserved,COA System Feed
COA-01318,COR-024,2026-09-14,11:00,13:00,120,Available,Division Manual Entry
COA-01319,COR-062,2026-09-17,07:00,10:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01320,COR-040,2026-09-18,08:00,12:00,240,Available,AI Predicted Margin
COA-01321,COR-003,2026-09-23,09:00,13:00,240,Occupied by Freight,Division Manual Entry
COA-01322,COR-065,2026-09-15,16:00,19:00,180,Available,COA System Feed
COA-01323,COR-096,2026-09-14,08:00,11:00,180,Blocked for Track Machine,Division Manual Entry
COA-01324,COR-019,2026-09-25,00:00,04:00,240,Blocked for Track Machine,COA System Feed
COA-01325,COR-041,2026-09-18,20:00,23:00,180,Reserved,AI Predicted Margin
COA-01326,COR-098,2026-09-26,01:00,03:00,120,Occupied by Freight,COA System Feed
COA-01327,COR-004,2026-09-25,00:00,03:00,180,Available,COA System Feed
COA-01328,COR-043,2026-09-21,15:00,18:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01329,COR-079,2026-09-15,00:00,02:00,120,Occupied by Freight,AI Predicted Margin
COA-01330,COR-006,2026-09-13,14:00,17:00,180,Blocked for Track Machine,COA System Feed
COA-01331,COR-025,2026-09-23,07:00,11:00,240,Available,AI Predicted Margin
COA-01332,COR-005,2026-09-29,03:00,06:00,180,Occupied by Freight,COA System Feed
COA-01333,COR-027,2026-09-09,03:00,06:00,180,Blocked for Track Machine,Division Manual Entry
COA-01334,COR-092,2026-09-22,07:00,09:00,120,Blocked for Track Machine,Division Manual Entry
COA-01335,COR-097,2026-09-25,08:00,11:00,180,Blocked for Track Machine,COA System Feed
COA-01336,COR-020,2026-09-27,10:00,14:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01337,COR-055,2026-09-29,17:00,19:00,120,Reserved,Division Manual Entry
COA-01338,COR-074,2026-09-20,18:00,20:00,120,Reserved,COA System Feed
COA-01339,COR-081,2026-09-18,14:00,17:00,180,Available,COA System Feed
COA-01340,COR-007,2026-09-11,06:00,09:00,180,Reserved,AI Predicted Margin
COA-01341,COR-028,2026-09-12,07:00,09:00,120,Occupied by Freight,COA System Feed
COA-01342,COR-025,2026-09-25,16:00,18:00,120,Blocked for Track Machine,COA System Feed
COA-01343,COR-092,2026-09-28,14:00,16:00,120,Occupied by Freight,COA System Feed
COA-01344,COR-001,2026-09-21,15:00,18:00,180,Occupied by Freight,AI Predicted Margin
COA-01345,COR-013,2026-09-26,12:00,16:00,240,Reserved,Division Manual Entry
COA-01346,COR-014,2026-09-13,14:00,18:00,240,Blocked for Track Machine,Division Manual Entry
COA-01347,COR-064,2026-09-21,17:00,19:00,120,Reserved,AI Predicted Margin
COA-01348,COR-004,2026-09-20,00:00,03:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01349,COR-025,2026-09-18,16:00,18:00,120,Blocked for Track Machine,COA System Feed
COA-01350,COR-021,2026-09-29,01:00,05:00,240,Occupied by Freight,COA System Feed
COA-01351,COR-022,2026-09-11,20:00,22:00,120,Reserved,Division Manual Entry
COA-01352,COR-060,2026-09-10,05:00,08:00,180,Available,COA System Feed
COA-01353,COR-011,2026-09-14,08:00,10:00,120,Blocked for Track Machine,COA System Feed
COA-01354,COR-051,2026-09-26,11:00,15:00,240,Blocked for Track Machine,Division Manual Entry
COA-01355,COR-087,2026-09-27,01:00,05:00,240,Available,COA System Feed
COA-01356,COR-058,2026-09-18,15:00,19:00,240,Reserved,AI Predicted Margin
COA-01357,COR-073,2026-09-09,00:00,03:00,180,Available,AI Predicted Margin
COA-01358,COR-071,2026-09-26,05:00,08:00,180,Reserved,Division Manual Entry
COA-01359,COR-027,2026-09-28,12:00,15:00,180,Available,AI Predicted Margin
COA-01360,COR-009,2026-09-12,11:00,14:00,180,Available,AI Predicted Margin
COA-01361,COR-082,2026-09-13,05:00,09:00,240,Available,COA System Feed
COA-01362,COR-039,2026-09-18,00:00,04:00,240,Occupied by Freight,Division Manual Entry
COA-01363,COR-082,2026-09-13,18:00,22:00,240,Occupied by Freight,AI Predicted Margin
COA-01364,COR-048,2026-09-11,05:00,09:00,240,Blocked for Track Machine,Division Manual Entry
COA-01365,COR-083,2026-09-16,13:00,15:00,120,Reserved,COA System Feed
COA-01366,COR-051,2026-09-24,00:00,04:00,240,Occupied by Freight,COA System Feed
COA-01367,COR-076,2026-09-13,10:00,13:00,180,Occupied by Freight,Division Manual Entry
COA-01368,COR-031,2026-09-20,13:00,16:00,180,Available,Division Manual Entry
COA-01369,COR-035,2026-09-26,06:00,08:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01370,COR-006,2026-09-19,18:00,21:00,180,Blocked for Track Machine,COA System Feed
COA-01371,COR-010,2026-09-18,19:00,23:00,240,Available,AI Predicted Margin
COA-01372,COR-079,2026-09-21,01:00,04:00,180,Blocked for Track Machine,COA System Feed
COA-01373,COR-014,2026-09-21,03:00,06:00,180,Reserved,Division Manual Entry
COA-01374,COR-054,2026-09-21,01:00,05:00,240,Occupied by Freight,COA System Feed
COA-01375,COR-079,2026-09-29,17:00,21:00,240,Reserved,Division Manual Entry
COA-01376,COR-017,2026-09-22,05:00,08:00,180,Reserved,COA System Feed
COA-01377,COR-074,2026-09-10,07:00,10:00,180,Blocked for Track Machine,COA System Feed
COA-01378,COR-080,2026-09-26,16:00,18:00,120,Reserved,Division Manual Entry
COA-01379,COR-041,2026-09-15,02:00,05:00,180,Occupied by Freight,Division Manual Entry
COA-01380,COR-086,2026-09-26,06:00,09:00,180,Blocked for Track Machine,COA System Feed
COA-01381,COR-086,2026-09-28,19:00,23:00,240,Available,COA System Feed
COA-01382,COR-055,2026-09-20,15:00,19:00,240,Reserved,COA System Feed
COA-01383,COR-038,2026-09-15,07:00,11:00,240,Available,Division Manual Entry
COA-01384,COR-097,2026-09-14,11:00,15:00,240,Reserved,AI Predicted Margin
COA-01385,COR-042,2026-09-09,05:00,09:00,240,Available,Division Manual Entry
COA-01386,COR-090,2026-09-20,11:00,13:00,120,Reserved,COA System Feed
COA-01387,COR-008,2026-09-21,11:00,15:00,240,Available,AI Predicted Margin
COA-01388,COR-076,2026-09-10,05:00,07:00,120,Occupied by Freight,Division Manual Entry
COA-01389,COR-029,2026-09-16,12:00,15:00,180,Reserved,COA System Feed
COA-01390,COR-090,2026-09-10,17:00,21:00,240,Occupied by Freight,Division Manual Entry
COA-01391,COR-011,2026-09-09,09:00,13:00,240,Reserved,Division Manual Entry
COA-01392,COR-069,2026-09-17,12:00,15:00,180,Occupied by Freight,COA System Feed
COA-01393,COR-014,2026-09-28,03:00,07:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01394,COR-065,2026-09-21,08:00,12:00,240,Occupied by Freight,AI Predicted Margin
COA-01395,COR-081,2026-09-10,00:00,04:00,240,Reserved,AI Predicted Margin
COA-01396,COR-032,2026-09-28,14:00,16:00,120,Blocked for Track Machine,Division Manual Entry
COA-01397,COR-078,2026-09-20,16:00,19:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01398,COR-054,2026-09-25,13:00,16:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01399,COR-005,2026-09-15,13:00,15:00,120,Reserved,COA System Feed
COA-01400,COR-084,2026-09-09,07:00,10:00,180,Occupied by Freight,COA System Feed
COA-01401,COR-098,2026-09-20,20:00,23:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01402,COR-064,2026-09-10,13:00,16:00,180,Occupied by Freight,COA System Feed
COA-01403,COR-057,2026-09-19,07:00,11:00,240,Reserved,AI Predicted Margin
COA-01404,COR-011,2026-09-22,09:00,12:00,180,Available,Division Manual Entry
COA-01405,COR-009,2026-09-13,15:00,19:00,240,Occupied by Freight,COA System Feed
COA-01406,COR-018,2026-09-26,11:00,13:00,120,Available,COA System Feed
COA-01407,COR-029,2026-09-12,09:00,12:00,180,Reserved,AI Predicted Margin
COA-01408,COR-088,2026-09-12,13:00,16:00,180,Reserved,Division Manual Entry
COA-01409,COR-068,2026-09-12,17:00,20:00,180,Reserved,Division Manual Entry
COA-01410,COR-013,2026-09-14,19:00,23:00,240,Reserved,Division Manual Entry
COA-01411,COR-018,2026-09-24,09:00,13:00,240,Occupied by Freight,Division Manual Entry
COA-01412,COR-087,2026-09-18,08:00,12:00,240,Reserved,Division Manual Entry
COA-01413,COR-074,2026-09-19,14:00,16:00,120,Occupied by Freight,AI Predicted Margin
COA-01414,COR-071,2026-09-16,09:00,13:00,240,Blocked for Track Machine,Division Manual Entry
COA-01415,COR-026,2026-09-14,03:00,06:00,180,Reserved,COA System Feed
COA-01416,COR-069,2026-09-19,12:00,14:00,120,Reserved,Division Manual Entry
COA-01417,COR-039,2026-09-10,12:00,15:00,180,Occupied by Freight,COA System Feed
COA-01418,COR-078,2026-09-29,03:00,05:00,120,Reserved,Division Manual Entry
COA-01419,COR-092,2026-09-24,09:00,11:00,120,Occupied by Freight,Division Manual Entry
COA-01420,COR-028,2026-09-14,00:00,03:00,180,Reserved,AI Predicted Margin
COA-01421,COR-028,2026-09-19,09:00,13:00,240,Available,AI Predicted Margin
COA-01422,COR-035,2026-09-29,10:00,14:00,240,Reserved,AI Predicted Margin
COA-01423,COR-021,2026-09-27,12:00,14:00,120,Occupied by Freight,COA System Feed
COA-01424,COR-072,2026-09-13,07:00,11:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01425,COR-042,2026-09-15,13:00,15:00,120,Reserved,AI Predicted Margin
COA-01426,COR-030,2026-09-21,05:00,07:00,120,Available,Division Manual Entry
COA-01427,COR-028,2026-09-28,04:00,06:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01428,COR-091,2026-09-21,08:00,11:00,180,Reserved,AI Predicted Margin
COA-01429,COR-007,2026-09-20,04:00,06:00,120,Occupied by Freight,COA System Feed
COA-01430,COR-005,2026-09-14,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
COA-01431,COR-005,2026-09-14,05:00,09:00,240,Reserved,AI Predicted Margin
COA-01432,COR-087,2026-09-28,00:00,04:00,240,Available,Division Manual Entry
COA-01433,COR-037,2026-09-29,18:00,20:00,120,Available,AI Predicted Margin
COA-01434,COR-035,2026-09-13,15:00,19:00,240,Available,AI Predicted Margin
COA-01435,COR-016,2026-09-15,17:00,20:00,180,Available,AI Predicted Margin
COA-01436,COR-005,2026-09-19,01:00,05:00,240,Blocked for Track Machine,COA System Feed
COA-01437,COR-051,2026-09-21,00:00,02:00,120,Occupied by Freight,Division Manual Entry
COA-01438,COR-017,2026-09-10,01:00,03:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01439,COR-030,2026-09-15,19:00,22:00,180,Reserved,Division Manual Entry
COA-01440,COR-084,2026-09-26,20:00,23:00,180,Reserved,AI Predicted Margin
COA-01441,COR-088,2026-09-27,08:00,11:00,180,Blocked for Track Machine,Division Manual Entry
COA-01442,COR-014,2026-09-17,10:00,13:00,180,Occupied by Freight,COA System Feed
COA-01443,COR-034,2026-09-10,01:00,05:00,240,Reserved,COA System Feed
COA-01444,COR-022,2026-09-16,11:00,15:00,240,Reserved,Division Manual Entry
COA-01445,COR-033,2026-09-09,16:00,18:00,120,Occupied by Freight,Division Manual Entry
COA-01446,COR-021,2026-09-18,03:00,07:00,240,Occupied by Freight,AI Predicted Margin
COA-01447,COR-054,2026-09-26,11:00,15:00,240,Reserved,COA System Feed
COA-01448,COR-063,2026-09-20,10:00,14:00,240,Blocked for Track Machine,COA System Feed
COA-01449,COR-018,2026-09-29,16:00,19:00,180,Available,Division Manual Entry
COA-01450,COR-011,2026-09-25,00:00,02:00,120,Available,Division Manual Entry
COA-01451,COR-029,2026-09-10,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
COA-01452,COR-038,2026-09-19,00:00,03:00,180,Available,AI Predicted Margin
COA-01453,COR-010,2026-09-26,19:00,23:00,240,Reserved,Division Manual Entry
COA-01454,COR-046,2026-09-13,16:00,18:00,120,Available,AI Predicted Margin
COA-01455,COR-026,2026-09-29,09:00,11:00,120,Available,AI Predicted Margin
COA-01456,COR-001,2026-09-22,09:00,11:00,120,Reserved,AI Predicted Margin
COA-01457,COR-037,2026-09-29,18:00,22:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01458,COR-018,2026-09-23,04:00,08:00,240,Reserved,AI Predicted Margin
COA-01459,COR-024,2026-09-14,05:00,09:00,240,Available,Division Manual Entry
COA-01460,COR-078,2026-09-25,02:00,06:00,240,Available,AI Predicted Margin
COA-01461,COR-096,2026-09-21,20:00,23:00,180,Occupied by Freight,AI Predicted Margin
COA-01462,COR-063,2026-09-10,00:00,04:00,240,Reserved,Division Manual Entry
COA-01463,COR-094,2026-09-16,10:00,13:00,180,Available,AI Predicted Margin
COA-01464,COR-016,2026-09-26,01:00,04:00,180,Reserved,AI Predicted Margin
COA-01465,COR-089,2026-09-26,07:00,09:00,120,Blocked for Track Machine,COA System Feed
COA-01466,COR-086,2026-09-10,01:00,04:00,180,Available,AI Predicted Margin
COA-01467,COR-076,2026-09-16,01:00,05:00,240,Occupied by Freight,COA System Feed
COA-01468,COR-011,2026-09-18,16:00,19:00,180,Available,COA System Feed
COA-01469,COR-049,2026-09-13,16:00,19:00,180,Reserved,AI Predicted Margin
COA-01470,COR-039,2026-09-20,15:00,19:00,240,Reserved,COA System Feed
COA-01471,COR-076,2026-09-13,18:00,20:00,120,Reserved,COA System Feed
COA-01472,COR-093,2026-09-15,07:00,10:00,180,Available,COA System Feed
COA-01473,COR-005,2026-09-27,13:00,16:00,180,Occupied by Freight,AI Predicted Margin
COA-01474,COR-098,2026-09-17,09:00,12:00,180,Available,COA System Feed
COA-01475,COR-082,2026-09-18,20:00,23:00,180,Occupied by Freight,AI Predicted Margin
COA-01476,COR-022,2026-09-25,02:00,04:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01477,COR-044,2026-09-29,18:00,20:00,120,Blocked for Track Machine,Division Manual Entry
COA-01478,COR-039,2026-09-17,14:00,18:00,240,Available,COA System Feed
COA-01479,COR-036,2026-09-16,15:00,17:00,120,Available,COA System Feed
COA-01480,COR-042,2026-09-12,18:00,22:00,240,Available,AI Predicted Margin
COA-01481,COR-001,2026-09-25,11:00,15:00,240,Available,COA System Feed
COA-01482,COR-071,2026-09-25,09:00,13:00,240,Reserved,Division Manual Entry
COA-01483,COR-064,2026-09-12,13:00,17:00,240,Available,Division Manual Entry
COA-01484,COR-062,2026-09-19,05:00,09:00,240,Reserved,COA System Feed
COA-01485,COR-072,2026-09-26,07:00,09:00,120,Occupied by Freight,Division Manual Entry
COA-01486,COR-080,2026-09-10,14:00,17:00,180,Reserved,COA System Feed
COA-01487,COR-069,2026-09-11,03:00,05:00,120,Reserved,AI Predicted Margin
COA-01488,COR-002,2026-09-18,08:00,11:00,180,Available,AI Predicted Margin
COA-01489,COR-006,2026-09-12,05:00,08:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01490,COR-076,2026-09-11,05:00,09:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01491,COR-099,2026-09-23,20:00,22:00,120,Occupied by Freight,Division Manual Entry
COA-01492,COR-045,2026-09-25,05:00,09:00,240,Reserved,COA System Feed
COA-01493,COR-093,2026-09-28,00:00,04:00,240,Reserved,AI Predicted Margin
COA-01494,COR-033,2026-09-15,01:00,05:00,240,Available,AI Predicted Margin
COA-01495,COR-057,2026-09-17,06:00,08:00,120,Available,AI Predicted Margin
COA-01496,COR-081,2026-09-29,01:00,03:00,120,Occupied by Freight,COA System Feed
COA-01497,COR-053,2026-09-13,19:00,23:00,240,Reserved,AI Predicted Margin
COA-01498,COR-079,2026-09-09,06:00,09:00,180,Occupied by Freight,COA System Feed
COA-01499,COR-010,2026-09-18,08:00,12:00,240,Blocked for Track Machine,COA System Feed
COA-01500,COR-053,2026-09-15,19:00,23:00,240,Occupied by Freight,Division Manual Entry
