block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BLK-00297,TSK-00297,COR-084,Operating,360,2026-09-27,P2 - High,Scheduled
BLK-00298,TSK-00298,COR-078,Operating,120,2026-09-10,P4 - Routine,Rejected
BLK-00299,TSK-00299,COR-085,Engineering,180,2026-09-29,P3 - Medium,Approved
BLK-00300,TSK-00300,COR-006,Signal & Telecom,120,2026-09-22,P2 - High,Pending
BLK-00301,TSK-00301,COR-093,Engineering,240,2026-09-24,P2 - High,Approved
BLK-00302,TSK-00302,COR-080,Signal & Telecom,360,2026-09-10,P1 - Emergency,Rejected
BLK-00303,TSK-00303,COR-026,Engineering,180,2026-09-13,P3 - Medium,Scheduled
BLK-00304,TSK-00304,COR-062,Engineering,60,2026-09-13,P4 - Routine,Scheduled
BLK-00305,TSK-00305,COR-062,Signal & Telecom,240,2026-09-22,P3 - Medium,Conflict Flagged
BLK-00306,TSK-00306,COR-037,Engineering,360,2026-09-21,P1 - Emergency,Conflict Flagged
BLK-00307,TSK-00307,COR-084,Operating,360,2026-09-18,P3 - Medium,Scheduled
BLK-00308,TSK-00308,COR-079,Electrical,360,2026-09-28,P2 - High,Approved
BLK-00309,TSK-00309,COR-040,Electrical,240,2026-09-29,P3 - Medium,Pending
BLK-00310,TSK-00310,COR-044,Operating,240,2026-09-20,P2 - High,Approved
BLK-00311,TSK-00311,COR-009,Engineering,360,2026-09-11,P2 - High,Rejected
BLK-00312,TSK-00312,COR-082,Signal & Telecom,60,2026-09-16,P2 - High,Conflict Flagged
BLK-00313,TSK-00313,COR-021,Engineering,360,2026-09-18,P1 - Emergency,Conflict Flagged
BLK-00314,TSK-00314,COR-071,Engineering,60,2026-09-29,P2 - High,Pending
BLK-00315,TSK-00315,COR-034,Engineering,180,2026-09-27,P2 - High,Approved
BLK-00316,TSK-00316,COR-049,Operating,240,2026-09-27,P4 - Routine,Scheduled
BLK-00317,TSK-00317,COR-009,Electrical,60,2026-09-25,P3 - Medium,Scheduled
BLK-00318,TSK-00318,COR-032,Electrical,240,2026-09-28,P3 - Medium,Conflict Flagged
BLK-00319,TSK-00319,COR-096,Signal & Telecom,240,2026-09-14,P2 - High,Approved
BLK-00320,TSK-00320,COR-020,Electrical,120,2026-09-28,P3 - Medium,Pending
BLK-00321,TSK-00321,COR-080,Electrical,360,2026-09-14,P4 - Routine,Pending
BLK-00322,TSK-00322,COR-062,Operating,360,2026-09-25,P1 - Emergency,Rejected
BLK-00323,TSK-00323,COR-002,Engineering,360,2026-09-20,P1 - Emergency,Conflict Flagged
BLK-00324,TSK-00324,COR-079,Operating,360,2026-09-27,P4 - Routine,Rejected
BLK-00325,TSK-00325,COR-074,Signal & Telecom,120,2026-09-27,P1 - Emergency,Rejected
BLK-00326,TSK-00326,COR-061,Signal & Telecom,180,2026-09-10,P4 - Routine,Rejected
BLK-00327,TSK-00327,COR-013,Operating,120,2026-09-23,P1 - Emergency,Approved
BLK-00328,TSK-00328,COR-072,Electrical,300,2026-09-15,P4 - Routine,Scheduled
BLK-00329,TSK-00329,COR-046,Electrical,120,2026-09-27,P2 - High,Rejected
BLK-00330,TSK-00330,COR-081,Operating,240,2026-09-23,P3 - Medium,Scheduled
BLK-00331,TSK-00331,COR-057,Electrical,180,2026-09-18,P2 - High,Approved
BLK-00332,TSK-00332,COR-096,Electrical,360,2026-09-24,P4 - Routine,Pending
BLK-00333,TSK-00333,COR-014,Engineering,180,2026-09-24,P3 - Medium,Scheduled
BLK-00334,TSK-00334,COR-005,Engineering,60,2026-09-18,P3 - Medium,Scheduled
BLK-00335,TSK-00335,COR-081,Operating,360,2026-09-24,P4 - Routine,Pending
BLK-00336,TSK-00336,COR-040,Operating,60,2026-09-21,P1 - Emergency,Approved
BLK-00337,TSK-00337,COR-097,Operating,120,2026-09-19,P3 - Medium,Scheduled
BLK-00338,TSK-00338,COR-051,Operating,360,2026-09-09,P2 - High,Approved
BLK-00339,TSK-00339,COR-084,Electrical,360,2026-09-15,P1 - Emergency,Pending
BLK-00340,TSK-00340,COR-090,Electrical,180,2026-09-10,P4 - Routine,Pending
BLK-00341,TSK-00341,COR-094,Operating,360,2026-09-09,P1 - Emergency,Rejected
BLK-00342,TSK-00342,COR-043,Engineering,120,2026-09-21,P3 - Medium,Scheduled
BLK-00343,TSK-00343,COR-049,Electrical,120,2026-09-23,P3 - Medium,Conflict Flagged
BLK-00344,TSK-00344,COR-067,Engineering,120,2026-09-29,P1 - Emergency,Pending
BLK-00345,TSK-00345,COR-062,Electrical,60,2026-09-21,P2 - High,Pending
BLK-00346,TSK-00346,COR-036,Signal & Telecom,300,2026-09-12,P4 - Routine,Approved
BLK-00347,TSK-00347,COR-064,Signal & Telecom,360,2026-09-24,P4 - Routine,Approved
BLK-00348,TSK-00348,COR-041,Signal & Telecom,300,2026-09-11,P1 - Emergency,Approved
BLK-00349,TSK-00349,COR-006,Electrical,180,2026-09-27,P2 - High,Rejected
BLK-00350,TSK-00350,COR-036,Operating,60,2026-09-29,P2 - High,Pending
BLK-00351,TSK-00351,COR-001,Operating,180,2026-09-29,P3 - Medium,Scheduled
BLK-00352,TSK-00352,COR-068,Signal & Telecom,60,2026-09-26,P2 - High,Pending
BLK-00353,TSK-00353,COR-017,Engineering,360,2026-09-27,P1 - Emergency,Scheduled
BLK-00354,TSK-00354,COR-047,Engineering,240,2026-09-29,P1 - Emergency,Pending
BLK-00355,TSK-00355,COR-091,Electrical,120,2026-09-14,P3 - Medium,Conflict Flagged
BLK-00356,TSK-00356,COR-069,Signal & Telecom,120,2026-09-10,P1 - Emergency,Pending
BLK-00357,TSK-00357,COR-087,Electrical,240,2026-09-21,P4 - Routine,Approved
BLK-00358,TSK-00358,COR-041,Electrical,180,2026-09-10,P1 - Emergency,Conflict Flagged
BLK-00359,TSK-00359,COR-099,Operating,240,2026-09-19,P1 - Emergency,Approved
BLK-00360,TSK-00360,COR-039,Signal & Telecom,240,2026-09-21,P4 - Routine,Scheduled
BLK-00361,TSK-00361,COR-005,Engineering,300,2026-09-29,P2 - High,Pending
BLK-00362,TSK-00362,COR-094,Signal & Telecom,120,2026-09-11,P3 - Medium,Conflict Flagged
BLK-00363,TSK-00363,COR-100,Engineering,60,2026-09-20,P2 - High,Rejected
BLK-00364,TSK-00364,COR-068,Electrical,240,2026-09-27,P3 - Medium,Scheduled
BLK-00365,TSK-00365,COR-056,Signal & Telecom,360,2026-09-14,P2 - High,Conflict Flagged
BLK-00366,TSK-00366,COR-100,Operating,120,2026-09-28,P2 - High,Rejected
BLK-00367,TSK-00367,COR-010,Signal & Telecom,120,2026-09-10,P4 - Routine,Approved
BLK-00368,TSK-00368,COR-077,Electrical,300,2026-09-18,P2 - High,Pending
BLK-00369,TSK-00369,COR-088,Signal & Telecom,360,2026-09-25,P1 - Emergency,Approved
BLK-00370,TSK-00370,COR-089,Electrical,240,2026-09-17,P2 - High,Rejected
BLK-00371,TSK-00371,COR-089,Signal & Telecom,360,2026-09-27,P2 - High,Scheduled
BLK-00372,TSK-00372,COR-060,Engineering,240,2026-09-16,P4 - Routine,Approved
BLK-00373,TSK-00373,COR-066,Operating,360,2026-09-29,P2 - High,Scheduled
BLK-00374,TSK-00374,COR-032,Engineering,60,2026-09-22,P4 - Routine,Conflict Flagged
BLK-00375,TSK-00375,COR-065,Signal & Telecom,60,2026-09-29,P2 - High,Rejected
BLK-00376,TSK-00376,COR-085,Operating,120,2026-09-17,P1 - Emergency,Pending
BLK-00377,TSK-00377,COR-078,Electrical,360,2026-09-29,P1 - Emergency,Approved
BLK-00378,TSK-00378,COR-084,Signal & Telecom,300,2026-09-11,P4 - Routine,Scheduled
BLK-00379,TSK-00379,COR-053,Operating,240,2026-09-28,P2 - High,Pending
BLK-00380,TSK-00380,COR-077,Signal & Telecom,120,2026-09-23,P3 - Medium,Conflict Flagged
BLK-00381,TSK-00381,COR-063,Operating,240,2026-09-20,P3 - Medium,Conflict Flagged
BLK-00382,TSK-00382,COR-023,Engineering,180,2026-09-25,P1 - Emergency,Conflict Flagged
BLK-00383,TSK-00383,COR-051,Electrical,120,2026-09-18,P3 - Medium,Conflict Flagged
BLK-00384,TSK-00384,COR-067,Signal & Telecom,300,2026-09-09,P3 - Medium,Conflict Flagged
BLK-00385,TSK-00385,COR-060,Electrical,360,2026-09-15,P4 - Routine,Pending
BLK-00386,TSK-00386,COR-100,Signal & Telecom,60,2026-09-13,P2 - High,Scheduled
BLK-00387,TSK-00387,COR-012,Operating,360,2026-09-19,P4 - Routine,Conflict Flagged
BLK-00388,TSK-00388,COR-094,Operating,180,2026-09-18,P1 - Emergency,Approved
BLK-00389,TSK-00389,COR-019,Signal & Telecom,300,2026-09-29,P3 - Medium,Scheduled
BLK-00390,TSK-00390,COR-001,Signal & Telecom,300,2026-09-15,P2 - High,Pending
BLK-00391,TSK-00391,COR-059,Operating,360,2026-09-20,P2 - High,Scheduled
BLK-00392,TSK-00392,COR-019,Signal & Telecom,60,2026-09-21,P2 - High,Scheduled
BLK-00393,TSK-00393,COR-023,Operating,240,2026-09-14,P1 - Emergency,Approved
BLK-00394,TSK-00394,COR-099,Engineering,180,2026-09-27,P2 - High,Conflict Flagged
BLK-00395,TSK-00395,COR-068,Electrical,60,2026-09-16,P4 - Routine,Pending
BLK-00396,TSK-00396,COR-068,Electrical,240,2026-09-10,P1 - Emergency,Rejected
BLK-00397,TSK-00397,COR-025,Electrical,120,2026-09-24,P1 - Emergency,Scheduled
BLK-00398,TSK-00398,COR-082,Engineering,60,2026-09-24,P4 - Routine,Pending
BLK-00399,TSK-00399,COR-023,Engineering,360,2026-09-24,P1 - Emergency,Conflict Flagged
BLK-00400,TSK-00400,COR-053,Operating,360,2026-09-21,P1 - Emergency,Rejected
BLK-00401,TSK-00401,COR-009,Electrical,240,2026-09-16,P2 - High,Scheduled
BLK-00402,TSK-00402,COR-091,Electrical,60,2026-09-27,P1 - Emergency,Scheduled
BLK-00403,TSK-00403,COR-015,Signal & Telecom,360,2026-09-10,P1 - Emergency,Pending
BLK-00404,TSK-00404,COR-062,Electrical,300,2026-09-09,P3 - Medium,Scheduled
BLK-00405,TSK-00405,COR-050,Operating,300,2026-09-17,P1 - Emergency,Scheduled
BLK-00406,TSK-00406,COR-074,Engineering,360,2026-09-28,P2 - High,Rejected
BLK-00407,TSK-00407,COR-020,Electrical,300,2026-09-16,P3 - Medium,Pending
BLK-00408,TSK-00408,COR-091,Signal & Telecom,360,2026-09-22,P2 - High,Rejected
BLK-00409,TSK-00409,COR-087,Operating,60,2026-09-20,P3 - Medium,Scheduled
BLK-00410,TSK-00410,COR-097,Engineering,360,2026-09-22,P4 - Routine,Approved
BLK-00411,TSK-00411,COR-029,Signal & Telecom,360,2026-09-19,P2 - High,Rejected
BLK-00412,TSK-00412,COR-015,Operating,300,2026-09-18,P2 - High,Rejected
BLK-00413,TSK-00413,COR-039,Engineering,60,2026-09-11,P1 - Emergency,Scheduled
BLK-00414,TSK-00414,COR-056,Operating,240,2026-09-09,P1 - Emergency,Rejected
BLK-00415,TSK-00415,COR-072,Electrical,300,2026-09-23,P2 - High,Rejected
BLK-00416,TSK-00416,COR-012,Engineering,300,2026-09-15,P4 - Routine,Rejected
BLK-00417,TSK-00417,COR-079,Operating,180,2026-09-27,P2 - High,Scheduled
BLK-00418,TSK-00418,COR-017,Operating,180,2026-09-27,P4 - Routine,Scheduled
BLK-00419,TSK-00419,COR-090,Operating,240,2026-09-12,P2 - High,Pending
BLK-00420,TSK-00420,COR-054,Electrical,120,2026-09-25,P1 - Emergency,Conflict Flagged
BLK-00421,TSK-00421,COR-018,Engineering,300,2026-09-16,P4 - Routine,Approved
BLK-00422,TSK-00422,COR-050,Operating,240,2026-09-16,P2 - High,Approved
BLK-00423,TSK-00423,COR-005,Engineering,120,2026-09-24,P4 - Routine,Conflict Flagged
BLK-00424,TSK-00424,COR-067,Engineering,180,2026-09-27,P2 - High,Conflict Flagged
BLK-00425,TSK-00425,COR-069,Electrical,60,2026-09-21,P1 - Emergency,Scheduled
BLK-00426,TSK-00426,COR-089,Engineering,360,2026-09-20,P2 - High,Conflict Flagged
BLK-00427,TSK-00427,COR-037,Engineering,360,2026-09-09,P4 - Routine,Scheduled
BLK-00428,TSK-00428,COR-078,Engineering,240,2026-09-15,P4 - Routine,Rejected
BLK-00429,TSK-00429,COR-044,Engineering,360,2026-09-29,P3 - Medium,Approved
BLK-00430,TSK-00430,COR-007,Electrical,60,2026-09-16,P2 - High,Rejected
BLK-00431,TSK-00431,COR-088,Operating,180,2026-09-19,P3 - Medium,Scheduled
BLK-00432,TSK-00432,COR-013,Engineering,60,2026-09-18,P4 - Routine,Conflict Flagged
BLK-00433,TSK-00433,COR-060,Operating,240,2026-09-26,P3 - Medium,Conflict Flagged
BLK-00434,TSK-00434,COR-002,Engineering,240,2026-09-10,P3 - Medium,Approved
BLK-00435,TSK-00435,COR-077,Engineering,60,2026-09-10,P2 - High,Approved
BLK-00436,TSK-00436,COR-090,Engineering,300,2026-09-17,P2 - High,Scheduled
BLK-00437,TSK-00437,COR-036,Engineering,240,2026-09-12,P3 - Medium,Approved
BLK-00438,TSK-00438,COR-023,Operating,300,2026-09-28,P4 - Routine,Conflict Flagged
BLK-00439,TSK-00439,COR-010,Engineering,300,2026-09-19,P3 - Medium,Scheduled
BLK-00440,TSK-00440,COR-090,Signal & Telecom,60,2026-09-13,P1 - Emergency,Scheduled
BLK-00441,TSK-00441,COR-050,Engineering,60,2026-09-29,P3 - Medium,Conflict Flagged
BLK-00442,TSK-00442,COR-047,Engineering,180,2026-09-21,P2 - High,Conflict Flagged
BLK-00443,TSK-00443,COR-039,Signal & Telecom,240,2026-09-20,P2 - High,Approved
BLK-00444,TSK-00444,COR-063,Signal & Telecom,360,2026-09-22,P2 - High,Pending
BLK-00445,TSK-00445,COR-052,Engineering,60,2026-09-25,P3 - Medium,Pending
BLK-00446,TSK-00446,COR-084,Operating,120,2026-09-27,P2 - High,Approved
BLK-00447,TSK-00447,COR-079,Operating,180,2026-09-13,P2 - High,Rejected
BLK-00448,TSK-00448,COR-042,Operating,180,2026-09-21,P4 - Routine,Scheduled
BLK-00449,TSK-00449,COR-036,Engineering,180,2026-09-28,P2 - High,Pending
BLK-00450,TSK-00450,COR-003,Signal & Telecom,60,2026-09-13,P4 - Routine,Approved
BLK-00451,TSK-00451,COR-082,Signal & Telecom,300,2026-09-09,P4 - Routine,Conflict Flagged
BLK-00452,TSK-00452,COR-045,Electrical,60,2026-09-17,P4 - Routine,Rejected
BLK-00453,TSK-00453,COR-099,Operating,360,2026-09-27,P1 - Emergency,Rejected
BLK-00454,TSK-00454,COR-083,Engineering,300,2026-09-16,P4 - Routine,Pending
BLK-00455,TSK-00455,COR-004,Signal & Telecom,60,2026-09-17,P1 - Emergency,Approved
BLK-00456,TSK-00456,COR-030,Electrical,240,2026-09-13,P2 - High,Rejected
BLK-00457,TSK-00457,COR-028,Signal & Telecom,360,2026-09-10,P2 - High,Scheduled
BLK-00458,TSK-00458,COR-089,Engineering,120,2026-09-26,P2 - High,Pending
BLK-00459,TSK-00459,COR-074,Signal & Telecom,180,2026-09-25,P2 - High,Rejected
BLK-00460,TSK-00460,COR-094,Engineering,300,2026-09-23,P1 - Emergency,Pending
BLK-00461,TSK-00461,COR-006,Engineering,360,2026-09-12,P2 - High,Pending
BLK-00462,TSK-00462,COR-011,Signal & Telecom,360,2026-09-18,P3 - Medium,Scheduled
BLK-00463,TSK-00463,COR-021,Electrical,60,2026-09-18,P1 - Emergency,Approved
BLK-00464,TSK-00464,COR-091,Operating,360,2026-09-15,P2 - High,Scheduled
BLK-00465,TSK-00465,COR-088,Signal & Telecom,180,2026-09-14,P4 - Routine,Conflict Flagged
BLK-00466,TSK-00466,COR-047,Engineering,60,2026-09-26,P4 - Routine,Pending
BLK-00467,TSK-00467,COR-095,Operating,60,2026-09-20,P4 - Routine,Conflict Flagged
BLK-00468,TSK-00468,COR-007,Electrical,360,2026-09-14,P3 - Medium,Conflict Flagged
BLK-00469,TSK-00469,COR-080,Operating,120,2026-09-13,P3 - Medium,Scheduled
BLK-00470,TSK-00470,COR-014,Engineering,180,2026-09-20,P1 - Emergency,Rejected
BLK-00471,TSK-00471,COR-061,Signal & Telecom,300,2026-09-15,P4 - Routine,Rejected
BLK-00472,TSK-00472,COR-084,Electrical,180,2026-09-25,P2 - High,Conflict Flagged
BLK-00473,TSK-00473,COR-034,Signal & Telecom,120,2026-09-26,P3 - Medium,Rejected
BLK-00474,TSK-00474,COR-024,Electrical,240,2026-09-09,P4 - Routine,Pending
BLK-00475,TSK-00475,COR-024,Electrical,60,2026-09-23,P4 - Routine,Rejected
BLK-00476,TSK-00476,COR-052,Engineering,120,2026-09-10,P1 - Emergency,Conflict Flagged
BLK-00477,TSK-00477,COR-044,Operating,240,2026-09-13,P1 - Emergency,Rejected
BLK-00478,TSK-00478,COR-046,Operating,60,2026-09-20,P3 - Medium,Scheduled
BLK-00479,TSK-00479,COR-066,Engineering,240,2026-09-12,P3 - Medium,Rejected
BLK-00480,TSK-00480,COR-048,Operating,360,2026-09-13,P3 - Medium,Conflict Flagged
BLK-00481,TSK-00481,COR-021,Electrical,240,2026-09-15,P2 - High,Approved
BLK-00482,TSK-00482,COR-061,Electrical,360,2026-09-29,P1 - Emergency,Approved
BLK-00483,TSK-00483,COR-072,Signal & Telecom,60,2026-09-18,P2 - High,Scheduled
BLK-00484,TSK-00484,COR-064,Electrical,60,2026-09-22,P3 - Medium,Scheduled
BLK-00485,TSK-00485,COR-023,Operating,300,2026-09-14,P3 - Medium,Scheduled
BLK-00486,TSK-00486,COR-034,Operating,300,2026-09-21,P2 - High,Rejected
BLK-00487,TSK-00487,COR-060,Electrical,240,2026-09-12,P3 - Medium,Rejected
BLK-00488,TSK-00488,COR-099,Signal & Telecom,60,2026-09-28,P3 - Medium,Rejected
BLK-00489,TSK-00489,COR-069,Engineering,60,2026-09-22,P2 - High,Scheduled
BLK-00490,TSK-00490,COR-020,Signal & Telecom,300,2026-09-29,P4 - Routine,Rejected
BLK-00491,TSK-00491,COR-062,Engineering,180,2026-09-28,P3 - Medium,Scheduled
BLK-00492,TSK-00492,COR-017,Signal & Telecom,120,2026-09-09,P1 - Emergency,Rejected
BLK-00493,TSK-00493,COR-097,Operating,300,2026-09-26,P4 - Routine,Scheduled
BLK-00494,TSK-00494,COR-086,Electrical,60,2026-09-13,P4 - Routine,Conflict Flagged
BLK-00495,TSK-00495,COR-096,Signal & Telecom,180,2026-09-21,P1 - Emergency,Pending
BLK-00496,TSK-00496,COR-092,Signal & Telecom,180,2026-09-17,P1 - Emergency,Pending
BLK-00497,TSK-00497,COR-057,Signal & Telecom,360,2026-09-25,P2 - High,Approved
BLK-00498,TSK-00498,COR-067,Engineering,360,2026-09-15,P3 - Medium,Approved
BLK-00499,TSK-00499,COR-077,Operating,300,2026-09-28,P1 - Emergency,Approved
BLK-00500,TSK-00500,COR-002,Signal & Telecom,120,2026-09-22,P1 - Emergency,Rejected
BLK-00501,TSK-00501,COR-009,Signal & Telecom,240,2026-09-16,P2 - High,Rejected
BLK-00502,TSK-00502,COR-097,Electrical,240,2026-09-24,P4 - Routine,Conflict Flagged
BLK-00503,TSK-00503,COR-016,Engineering,120,2026-09-19,P1 - Emergency,Approved
BLK-00504,TSK-00504,COR-020,Electrical,360,2026-09-18,P2 - High,Scheduled
BLK-00505,TSK-00505,COR-070,Electrical,120,2026-09-12,P2 - High,Conflict Flagged
BLK-00506,TSK-00506,COR-049,Electrical,60,2026-09-28,P4 - Routine,Conflict Flagged
BLK-00507,TSK-00507,COR-063,Operating,120,2026-09-23,P4 - Routine,Pending
BLK-00508,TSK-00508,COR-034,Operating,60,2026-09-13,P2 - High,Conflict Flagged
BLK-00509,TSK-00509,COR-047,Signal & Telecom,180,2026-09-18,P3 - Medium,Pending
BLK-00510,TSK-00510,COR-045,Operating,180,2026-09-26,P2 - High,Conflict Flagged
BLK-00511,TSK-00511,COR-003,Signal & Telecom,360,2026-09-11,P4 - Routine,Pending
BLK-00512,TSK-00512,COR-049,Electrical,360,2026-09-11,P4 - Routine,Approved
BLK-00513,TSK-00513,COR-047,Electrical,180,2026-09-23,P3 - Medium,Rejected
BLK-00514,TSK-00514,COR-092,Engineering,360,2026-09-19,P4 - Routine,Rejected
BLK-00515,TSK-00515,COR-056,Electrical,360,2026-09-10,P4 - Routine,Scheduled
BLK-00516,TSK-00516,COR-028,Operating,240,2026-09-19,P4 - Routine,Approved
BLK-00517,TSK-00517,COR-060,Electrical,360,2026-09-14,P2 - High,Rejected
BLK-00518,TSK-00518,COR-033,Signal & Telecom,300,2026-09-10,P4 - Routine,Approved
BLK-00519,TSK-00519,COR-055,Operating,240,2026-09-12,P3 - Medium,Approved
BLK-00520,TSK-00520,COR-003,Operating,60,2026-09-19,P2 - High,Approved
BLK-00521,TSK-00521,COR-031,Signal & Telecom,180,2026-09-27,P4 - Routine,Rejected
BLK-00522,TSK-00522,COR-043,Electrical,240,2026-09-26,P3 - Medium,Scheduled
BLK-00523,TSK-00523,COR-076,Electrical,240,2026-09-25,P3 - Medium,Scheduled
BLK-00524,TSK-00524,COR-040,Electrical,300,2026-09-12,P3 - Medium,Scheduled
BLK-00525,TSK-00525,COR-088,Electrical,180,2026-09-13,P4 - Routine,Conflict Flagged
BLK-00526,TSK-00526,COR-021,Signal & Telecom,120,2026-09-10,P4 - Routine,Approved
BLK-00527,TSK-00527,COR-021,Engineering,240,2026-09-28,P4 - Routine,Approved
BLK-00528,TSK-00528,COR-083,Operating,240,2026-09-28,P3 - Medium,Scheduled
BLK-00529,TSK-00529,COR-058,Electrical,360,2026-09-21,P3 - Medium,Rejected
BLK-00530,TSK-00530,COR-051,Signal & Telecom,240,2026-09-19,P1 - Emergency,Scheduled
BLK-00531,TSK-00531,COR-034,Signal & Telecom,180,2026-09-25,P3 - Medium,Scheduled
BLK-00532,TSK-00532,COR-092,Engineering,180,2026-09-12,P2 - High,Rejected
BLK-00533,TSK-00533,COR-017,Operating,180,2026-09-14,P2 - High,Scheduled
BLK-00534,TSK-00534,COR-034,Electrical,120,2026-09-15,P2 - High,Conflict Flagged
BLK-00535,TSK-00535,COR-088,Operating,240,2026-09-21,P4 - Routine,Approved
BLK-00536,TSK-00536,COR-061,Signal & Telecom,60,2026-09-28,P4 - Routine,Scheduled
BLK-00537,TSK-00537,COR-051,Electrical,360,2026-09-21,P2 - High,Approved
BLK-00538,TSK-00538,COR-012,Signal & Telecom,120,2026-09-17,P4 - Routine,Rejected
BLK-00539,TSK-00539,COR-034,Electrical,300,2026-09-29,P1 - Emergency,Rejected
BLK-00540,TSK-00540,COR-025,Engineering,180,2026-09-11,P1 - Emergency,Pending
BLK-00541,TSK-00541,COR-091,Electrical,240,2026-09-10,P4 - Routine,Conflict Flagged
BLK-00542,TSK-00542,COR-096,Signal & Telecom,120,2026-09-12,P1 - Emergency,Approved
BLK-00543,TSK-00543,COR-032,Engineering,120,2026-09-11,P1 - Emergency,Rejected
BLK-00544,TSK-00544,COR-004,Signal & Telecom,120,2026-09-25,P1 - Emergency,Approved
BLK-00545,TSK-00545,COR-042,Operating,120,2026-09-13,P3 - Medium,Conflict Flagged
BLK-00546,TSK-00546,COR-052,Engineering,180,2026-09-09,P2 - High,Pending
BLK-00547,TSK-00547,COR-039,Engineering,60,2026-09-23,P1 - Emergency,Scheduled
BLK-00548,TSK-00548,COR-058,Operating,240,2026-09-21,P3 - Medium,Pending
BLK-00549,TSK-00549,COR-006,Engineering,360,2026-09-28,P4 - Routine,Approved
BLK-00550,TSK-00550,COR-056,Operating,180,2026-09-15,P1 - Emergency,Approved
BLK-00551,TSK-00551,COR-006,Engineering,120,2026-09-22,P2 - High,Approved
BLK-00552,TSK-00552,COR-095,Engineering,120,2026-09-21,P4 - Routine,Pending
BLK-00553,TSK-00553,COR-044,Electrical,60,2026-09-26,P3 - Medium,Approved
BLK-00554,TSK-00554,COR-015,Operating,180,2026-09-27,P2 - High,Pending
BLK-00555,TSK-00555,COR-017,Engineering,120,2026-09-10,P1 - Emergency,Scheduled
BLK-00556,TSK-00556,COR-012,Signal & Telecom,360,2026-09-15,P2 - High,Approved
BLK-00557,TSK-00557,COR-058,Engineering,60,2026-09-10,P3 - Medium,Pending
BLK-00558,TSK-00558,COR-005,Electrical,60,2026-09-11,P4 - Routine,Approved
BLK-00559,TSK-00559,COR-074,Operating,180,2026-09-22,P2 - High,Approved
BLK-00560,TSK-00560,COR-093,Electrical,240,2026-09-09,P4 - Routine,Rejected
BLK-00561,TSK-00561,COR-054,Operating,120,2026-09-10,P3 - Medium,Rejected
BLK-00562,TSK-00562,COR-023,Signal & Telecom,360,2026-09-28,P1 - Emergency,Scheduled
BLK-00563,TSK-00563,COR-046,Engineering,120,2026-09-25,P3 - Medium,Scheduled
BLK-00564,TSK-00564,COR-072,Engineering,360,2026-09-17,P4 - Routine,Rejected
BLK-00565,TSK-00565,COR-057,Engineering,360,2026-09-13,P3 - Medium,Conflict Flagged
BLK-00566,TSK-00566,COR-027,Engineering,240,2026-09-09,P4 - Routine,Pending
BLK-00567,TSK-00567,COR-026,Engineering,60,2026-09-19,P1 - Emergency,Pending
BLK-00568,TSK-00568,COR-048,Electrical,180,2026-09-19,P3 - Medium,Rejected
BLK-00569,TSK-00569,COR-067,Operating,300,2026-09-20,P4 - Routine,Approved
BLK-00570,TSK-00570,COR-099,Operating,240,2026-09-19,P4 - Routine,Conflict Flagged
BLK-00571,TSK-00571,COR-088,Operating,360,2026-09-10,P1 - Emergency,Rejected
BLK-00572,TSK-00572,COR-070,Signal & Telecom,300,2026-09-12,P4 - Routine,Scheduled
BLK-00573,TSK-00573,COR-050,Electrical,120,2026-09-25,P2 - High,Conflict Flagged
BLK-00574,TSK-00574,COR-097,Electrical,240,2026-09-18,P2 - High,Scheduled
BLK-00575,TSK-00575,COR-081,Electrical,360,2026-09-15,P3 - Medium,Rejected
