schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH-00139,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),01:15,09:00,138.8,"Tue, Thu, Sat",UP
SCH-00140,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),00:45,06:30,173.4,"Tue, Thu, Sat",DN
SCH-00141,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),11:00,07:15,208.1,"Mon, Wed, Fri",UP
SCH-00142,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),04:00,18:15,242.8,Daily,UP
SCH-00143,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),18:30,13:15,277.5,Sun,UP
SCH-00144,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),14:45,08:15,312.2,"Tue, Thu, Sat",DN
SCH-00145,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),18:00,23:45,30.6,"Tue, Thu, Sat",UP
SCH-00146,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),07:30,09:30,61.3,"Tue, Thu, Sat",UP
SCH-00147,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),22:15,16:15,91.9,"Tue, Thu, Sat",DN
SCH-00148,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),23:00,15:45,122.6,"Tue, Thu, Sat",DN
SCH-00149,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),23:00,08:00,153.2,Sun,DN
SCH-00150,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),06:15,23:00,183.9,Sun,DN
SCH-00151,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),05:15,10:00,214.5,Sun,DN
SCH-00152,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),21:30,21:30,245.2,"Mon, Wed, Fri",UP
SCH-00153,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),01:30,09:15,275.8,"Tue, Thu, Sat",UP
SCH-00154,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),11:00,21:45,13.5,Sun,DN
SCH-00155,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),17:00,18:00,27.0,Sun,UP
SCH-00156,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),01:45,12:30,40.4,"Tue, Thu, Sat",UP
SCH-00157,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),04:00,19:15,53.9,"Mon, Wed, Fri",UP
SCH-00158,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),22:15,10:00,67.4,"Tue, Thu, Sat",DN
SCH-00159,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,6,LKST6,Intermediate Stn 6 (LKO),05:30,10:15,80.9,Sun,UP
SCH-00160,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,7,LKST7,Intermediate Stn 7 (LKO),00:00,16:00,94.3,Sun,UP
SCH-00161,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,8,LKST8,Intermediate Stn 8 (LKO),14:00,03:15,107.8,"Mon, Wed, Fri",UP
SCH-00162,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,9,LKST9,Intermediate Stn 9 (LKO),01:30,19:30,121.3,"Mon, Wed, Fri",UP
SCH-00163,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,1,ADST1,Intermediate Stn 1 (ADI),20:00,22:15,48.8,Daily,UP
SCH-00164,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,2,ADST2,Intermediate Stn 2 (ADI),16:15,02:30,97.7,"Tue, Thu, Sat",UP
SCH-00165,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,3,ADST3,Intermediate Stn 3 (ADI),20:45,18:45,146.5,Daily,UP
SCH-00166,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,4,ADST4,Intermediate Stn 4 (ADI),13:30,10:15,195.4,"Tue, Thu, Sat",DN
SCH-00167,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,5,ADST5,Intermediate Stn 5 (ADI),19:45,05:15,244.2,Daily,UP
SCH-00168,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,6,ADST6,Intermediate Stn 6 (ADI),22:30,07:00,293.1,Sun,DN
SCH-00169,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,7,ADST7,Intermediate Stn 7 (ADI),19:45,21:00,341.9,Daily,UP
SCH-00170,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,8,ADST8,Intermediate Stn 8 (ADI),04:00,17:15,390.8,Daily,DN
SCH-00171,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,9,ADST9,Intermediate Stn 9 (ADI),02:00,21:45,439.6,Sun,DN
SCH-00172,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,1,NGST1,Intermediate Stn 1 (NGP),07:30,06:30,40.2,Sun,DN
SCH-00173,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,2,NGST2,Intermediate Stn 2 (NGP),18:15,17:15,80.5,"Mon, Wed, Fri",UP
SCH-00174,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,3,NGST3,Intermediate Stn 3 (NGP),02:30,22:00,120.7,Daily,UP
SCH-00175,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,4,NGST4,Intermediate Stn 4 (NGP),22:00,09:00,160.9,Sun,UP
SCH-00176,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,5,NGST5,Intermediate Stn 5 (NGP),20:30,23:45,201.2,"Tue, Thu, Sat",UP
SCH-00177,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,6,NGST6,Intermediate Stn 6 (NGP),12:00,09:45,241.4,Sun,DN
SCH-00178,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,7,NGST7,Intermediate Stn 7 (NGP),02:30,06:00,281.6,"Mon, Wed, Fri",DN
SCH-00179,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,8,NGST8,Intermediate Stn 8 (NGP),23:30,08:30,321.9,Daily,DN
SCH-00180,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,9,NGST9,Intermediate Stn 9 (NGP),22:15,22:45,362.1,Sun,DN
SCH-00181,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,1,NDST1,Intermediate Stn 1 (NDLS),17:15,19:45,47.1,Sun,UP
SCH-00182,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,2,NDST2,Intermediate Stn 2 (NDLS),10:45,20:00,94.2,Daily,UP
SCH-00183,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,3,NDST3,Intermediate Stn 3 (NDLS),04:15,14:15,141.3,Daily,DN
SCH-00184,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,4,NDST4,Intermediate Stn 4 (NDLS),14:30,19:30,188.4,Daily,DN
SCH-00185,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,5,NDST5,Intermediate Stn 5 (NDLS),17:30,13:00,235.4,Sun,DN
SCH-00186,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,6,NDST6,Intermediate Stn 6 (NDLS),13:00,11:15,282.5,"Tue, Thu, Sat",DN
SCH-00187,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,7,NDST7,Intermediate Stn 7 (NDLS),07:00,17:15,329.6,"Mon, Wed, Fri",UP
SCH-00188,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,8,NDST8,Intermediate Stn 8 (NDLS),04:30,11:45,376.7,"Mon, Wed, Fri",UP
SCH-00189,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,9,NDST9,Intermediate Stn 9 (NDLS),05:45,19:30,423.8,"Mon, Wed, Fri",UP
SCH-00190,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,1,HWST1,Intermediate Stn 1 (HWH),16:15,16:45,12.4,Daily,UP
SCH-00191,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,2,HWST2,Intermediate Stn 2 (HWH),09:00,04:00,24.8,Sun,DN
SCH-00192,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,3,HWST3,Intermediate Stn 3 (HWH),23:30,03:00,37.2,Daily,UP
SCH-00193,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,4,HWST4,Intermediate Stn 4 (HWH),09:30,04:45,49.6,Sun,UP
SCH-00194,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,5,HWST5,Intermediate Stn 5 (HWH),11:30,11:00,62.1,Daily,UP
SCH-00195,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,6,HWST6,Intermediate Stn 6 (HWH),02:30,00:45,74.5,"Mon, Wed, Fri",UP
SCH-00196,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,7,HWST7,Intermediate Stn 7 (HWH),06:15,06:15,86.9,"Tue, Thu, Sat",UP
SCH-00197,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,8,HWST8,Intermediate Stn 8 (HWH),05:15,18:00,99.3,"Mon, Wed, Fri",DN
SCH-00198,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,9,HWST9,Intermediate Stn 9 (HWH),23:45,23:00,111.7,"Tue, Thu, Sat",DN
SCH-00199,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,1,CSST1,Intermediate Stn 1 (CSMT),22:30,02:45,47.8,"Tue, Thu, Sat",DN
SCH-00200,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,2,CSST2,Intermediate Stn 2 (CSMT),02:30,00:45,95.6,Daily,UP
SCH-00201,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,3,CSST3,Intermediate Stn 3 (CSMT),17:15,17:30,143.4,Sun,DN
SCH-00202,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,4,CSST4,Intermediate Stn 4 (CSMT),09:45,09:00,191.2,Sun,UP
SCH-00203,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,5,CSST5,Intermediate Stn 5 (CSMT),05:00,17:45,239.1,Daily,DN
SCH-00204,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,6,CSST6,Intermediate Stn 6 (CSMT),02:15,20:15,286.9,Sun,UP
SCH-00205,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,7,CSST7,Intermediate Stn 7 (CSMT),01:15,20:15,334.7,Daily,UP
SCH-00206,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,8,CSST8,Intermediate Stn 8 (CSMT),09:45,03:30,382.5,"Tue, Thu, Sat",UP
SCH-00207,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,9,CSST9,Intermediate Stn 9 (CSMT),01:30,20:30,430.3,Sun,UP
SCH-00208,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,1,MAST1,Intermediate Stn 1 (MAS),04:45,04:15,38.2,Daily,DN
SCH-00209,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,2,MAST2,Intermediate Stn 2 (MAS),04:00,02:30,76.4,Daily,UP
SCH-00210,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,3,MAST3,Intermediate Stn 3 (MAS),14:45,01:15,114.6,Sun,DN
SCH-00211,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,4,MAST4,Intermediate Stn 4 (MAS),00:15,06:15,152.8,Sun,DN
SCH-00212,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,5,MAST5,Intermediate Stn 5 (MAS),19:30,22:45,191.0,"Tue, Thu, Sat",DN
SCH-00213,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,6,MAST6,Intermediate Stn 6 (MAS),09:15,13:30,229.2,"Tue, Thu, Sat",DN
SCH-00214,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,7,MAST7,Intermediate Stn 7 (MAS),07:00,06:15,267.4,Daily,DN
SCH-00215,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,8,MAST8,Intermediate Stn 8 (MAS),10:45,14:30,305.6,"Mon, Wed, Fri",UP
SCH-00216,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,9,MAST9,Intermediate Stn 9 (MAS),04:45,16:00,343.8,"Tue, Thu, Sat",DN
SCH-00217,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,1,SBST1,Intermediate Stn 1 (SBC),18:00,10:30,18.1,Sun,UP
SCH-00218,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,2,SBST2,Intermediate Stn 2 (SBC),05:15,22:30,36.2,"Mon, Wed, Fri",UP
SCH-00219,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,3,SBST3,Intermediate Stn 3 (SBC),00:45,12:00,54.4,Sun,DN
SCH-00220,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,4,SBST4,Intermediate Stn 4 (SBC),08:30,22:30,72.5,"Tue, Thu, Sat",UP
SCH-00221,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,5,SBST5,Intermediate Stn 5 (SBC),16:15,10:15,90.6,Daily,DN
SCH-00222,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,6,SBST6,Intermediate Stn 6 (SBC),07:00,13:15,108.7,Sun,UP
SCH-00223,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,7,SBST7,Intermediate Stn 7 (SBC),13:15,23:45,126.9,"Mon, Wed, Fri",DN
SCH-00224,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,8,SBST8,Intermediate Stn 8 (SBC),12:15,22:30,145.0,"Mon, Wed, Fri",DN
SCH-00225,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,9,SBST9,Intermediate Stn 9 (SBC),21:45,06:00,163.1,"Mon, Wed, Fri",UP
SCH-00226,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,1,SCST1,Intermediate Stn 1 (SC),21:45,01:15,38.0,"Tue, Thu, Sat",DN
SCH-00227,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,2,SCST2,Intermediate Stn 2 (SC),23:15,09:15,76.0,Sun,DN
SCH-00228,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,3,SCST3,Intermediate Stn 3 (SC),09:00,20:15,114.0,"Tue, Thu, Sat",DN
SCH-00229,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),15:00,21:45,152.0,"Mon, Wed, Fri",DN
SCH-00230,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),20:15,15:00,189.9,"Tue, Thu, Sat",DN
SCH-00231,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),14:15,20:45,227.9,"Tue, Thu, Sat",UP
SCH-00232,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),18:00,18:45,265.9,Daily,UP
SCH-00233,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),20:45,11:15,303.9,"Tue, Thu, Sat",DN
SCH-00234,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),14:45,22:30,341.9,"Mon, Wed, Fri",UP
SCH-00235,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),12:30,01:00,30.0,"Tue, Thu, Sat",UP
SCH-00236,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),04:00,23:00,60.0,Daily,DN
SCH-00237,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),08:00,06:15,90.1,Daily,DN
SCH-00238,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),05:30,16:30,120.1,"Tue, Thu, Sat",DN
SCH-00239,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),13:00,14:15,150.1,"Mon, Wed, Fri",DN
SCH-00240,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),03:45,23:00,180.1,"Tue, Thu, Sat",DN
SCH-00241,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),06:45,15:45,210.2,"Tue, Thu, Sat",DN
SCH-00242,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),12:45,23:30,240.2,"Tue, Thu, Sat",UP
SCH-00243,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),02:30,20:45,270.2,"Mon, Wed, Fri",DN
SCH-00244,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),13:00,08:30,18.9,Daily,DN
SCH-00245,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),11:30,12:15,37.8,"Tue, Thu, Sat",UP
SCH-00246,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),14:15,06:15,56.6,"Mon, Wed, Fri",UP
SCH-00247,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),10:30,20:45,75.5,"Mon, Wed, Fri",UP
SCH-00248,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),09:30,08:15,94.4,Sun,UP
SCH-00249,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,6,LKST6,Intermediate Stn 6 (LKO),23:30,09:45,113.3,Daily,DN
SCH-00250,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,7,LKST7,Intermediate Stn 7 (LKO),22:45,16:30,132.1,"Tue, Thu, Sat",DN
SCH-00251,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,8,LKST8,Intermediate Stn 8 (LKO),16:45,20:45,151.0,Daily,DN
SCH-00252,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,9,LKST9,Intermediate Stn 9 (LKO),15:45,21:45,169.9,"Tue, Thu, Sat",UP
SCH-00253,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,1,ADST1,Intermediate Stn 1 (ADI),19:30,07:45,23.5,"Mon, Wed, Fri",DN
SCH-00254,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,2,ADST2,Intermediate Stn 2 (ADI),04:15,03:30,46.9,"Mon, Wed, Fri",UP
SCH-00255,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,3,ADST3,Intermediate Stn 3 (ADI),09:30,06:30,70.4,Daily,DN
SCH-00256,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,4,ADST4,Intermediate Stn 4 (ADI),04:15,11:30,93.8,Sun,DN
SCH-00257,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,5,ADST5,Intermediate Stn 5 (ADI),09:00,18:30,117.3,"Tue, Thu, Sat",DN
SCH-00258,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,6,ADST6,Intermediate Stn 6 (ADI),07:15,03:30,140.7,Sun,DN
SCH-00259,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,7,ADST7,Intermediate Stn 7 (ADI),00:45,07:15,164.2,Sun,UP
SCH-00260,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,8,ADST8,Intermediate Stn 8 (ADI),12:45,06:00,187.6,Sun,DN
SCH-00261,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,9,ADST9,Intermediate Stn 9 (ADI),12:30,21:00,211.1,Sun,UP
SCH-00262,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,1,NGST1,Intermediate Stn 1 (NGP),03:15,00:00,38.8,Daily,UP
SCH-00263,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,2,NGST2,Intermediate Stn 2 (NGP),07:45,14:00,77.6,"Tue, Thu, Sat",DN
SCH-00264,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,3,NGST3,Intermediate Stn 3 (NGP),00:45,05:30,116.5,"Tue, Thu, Sat",DN
SCH-00265,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,4,NGST4,Intermediate Stn 4 (NGP),20:45,16:15,155.3,"Tue, Thu, Sat",UP
SCH-00266,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,5,NGST5,Intermediate Stn 5 (NGP),14:45,04:45,194.1,Sun,UP
SCH-00267,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,6,NGST6,Intermediate Stn 6 (NGP),11:00,19:00,232.9,Sun,DN
SCH-00268,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,7,NGST7,Intermediate Stn 7 (NGP),23:00,14:00,271.8,Sun,DN
SCH-00269,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,8,NGST8,Intermediate Stn 8 (NGP),17:45,14:45,310.6,"Mon, Wed, Fri",UP
SCH-00270,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,9,NGST9,Intermediate Stn 9 (NGP),20:15,14:00,349.4,"Mon, Wed, Fri",UP
SCH-00271,12002,Bhopal Shatabdi Express,Shatabdi,NDLS,New Delhi,CNB,Kanpur Central,1,NDST1,Intermediate Stn 1 (NDLS),13:00,11:45,14.7,"Mon, Wed, Fri",DN
SCH-00272,12002,Bhopal Shatabdi Express,Shatabdi,NDLS,New Delhi,CNB,Kanpur Central,2,NDST2,Intermediate Stn 2 (NDLS),15:45,01:45,29.3,Sun,UP
SCH-00273,12002,Bhopal Shatabdi Express,Shatabdi,NDLS,New Delhi,CNB,Kanpur Central,3,NDST3,Intermediate Stn 3 (NDLS),14:15,08:00,44.0,"Mon, Wed, Fri",UP
